"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","free state","Mangaung MM","Adults","201160"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29201"
"Pfizer","free state","T Mofutsanyana DM","Adults","137180"
"Pfizer","free state","Xhariep DM","12-17 Years","1995"
"Pfizer","free state","Xhariep DM","Adults","14174"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38866"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805756"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56049"
"Pfizer","gauteng","Johannesburg MM","Adults","1490641"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12256"
"Pfizer","gauteng","Sedibeng DM","Adults","154881"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44446"
"Pfizer","gauteng","Tshwane MM","Adults","729461"
"Pfizer","gauteng","West Rand DM","12-17 Years","18126"
"Pfizer","gauteng","West Rand DM","Adults","234033"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4718"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49864"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23227"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768707"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13698"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68087"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6988"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98568"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8429"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92638"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8863"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134315"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9627"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213022"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15678"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58468"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9866"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42591"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11212"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57505"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21185"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84335"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26386"
"Pfizer","limpopo","Capricorn DM","Adults","193338"
"Pfizer","limpopo","Mopani DM","12-17 Years","21438"
"Pfizer","limpopo","Mopani DM","Adults","176144"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18366"
"Pfizer","limpopo","Sekhukhune DM","Adults","142722"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21720"
"Pfizer","limpopo","Vhembe DM","Adults","203698"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11929"
"Pfizer","limpopo","Waterberg DM","Adults","170401"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30894"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199889"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10414"
"Pfizer","mpumalanga","G Sibande DM","Adults","137858"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12318"
"Pfizer","mpumalanga","Nkangala DM","Adults","142005"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6007"
"Pfizer","northern cape","Frances Baard DM","Adults","69466"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2302"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35540"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1185"
"Pfizer","northern cape","Namakwa DM","Adults","26226"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2770"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26066"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2747"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38152"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23473"
"Pfizer","north west","Bojanala Platinum DM","Adults","274736"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9020"
"Pfizer","north west","Dr K Kaunda DM","Adults","137988"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12959"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95357"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7085"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35176"
"Pfizer","western cape","Cape Town MM","12-17 Years","37169"
"Pfizer","western cape","Cape Town MM","Adults","1305477"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7233"
"Pfizer","western cape","Cape Winelands DM","Adults","234893"
"Pfizer","western cape","Central Karoo DM","12-17 Years","669"
"Pfizer","western cape","Central Karoo DM","Adults","14433"
"Pfizer","western cape","Garden Route DM","12-17 Years","4373"
"Pfizer","western cape","Garden Route DM","Adults","148433"
"Pfizer","western cape","Overberg DM","12-17 Years","1786"
"Pfizer","western cape","Overberg DM","Adults","79707"
"Pfizer","western cape","West Coast DM","12-17 Years","3006"
"Pfizer","western cape","West Coast DM","Adults","89988"
