"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Sedibeng DM","Private Health","Male","1456","707","2163"
"National","gauteng","Sedibeng DM","Public Health","Female","13943","5958","19901"
"National","gauteng","Sedibeng DM","Public Health","Male","10946","4566","15512"
"National","gauteng","Tshwane MM","Private Health","Female","11694","6709","18403"
"National","gauteng","Tshwane MM","Private Health","Male","11100","6051","17151"
"National","gauteng","Tshwane MM","Public Health","Female","40095","18662","58757"
"National","gauteng","Tshwane MM","Public Health","Male","30925","13056","43981"
"National","gauteng","West Rand DM","Private Health","Female","2215","1523","3738"
"National","gauteng","West Rand DM","Private Health","Male","1841","1237","3078"
"National","gauteng","West Rand DM","Public Health","Female","17585","8792","26377"
"National","gauteng","West Rand DM","Public Health","Male","14388","6578","20966"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","216","73","289"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","186","57","243"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6628","2843","9471"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4250","1746","5996"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11987","7073","19060"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11127","6222","17349"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14528","5530","20058"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11808","4416","16224"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","367","172","539"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","349","137","486"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13105","7781","20886"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10254","5622","15876"
"National","kwazulu-natal","iLembe DM","Private Health","Female","554","336","890"
"National","kwazulu-natal","iLembe DM","Private Health","Male","491","284","775"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8445","4164","12609"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4977","2212","7189"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","339","136","475"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","314","96","410"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12515","5099","17614"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8096","3108","11204"
"National","kwazulu-natal","Ugu DM","Private Health","Female","905","563","1468"
"National","kwazulu-natal","Ugu DM","Private Health","Male","721","428","1149"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12467","5139","17606"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8023","2741","10764"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1647","856","2503"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1520","776","2296"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12579","4965","17544"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8703","3038","11741"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20660","10272","30932"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13112","5399","18511"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","15039","6381","21420"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9290","3472","12762"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","287","124","411"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","187","78","265"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15485","6957","22442"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10436","4066","14502"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24436","12998","37434"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17548","8196","25744"
"National","limpopo","Capricorn DM","Private Health","Female","2642","1415","4057"
"National","limpopo","Capricorn DM","Private Health","Male","2155","1065","3220"
"National","limpopo","Capricorn DM","Public Health","Female","33970","13628","47598"
"National","limpopo","Capricorn DM","Public Health","Male","29365","10277","39642"
"National","limpopo","Mopani DM","Private Health","Female","982","487","1469"
"National","limpopo","Mopani DM","Private Health","Male","852","404","1256"
"National","limpopo","Mopani DM","Public Health","Female","36089","11981","48070"
"National","limpopo","Mopani DM","Public Health","Male","29687","8548","38235"
"National","limpopo","Sekhukhune DM","Private Health","Female","840","403","1243"
"National","limpopo","Sekhukhune DM","Private Health","Male","835","316","1151"
"National","limpopo","Sekhukhune DM","Public Health","Female","25393","9561","34954"
"National","limpopo","Sekhukhune DM","Public Health","Male","25059","8088","33147"
"National","limpopo","Vhembe DM","Private Health","Female","5981","2529","8510"
"National","limpopo","Vhembe DM","Private Health","Male","4098","1485","5583"
"National","limpopo","Vhembe DM","Public Health","Female","32571","10349","42920"
"National","limpopo","Vhembe DM","Public Health","Male","27083","7378","34461"
"National","limpopo","Waterberg DM","Private Health","Female","1266","516","1782"
"National","limpopo","Waterberg DM","Private Health","Male","1141","443","1584"
"National","limpopo","Waterberg DM","Public Health","Female","16358","6353","22711"
"National","limpopo","Waterberg DM","Public Health","Male","13535","4620","18155"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2054","958","3012"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1745","846","2591"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45543","17728","63271"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34553","11297","45850"
"National","mpumalanga","G Sibande DM","Private Health","Female","707","276","983"
"National","mpumalanga","G Sibande DM","Private Health","Male","602","251","853"
"National","mpumalanga","G Sibande DM","Public Health","Female","15545","5890","21435"
"National","mpumalanga","G Sibande DM","Public Health","Male","11956","4003","15959"
"National","mpumalanga","Nkangala DM","Private Health","Female","1078","451","1529"
"National","mpumalanga","Nkangala DM","Private Health","Male","1024","402","1426"
"National","mpumalanga","Nkangala DM","Public Health","Female","16319","6207","22526"
"National","mpumalanga","Nkangala DM","Public Health","Male","17096","5199","22295"
"National","northern cape","Frances Baard DM","Private Health","Female","1261","631","1892"
"National","northern cape","Frances Baard DM","Private Health","Male","1201","515","1716"
"National","northern cape","Frances Baard DM","Public Health","Female","6318","2781","9099"
"National","northern cape","Frances Baard DM","Public Health","Male","5062","2080","7142"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","318","200","518"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","277","144","421"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3101","1120","4221"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2385","840","3225"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","156","72","228"
"National","northern cape","Namakwa DM","Public Health","Female","1568","576","2144"
"National","northern cape","Namakwa DM","Public Health","Male","1252","440","1692"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3661","1618","5279"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2787","1154","3941"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","325","111","436"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","267","79","346"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3565","1497","5062"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2833","1062","3895"
"National","north west","Bojanala Platinum DM","Private Health","Female","2493","1193","3686"
"National","north west","Bojanala Platinum DM","Private Health","Male","2269","993","3262"
"National","north west","Bojanala Platinum DM","Public Health","Female","30063","12348","42411"
"National","north west","Bojanala Platinum DM","Public Health","Male","24638","8947","33585"
"National","north west","Dr K Kaunda DM","Private Health","Female","1384","672","2056"
"National","north west","Dr K Kaunda DM","Private Health","Male","1162","538","1700"
"National","north west","Dr K Kaunda DM","Public Health","Female","12788","4486","17274"
"National","north west","Dr K Kaunda DM","Public Health","Male","10379","3334","13713"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","918","380","1298"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","824","368","1192"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20746","7115","27861"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17194","5104","22298"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","249","136","385"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","341","120","461"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13380","3818","17198"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11782","3019","14801"
"National","western cape","Cape Town MM","Private Health","Female","17085","9452","26537"
"National","western cape","Cape Town MM","Private Health","Male","15502","8211","23713"
"National","western cape","Cape Town MM","Public Health","Female","30016","10519","40535"
"National","western cape","Cape Town MM","Public Health","Male","25299","9036","34335"
"National","western cape","Cape Winelands DM","Private Health","Female","2973","1602","4575"
"National","western cape","Cape Winelands DM","Private Health","Male","2685","1406","4091"
"National","western cape","Cape Winelands DM","Public Health","Female","6323","2378","8701"
"National","western cape","Cape Winelands DM","Public Health","Male","5401","1863","7264"
"National","western cape","Central Karoo DM","Private Health","Female","73","42","115"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","760","344","1104"
"National","western cape","Central Karoo DM","Public Health","Male","578","254","832"
"National","western cape","Garden Route DM","Private Health","Female","1135","632","1767"
"National","western cape","Garden Route DM","Private Health","Male","1035","539","1574"
"National","western cape","Garden Route DM","Public Health","Female","5212","1828","7040"
"National","western cape","Garden Route DM","Public Health","Male","4357","1377","5734"
"National","western cape","Overberg DM","Private Health","Female","554","290","844"
"National","western cape","Overberg DM","Private Health","Male","496","234","730"
"National","western cape","Overberg DM","Public Health","Female","2511","716","3227"
"National","western cape","Overberg DM","Public Health","Male","1935","547","2482"
"National","western cape","West Coast DM","Private Health","Female","880","456","1336"
"National","western cape","West Coast DM","Private Health","Male","852","404","1256"
"National","western cape","West Coast DM","Public Health","Female","3331","1234","4565"
"National","western cape","West Coast DM","Public Health","Male","2811","919","3730"
