"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275726"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29409"
"Pfizer","eastern cape","O Tambo DM","Adults","136063"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11214"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93220"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9153"
"Pfizer","free state","Fezile Dabi DM","Adults","93678"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11585"
"Pfizer","free state","Lejweleputswa DM","Adults","153586"
"Pfizer","free state","Mangaung MM","12-17 Years","28142"
"Pfizer","free state","Mangaung MM","Adults","201084"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29227"
"Pfizer","free state","T Mofutsanyana DM","Adults","137091"
"Pfizer","free state","Xhariep DM","12-17 Years","1994"
"Pfizer","free state","Xhariep DM","Adults","14167"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38892"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805514"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56087"
"Pfizer","gauteng","Johannesburg MM","Adults","1490284"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12258"
"Pfizer","gauteng","Sedibeng DM","Adults","154817"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44478"
"Pfizer","gauteng","Tshwane MM","Adults","729208"
"Pfizer","gauteng","West Rand DM","12-17 Years","18130"
"Pfizer","gauteng","West Rand DM","Adults","233920"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4719"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49845"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23241"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768500"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13712"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68043"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6996"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98525"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8439"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92612"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8871"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134247"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9635"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","212912"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15683"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58409"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9886"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42564"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11225"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57482"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21205"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84312"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26385"
"Pfizer","limpopo","Capricorn DM","Adults","193238"
"Pfizer","limpopo","Mopani DM","12-17 Years","21420"
"Pfizer","limpopo","Mopani DM","Adults","176028"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18368"
"Pfizer","limpopo","Sekhukhune DM","Adults","142584"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21741"
"Pfizer","limpopo","Vhembe DM","Adults","203615"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11932"
"Pfizer","limpopo","Waterberg DM","Adults","170302"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30829"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199600"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10420"
"Pfizer","mpumalanga","G Sibande DM","Adults","137818"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12259"
"Pfizer","mpumalanga","Nkangala DM","Adults","141969"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6007"
"Pfizer","northern cape","Frances Baard DM","Adults","69426"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2304"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35514"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1186"
"Pfizer","northern cape","Namakwa DM","Adults","26225"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2772"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26063"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2749"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38148"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23481"
"Pfizer","north west","Bojanala Platinum DM","Adults","274639"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9030"
"Pfizer","north west","Dr K Kaunda DM","Adults","137953"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12967"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95326"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7093"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35168"
"Pfizer","western cape","Cape Town MM","12-17 Years","37218"
"Pfizer","western cape","Cape Town MM","Adults","1305276"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7249"
"Pfizer","western cape","Cape Winelands DM","Adults","234833"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14426"
"Pfizer","western cape","Garden Route DM","12-17 Years","4376"
"Pfizer","western cape","Garden Route DM","Adults","148397"
"Pfizer","western cape","Overberg DM","12-17 Years","1787"
"Pfizer","western cape","Overberg DM","Adults","79700"
"Pfizer","western cape","West Coast DM","12-17 Years","3013"
"Pfizer","western cape","West Coast DM","Adults","89957"
