"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","mpumalanga","G Sibande DM","Adults","137997"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12267"
"Pfizer","mpumalanga","Nkangala DM","Adults","142090"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6080"
"Pfizer","northern cape","Frances Baard DM","Adults","69548"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2310"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35576"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1179"
"Pfizer","northern cape","Namakwa DM","Adults","26237"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2762"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26077"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2743"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38190"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23452"
"Pfizer","north west","Bojanala Platinum DM","Adults","275017"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9007"
"Pfizer","north west","Dr K Kaunda DM","Adults","138087"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12934"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95484"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7066"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35199"
"Pfizer","western cape","Cape Town MM","12-17 Years","37049"
"Pfizer","western cape","Cape Town MM","Adults","1306192"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7222"
"Pfizer","western cape","Cape Winelands DM","Adults","235040"
"Pfizer","western cape","Central Karoo DM","12-17 Years","673"
"Pfizer","western cape","Central Karoo DM","Adults","14449"
"Pfizer","western cape","Garden Route DM","12-17 Years","4380"
"Pfizer","western cape","Garden Route DM","Adults","148533"
"Pfizer","western cape","Overberg DM","12-17 Years","1798"
"Pfizer","western cape","Overberg DM","Adults","79746"
"Pfizer","western cape","West Coast DM","12-17 Years","3023"
"Pfizer","western cape","West Coast DM","Adults","90041"
