"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1514","771","2285"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12529","4952","17481"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8681","3036","11717"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20567","10266","30833"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13051","5404","18455"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14953","6349","21302"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9232","3456","12688"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","284","122","406"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15388","6924","22312"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10374","4052","14426"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24296","12943","37239"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17454","8163","25617"
"National","limpopo","Capricorn DM","Private Health","Female","2615","1406","4021"
"National","limpopo","Capricorn DM","Private Health","Male","2139","1057","3196"
"National","limpopo","Capricorn DM","Public Health","Female","33964","13732","47696"
"National","limpopo","Capricorn DM","Public Health","Male","29322","10338","39660"
"National","limpopo","Mopani DM","Private Health","Female","975","482","1457"
"National","limpopo","Mopani DM","Private Health","Male","850","403","1253"
"National","limpopo","Mopani DM","Public Health","Female","36036","12055","48091"
"National","limpopo","Mopani DM","Public Health","Male","29615","8581","38196"
"National","limpopo","Sekhukhune DM","Private Health","Female","876","452","1328"
"National","limpopo","Sekhukhune DM","Private Health","Male","865","343","1208"
"National","limpopo","Sekhukhune DM","Public Health","Female","25353","9531","34884"
"National","limpopo","Sekhukhune DM","Public Health","Male","25000","8081","33081"
"National","limpopo","Vhembe DM","Private Health","Female","5940","2517","8457"
"National","limpopo","Vhembe DM","Private Health","Male","4071","1475","5546"
"National","limpopo","Vhembe DM","Public Health","Female","32459","10318","42777"
"National","limpopo","Vhembe DM","Public Health","Male","27011","7364","34375"
"National","limpopo","Waterberg DM","Private Health","Female","1259","516","1775"
"National","limpopo","Waterberg DM","Private Health","Male","1138","439","1577"
"National","limpopo","Waterberg DM","Public Health","Female","16358","6364","22722"
"National","limpopo","Waterberg DM","Public Health","Male","13568","4621","18189"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2039","951","2990"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1735","845","2580"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45463","17834","63297"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34520","11391","45911"
"National","mpumalanga","G Sibande DM","Private Health","Female","706","275","981"
"National","mpumalanga","G Sibande DM","Private Health","Male","597","250","847"
"National","mpumalanga","G Sibande DM","Public Health","Female","15487","5907","21394"
"National","mpumalanga","G Sibande DM","Public Health","Male","11908","4019","15927"
"National","mpumalanga","Nkangala DM","Private Health","Female","1070","445","1515"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16229","6214","22443"
"National","mpumalanga","Nkangala DM","Public Health","Male","16983","5207","22190"
"National","northern cape","Frances Baard DM","Private Health","Female","1250","624","1874"
"National","northern cape","Frances Baard DM","Private Health","Male","1188","510","1698"
"National","northern cape","Frances Baard DM","Public Health","Female","6318","2827","9145"
"National","northern cape","Frances Baard DM","Public Health","Male","5062","2119","7181"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","275","144","419"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3101","1125","4226"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2392","841","3233"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1556","572","2128"
"National","northern cape","Namakwa DM","Public Health","Male","1245","438","1683"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3642","1613","5255"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2774","1149","3923"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","321","109","430"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3552","1495","5047"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2825","1061","3886"
"National","north west","Bojanala Platinum DM","Private Health","Female","2474","1187","3661"
"National","north west","Bojanala Platinum DM","Private Health","Male","2256","987","3243"
"National","north west","Bojanala Platinum DM","Public Health","Female","29968","12333","42301"
"National","north west","Bojanala Platinum DM","Public Health","Male","24588","8945","33533"
"National","north west","Dr K Kaunda DM","Private Health","Female","1373","668","2041"
"National","north west","Dr K Kaunda DM","Private Health","Male","1159","536","1695"
"National","north west","Dr K Kaunda DM","Public Health","Female","12724","4469","17193"
"National","north west","Dr K Kaunda DM","Public Health","Male","10353","3334","13687"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","915","379","1294"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","819","366","1185"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20638","7097","27735"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17133","5092","22225"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","337","120","457"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13312","3798","17110"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11733","3013","14746"
"National","western cape","Cape Town MM","Private Health","Female","16987","9393","26380"
"National","western cape","Cape Town MM","Private Health","Male","15425","8174","23599"
"National","western cape","Cape Town MM","Public Health","Female","29835","10469","40304"
"National","western cape","Cape Town MM","Public Health","Male","25161","9013","34174"
"National","western cape","Cape Winelands DM","Private Health","Female","2954","1594","4548"
"National","western cape","Cape Winelands DM","Private Health","Male","2666","1395","4061"
"National","western cape","Cape Winelands DM","Public Health","Female","6314","2366","8680"
"National","western cape","Cape Winelands DM","Public Health","Male","5415","1867","7282"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","755","345","1100"
"National","western cape","Central Karoo DM","Public Health","Male","578","259","837"
"National","western cape","Garden Route DM","Private Health","Female","1129","627","1756"
"National","western cape","Garden Route DM","Private Health","Male","1030","535","1565"
"National","western cape","Garden Route DM","Public Health","Female","5197","1838","7035"
"National","western cape","Garden Route DM","Public Health","Male","4341","1380","5721"
"National","western cape","Overberg DM","Private Health","Female","549","288","837"
"National","western cape","Overberg DM","Private Health","Male","490","230","720"
"National","western cape","Overberg DM","Public Health","Female","2497","724","3221"
"National","western cape","Overberg DM","Public Health","Male","1923","556","2479"
"National","western cape","West Coast DM","Private Health","Female","876","454","1330"
"National","western cape","West Coast DM","Private Health","Male","847","401","1248"
"National","western cape","West Coast DM","Public Health","Female","3319","1244","4563"
"National","western cape","West Coast DM","Public Health","Male","2811","924","3735"
