"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11268"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93504"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9286"
"Pfizer","free state","Fezile Dabi DM","Adults","93866"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11530"
"Pfizer","free state","Lejweleputswa DM","Adults","153922"
"Pfizer","free state","Mangaung MM","12-17 Years","28275"
"Pfizer","free state","Mangaung MM","Adults","201574"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29100"
"Pfizer","free state","T Mofutsanyana DM","Adults","137603"
"Pfizer","free state","Xhariep DM","12-17 Years","1985"
"Pfizer","free state","Xhariep DM","Adults","14242"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38718"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807045"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55694"
"Pfizer","gauteng","Johannesburg MM","Adults","1492564"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12180"
"Pfizer","gauteng","Sedibeng DM","Adults","155125"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44247"
"Pfizer","gauteng","Tshwane MM","Adults","730611"
"Pfizer","gauteng","West Rand DM","12-17 Years","18096"
"Pfizer","gauteng","West Rand DM","Adults","234563"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4704"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49984"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23094"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769838"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13657"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68236"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6973"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98798"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8383"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92750"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8861"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134585"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9587"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213455"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15726"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58859"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9827"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42718"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11140"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57632"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21052"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84478"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26687"
"Pfizer","limpopo","Capricorn DM","Adults","193816"
"Pfizer","limpopo","Mopani DM","12-17 Years","21851"
"Pfizer","limpopo","Mopani DM","Adults","176550"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18470"
"Pfizer","limpopo","Sekhukhune DM","Adults","143290"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21613"
"Pfizer","limpopo","Vhembe DM","Adults","204125"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12088"
"Pfizer","limpopo","Waterberg DM","Adults","170810"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31505"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200897"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10531"
"Pfizer","mpumalanga","G Sibande DM","Adults","138104"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12217"
"Pfizer","mpumalanga","Nkangala DM","Adults","142192"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6271"
"Pfizer","northern cape","Frances Baard DM","Adults","69614"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2311"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35614"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1176"
"Pfizer","northern cape","Namakwa DM","Adults","26244"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2750"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26090"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2736"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38270"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23401"
"Pfizer","north west","Bojanala Platinum DM","Adults","275296"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8978"
"Pfizer","north west","Dr K Kaunda DM","Adults","138171"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12947"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95622"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7046"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35222"
"Pfizer","western cape","Cape Town MM","12-17 Years","37048"
"Pfizer","western cape","Cape Town MM","Adults","1306728"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7316"
"Pfizer","western cape","Cape Winelands DM","Adults","235177"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14467"
"Pfizer","western cape","Garden Route DM","12-17 Years","4484"
"Pfizer","western cape","Garden Route DM","Adults","148591"
"Pfizer","western cape","Overberg DM","12-17 Years","1792"
"Pfizer","western cape","Overberg DM","Adults","79771"
"Pfizer","western cape","West Coast DM","12-17 Years","3044"
"Pfizer","western cape","West Coast DM","Adults","90084"
