"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26568","15343","41911"
"National","free state","T Mofutsanyana DM","Public Health","Male","22863","11605","34468"
"National","free state","Xhariep DM","Public Health","Female","4213","1188","5401"
"National","free state","Xhariep DM","Public Health","Male","3456","814","4270"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10636","6485","17121"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9803","5549","15352"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40427","15205","55632"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32075","11148","43223"
"National","gauteng","Johannesburg MM","Private Health","Female","25007","13514","38521"
"National","gauteng","Johannesburg MM","Private Health","Male","22854","11787","34641"
"National","gauteng","Johannesburg MM","Public Health","Female","45845","16708","62553"
"National","gauteng","Johannesburg MM","Public Health","Male","37207","13109","50316"
"National","gauteng","Sedibeng DM","Private Health","Female","1562","994","2556"
"National","gauteng","Sedibeng DM","Private Health","Male","1394","674","2068"
"National","gauteng","Sedibeng DM","Public Health","Female","13602","5828","19430"
"National","gauteng","Sedibeng DM","Public Health","Male","10751","4503","15254"
"National","gauteng","Tshwane MM","Private Health","Female","11259","6489","17748"
"National","gauteng","Tshwane MM","Private Health","Male","10740","5903","16643"
"National","gauteng","Tshwane MM","Public Health","Female","39681","18600","58281"
"National","gauteng","Tshwane MM","Public Health","Male","30780","13120","43900"
"National","gauteng","West Rand DM","Private Health","Female","2143","1484","3627"
"National","gauteng","West Rand DM","Private Health","Male","1783","1208","2991"
"National","gauteng","West Rand DM","Public Health","Female","17288","8764","26052"
"National","gauteng","West Rand DM","Public Health","Male","14166","6553","20719"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6461","2799","9260"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4183","1747","5930"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11581","6823","18404"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10812","6064","16876"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14360","5534","19894"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11723","4442","16165"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","346","158","504"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","338","132","470"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12864","7712","20576"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10077","5596","15673"
"National","kwazulu-natal","iLembe DM","Private Health","Female","531","325","856"
"National","kwazulu-natal","iLembe DM","Private Health","Male","474","275","749"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8236","4099","12335"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4861","2192","7053"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","324","130","454"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12203","4993","17196"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7957","3053","11010"
"National","kwazulu-natal","Ugu DM","Private Health","Female","882","547","1429"
"National","kwazulu-natal","Ugu DM","Private Health","Male","702","413","1115"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12232","5094","17326"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7907","2750","10657"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1582","821","2403"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1467","746","2213"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12485","4983","17468"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8737","3087","11824"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20227","10249","30476"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12827","5398","18225"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14679","6296","20975"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9063","3435","12498"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15039","6792","21831"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10183","3995","14178"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23797","12693","36490"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17140","8053","25193"
"National","limpopo","Capricorn DM","Private Health","Female","2550","1372","3922"
"National","limpopo","Capricorn DM","Private Health","Male","2090","1031","3121"
"National","limpopo","Capricorn DM","Public Health","Female","35022","14322","49344"
"National","limpopo","Capricorn DM","Public Health","Male","30054","10871","40925"
"National","limpopo","Mopani DM","Private Health","Female","948","471","1419"
"National","limpopo","Mopani DM","Private Health","Male","835","399","1234"
"National","limpopo","Mopani DM","Public Health","Female","36274","12589","48863"
"National","limpopo","Mopani DM","Public Health","Male","29859","9079","38938"
"National","limpopo","Sekhukhune DM","Private Health","Female","888","467","1355"
"National","limpopo","Sekhukhune DM","Private Health","Male","892","368","1260"
"National","limpopo","Sekhukhune DM","Public Health","Female","25411","9548","34959"
"National","limpopo","Sekhukhune DM","Public Health","Male","24913","8068","32981"
"National","limpopo","Vhembe DM","Private Health","Female","5782","2458","8240"
"National","limpopo","Vhembe DM","Private Health","Male","3988","1446","5434"
"National","limpopo","Vhembe DM","Public Health","Female","32184","10209","42393"
"National","limpopo","Vhembe DM","Public Health","Male","26771","7300","34071"
"National","limpopo","Waterberg DM","Private Health","Female","1223","504","1727"
"National","limpopo","Waterberg DM","Private Health","Male","1115","433","1548"
"National","limpopo","Waterberg DM","Public Health","Female","16518","6509","23027"
"National","limpopo","Waterberg DM","Public Health","Male","13750","4761","18511"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1974","928","2902"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1691","826","2517"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45971","19189","65160"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35132","12469","47601"
"National","mpumalanga","G Sibande DM","Private Health","Female","687","262","949"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15271","6002","21273"
"National","mpumalanga","G Sibande DM","Public Health","Male","11795","4079","15874"
"National","mpumalanga","Nkangala DM","Private Health","Female","1041","436","1477"
"National","mpumalanga","Nkangala DM","Private Health","Male","997","393","1390"
"National","mpumalanga","Nkangala DM","Public Health","Female","15890","6121","22011"
"National","mpumalanga","Nkangala DM","Public Health","Male","16492","5106","21598"
"National","northern cape","Frances Baard DM","Private Health","Female","1218","615","1833"
"National","northern cape","Frances Baard DM","Private Health","Male","1163","502","1665"
"National","northern cape","Frances Baard DM","Public Health","Female","6357","3097","9454"
"National","northern cape","Frances Baard DM","Public Health","Male","5128","2304","7432"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","312","195","507"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3581","1313","4894"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2797","963","3760"
"National","northern cape","Namakwa DM","Private Health","Female","166","98","264"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1532","564","2096"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3568","1588","5156"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2737","1138","3875"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","312","107","419"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","76","336"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3708","1622","5330"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2923","1135","4058"
"National","north west","Bojanala Platinum DM","Private Health","Female","2419","1162","3581"
"National","north west","Bojanala Platinum DM","Private Health","Male","2185","951","3136"
"National","north west","Bojanala Platinum DM","Public Health","Female","29702","12415","42117"
"National","north west","Bojanala Platinum DM","Public Health","Male","24491","9106","33597"
"National","north west","Dr K Kaunda DM","Private Health","Female","1329","650","1979"
"National","north west","Dr K Kaunda DM","Private Health","Male","1137","525","1662"
"National","north west","Dr K Kaunda DM","Public Health","Female","12482","4385","16867"
"National","north west","Dr K Kaunda DM","Public Health","Male","10198","3297","13495"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","889","367","1256"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","804","361","1165"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20368","7103","27471"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16936","5103","22039"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","128","366"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","326","116","442"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13093","3748","16841"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11547","2988","14535"
"National","western cape","Cape Town MM","Private Health","Female","16550","9156","25706"
"National","western cape","Cape Town MM","Private Health","Male","15035","7973","23008"
"National","western cape","Cape Town MM","Public Health","Female","29221","10539","39760"
"National","western cape","Cape Town MM","Public Health","Male","24762","9061","33823"
"National","western cape","Cape Winelands DM","Private Health","Female","2866","1546","4412"
"National","western cape","Cape Winelands DM","Private Health","Male","2594","1356","3950"
"National","western cape","Cape Winelands DM","Public Health","Female","6404","2637","9041"
"National","western cape","Cape Winelands DM","Public Health","Male","5580","2123","7703"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","736","336","1072"
"National","western cape","Central Karoo DM","Public Health","Male","565","253","818"
"National","western cape","Garden Route DM","Private Health","Female","1101","610","1711"
"National","western cape","Garden Route DM","Private Health","Male","998","510","1508"
"National","western cape","Garden Route DM","Public Health","Female","5149","1942","7091"
"National","western cape","Garden Route DM","Public Health","Male","4310","1457","5767"
"National","western cape","Overberg DM","Private Health","Female","537","283","820"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2462","715","3177"
"National","western cape","Overberg DM","Public Health","Male","1879","553","2432"
"National","western cape","West Coast DM","Private Health","Female","848","441","1289"
"National","western cape","West Coast DM","Private Health","Male","815","385","1200"
"National","western cape","West Coast DM","Public Health","Female","3300","1453","4753"
"National","western cape","West Coast DM","Public Health","Male","2798","1052","3850"
