"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","216","73","289"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","186","57","243"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6639","2848","9487"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4254","1747","6001"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","12000","7080","19080"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11136","6230","17366"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14544","5538","20082"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11820","4422","16242"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","368","172","540"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","350","137","487"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13115","7785","20900"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10258","5624","15882"
"National","kwazulu-natal","iLembe DM","Private Health","Female","554","336","890"
"National","kwazulu-natal","iLembe DM","Private Health","Male","491","284","775"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8450","4168","12618"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4980","2213","7193"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","339","136","475"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","315","96","411"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12532","5105","17637"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8099","3109","11208"
"National","kwazulu-natal","Ugu DM","Private Health","Female","906","563","1469"
"National","kwazulu-natal","Ugu DM","Private Health","Male","722","429","1151"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12485","5147","17632"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8031","2745","10776"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1649","856","2505"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1522","776","2298"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12592","4973","17565"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8712","3043","11755"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20682","10281","30963"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13129","5404","18533"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","15062","6387","21449"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9299","3477","12776"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","289","125","414"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","187","78","265"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15499","6966","22465"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10443","4067","14510"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24474","13005","37479"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17565","8199","25764"
"National","limpopo","Capricorn DM","Private Health","Female","2647","1417","4064"
"National","limpopo","Capricorn DM","Private Health","Male","2156","1066","3222"
"National","limpopo","Capricorn DM","Public Health","Female","33989","13641","47630"
"National","limpopo","Capricorn DM","Public Health","Male","29388","10284","39672"
"National","limpopo","Mopani DM","Private Health","Female","983","487","1470"
"National","limpopo","Mopani DM","Private Health","Male","852","406","1258"
"National","limpopo","Mopani DM","Public Health","Female","36106","11983","48089"
"National","limpopo","Mopani DM","Public Health","Male","29710","8553","38263"
"National","limpopo","Sekhukhune DM","Private Health","Female","840","404","1244"
"National","limpopo","Sekhukhune DM","Private Health","Male","835","316","1151"
"National","limpopo","Sekhukhune DM","Public Health","Female","25409","9565","34974"
"National","limpopo","Sekhukhune DM","Public Health","Male","25075","8095","33170"
"National","limpopo","Vhembe DM","Private Health","Female","5984","2529","8513"
"National","limpopo","Vhembe DM","Private Health","Male","4105","1486","5591"
"National","limpopo","Vhembe DM","Public Health","Female","32596","10357","42953"
"National","limpopo","Vhembe DM","Public Health","Male","27095","7383","34478"
"National","limpopo","Waterberg DM","Private Health","Female","1267","516","1783"
"National","limpopo","Waterberg DM","Private Health","Male","1141","443","1584"
"National","limpopo","Waterberg DM","Public Health","Female","16370","6356","22726"
"National","limpopo","Waterberg DM","Public Health","Male","13551","4624","18175"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2056","959","3015"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1746","846","2592"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45573","17742","63315"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34589","11299","45888"
"National","mpumalanga","G Sibande DM","Private Health","Female","707","276","983"
"National","mpumalanga","G Sibande DM","Private Health","Male","602","251","853"
"National","mpumalanga","G Sibande DM","Public Health","Female","15569","5895","21464"
"National","mpumalanga","G Sibande DM","Public Health","Male","11962","4004","15966"
"National","mpumalanga","Nkangala DM","Private Health","Female","1079","451","1530"
"National","mpumalanga","Nkangala DM","Private Health","Male","1027","404","1431"
"National","mpumalanga","Nkangala DM","Public Health","Female","16334","6211","22545"
"National","mpumalanga","Nkangala DM","Public Health","Male","17120","5207","22327"
"National","northern cape","Frances Baard DM","Private Health","Female","1261","631","1892"
"National","northern cape","Frances Baard DM","Private Health","Male","1202","515","1717"
"National","northern cape","Frances Baard DM","Public Health","Female","6321","2780","9101"
"National","northern cape","Frances Baard DM","Public Health","Male","5064","2081","7145"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","318","201","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","278","144","422"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3106","1121","4227"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2386","841","3227"
"National","northern cape","Namakwa DM","Private Health","Female","169","99","268"
"National","northern cape","Namakwa DM","Private Health","Male","156","72","228"
"National","northern cape","Namakwa DM","Public Health","Female","1568","576","2144"
"National","northern cape","Namakwa DM","Public Health","Male","1253","440","1693"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3665","1620","5285"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2789","1154","3943"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","325","111","436"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","268","79","347"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3567","1499","5066"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2834","1062","3896"
"National","north west","Bojanala Platinum DM","Private Health","Female","2496","1194","3690"
"National","north west","Bojanala Platinum DM","Private Health","Male","2269","993","3262"
"National","north west","Bojanala Platinum DM","Public Health","Female","30088","12358","42446"
"National","north west","Bojanala Platinum DM","Public Health","Male","24650","8949","33599"
"National","north west","Dr K Kaunda DM","Private Health","Female","1384","672","2056"
"National","north west","Dr K Kaunda DM","Private Health","Male","1163","539","1702"
"National","north west","Dr K Kaunda DM","Public Health","Female","12797","4486","17283"
"National","north west","Dr K Kaunda DM","Public Health","Male","10385","3334","13719"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","920","381","1301"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","824","368","1192"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20760","7119","27879"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17202","5103","22305"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","249","136","385"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","341","120","461"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13389","3819","17208"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11790","3020","14810"
"National","western cape","Cape Town MM","Private Health","Female","17114","9465","26579"
"National","western cape","Cape Town MM","Private Health","Male","15511","8221","23732"
"National","western cape","Cape Town MM","Public Health","Female","30049","10530","40579"
"National","western cape","Cape Town MM","Public Health","Male","25322","9044","34366"
"National","western cape","Cape Winelands DM","Private Health","Female","2978","1605","4583"
"National","western cape","Cape Winelands DM","Private Health","Male","2687","1408","4095"
"National","western cape","Cape Winelands DM","Public Health","Female","6329","2379","8708"
"National","western cape","Cape Winelands DM","Public Health","Male","5407","1864","7271"
"National","western cape","Central Karoo DM","Private Health","Female","73","42","115"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","761","344","1105"
"National","western cape","Central Karoo DM","Public Health","Male","578","254","832"
"National","western cape","Garden Route DM","Private Health","Female","1137","635","1772"
"National","western cape","Garden Route DM","Private Health","Male","1037","541","1578"
"National","western cape","Garden Route DM","Public Health","Female","5217","1829","7046"
"National","western cape","Garden Route DM","Public Health","Male","4362","1378","5740"
"National","western cape","Overberg DM","Private Health","Female","555","290","845"
"National","western cape","Overberg DM","Private Health","Male","496","234","730"
"National","western cape","Overberg DM","Public Health","Female","2516","717","3233"
"National","western cape","Overberg DM","Public Health","Male","1939","549","2488"
"National","western cape","West Coast DM","Private Health","Female","882","456","1338"
"National","western cape","West Coast DM","Private Health","Male","852","404","1256"
"National","western cape","West Coast DM","Public Health","Female","3333","1234","4567"
"National","western cape","West Coast DM","Public Health","Male","2814","920","3734"
