"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275704"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29430"
"Pfizer","eastern cape","O Tambo DM","Adults","136042"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11216"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93218"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9155"
"Pfizer","free state","Fezile Dabi DM","Adults","93676"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11595"
"Pfizer","free state","Lejweleputswa DM","Adults","153576"
"Pfizer","free state","Mangaung MM","12-17 Years","28159"
"Pfizer","free state","Mangaung MM","Adults","201063"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29245"
"Pfizer","free state","T Mofutsanyana DM","Adults","137073"
"Pfizer","free state","Xhariep DM","12-17 Years","1997"
"Pfizer","free state","Xhariep DM","Adults","14164"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38915"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805466"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56143"
"Pfizer","gauteng","Johannesburg MM","Adults","1490194"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12268"
"Pfizer","gauteng","Sedibeng DM","Adults","154806"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44512"
"Pfizer","gauteng","Tshwane MM","Adults","729153"
"Pfizer","gauteng","West Rand DM","12-17 Years","18139"
"Pfizer","gauteng","West Rand DM","Adults","233905"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4725"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49839"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23270"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768467"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13718"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68037"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","7001"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98520"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8446"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92605"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8884"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134229"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9648"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","212899"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15697"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58395"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9897"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42553"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11236"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57471"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21215"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84300"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26408"
"Pfizer","limpopo","Capricorn DM","Adults","193215"
"Pfizer","limpopo","Mopani DM","12-17 Years","21429"
"Pfizer","limpopo","Mopani DM","Adults","176018"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18380"
"Pfizer","limpopo","Sekhukhune DM","Adults","142564"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21755"
"Pfizer","limpopo","Vhembe DM","Adults","203601"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11939"
"Pfizer","limpopo","Waterberg DM","Adults","170293"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30846"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199576"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10426"
"Pfizer","mpumalanga","G Sibande DM","Adults","137812"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12273"
"Pfizer","mpumalanga","Nkangala DM","Adults","141954"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6007"
"Pfizer","northern cape","Frances Baard DM","Adults","69425"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2307"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35511"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1187"
"Pfizer","northern cape","Namakwa DM","Adults","26224"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2774"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26061"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2751"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38146"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23494"
"Pfizer","north west","Bojanala Platinum DM","Adults","274622"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9031"
"Pfizer","north west","Dr K Kaunda DM","Adults","137940"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12971"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95277"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7095"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35166"
"Pfizer","western cape","Cape Town MM","12-17 Years","37260"
"Pfizer","western cape","Cape Town MM","Adults","1305223"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7256"
"Pfizer","western cape","Cape Winelands DM","Adults","234825"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14426"
"Pfizer","western cape","Garden Route DM","12-17 Years","4383"
"Pfizer","western cape","Garden Route DM","Adults","148390"
"Pfizer","western cape","Overberg DM","12-17 Years","1790"
"Pfizer","western cape","Overberg DM","Adults","79687"
"Pfizer","western cape","West Coast DM","12-17 Years","3014"
"Pfizer","western cape","West Coast DM","Adults","89956"
