"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9601"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213695"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15752"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59016"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9802"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42791"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11123"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57704"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21003"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84553"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26828"
"Pfizer","limpopo","Capricorn DM","Adults","193994"
"Pfizer","limpopo","Mopani DM","12-17 Years","22168"
"Pfizer","limpopo","Mopani DM","Adults","176775"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18502"
"Pfizer","limpopo","Sekhukhune DM","Adults","143479"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21577"
"Pfizer","limpopo","Vhembe DM","Adults","204374"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12083"
"Pfizer","limpopo","Waterberg DM","Adults","170946"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32275"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201434"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10541"
"Pfizer","mpumalanga","G Sibande DM","Adults","138176"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12183"
"Pfizer","mpumalanga","Nkangala DM","Adults","142251"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6470"
"Pfizer","northern cape","Frances Baard DM","Adults","69670"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2302"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35658"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1173"
"Pfizer","northern cape","Namakwa DM","Adults","26247"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2745"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26099"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2741"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38346"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23407"
"Pfizer","north west","Bojanala Platinum DM","Adults","275658"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8958"
"Pfizer","north west","Dr K Kaunda DM","Adults","138237"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12981"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95775"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7036"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35239"
"Pfizer","western cape","Cape Town MM","12-17 Years","37084"
"Pfizer","western cape","Cape Town MM","Adults","1307222"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7361"
"Pfizer","western cape","Cape Winelands DM","Adults","235316"
"Pfizer","western cape","Central Karoo DM","12-17 Years","669"
"Pfizer","western cape","Central Karoo DM","Adults","14481"
"Pfizer","western cape","Garden Route DM","12-17 Years","4529"
"Pfizer","western cape","Garden Route DM","Adults","148662"
"Pfizer","western cape","Overberg DM","12-17 Years","1785"
"Pfizer","western cape","Overberg DM","Adults","79789"
"Pfizer","western cape","West Coast DM","12-17 Years","3108"
"Pfizer","western cape","West Coast DM","Adults","90129"
