"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40812","15300","56112"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32296","11186","43482"
"National","gauteng","Johannesburg MM","Private Health","Female","25371","13728","39099"
"National","gauteng","Johannesburg MM","Private Health","Male","23169","11925","35094"
"National","gauteng","Johannesburg MM","Public Health","Female","46359","16806","63165"
"National","gauteng","Johannesburg MM","Public Health","Male","37531","13124","50655"
"National","gauteng","Sedibeng DM","Private Health","Female","1593","1016","2609"
"National","gauteng","Sedibeng DM","Private Health","Male","1428","694","2122"
"National","gauteng","Sedibeng DM","Public Health","Female","13771","5897","19668"
"National","gauteng","Sedibeng DM","Public Health","Male","10852","4536","15388"
"National","gauteng","Tshwane MM","Private Health","Female","11513","6626","18139"
"National","gauteng","Tshwane MM","Private Health","Male","10941","5982","16923"
"National","gauteng","Tshwane MM","Public Health","Female","39864","18582","58446"
"National","gauteng","Tshwane MM","Public Health","Male","30788","13044","43832"
"National","gauteng","West Rand DM","Private Health","Female","2189","1507","3696"
"National","gauteng","West Rand DM","Private Health","Male","1819","1226","3045"
"National","gauteng","West Rand DM","Public Health","Female","17453","8797","26250"
"National","gauteng","West Rand DM","Public Health","Male","14291","6577","20868"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","211","71","282"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6537","2832","9369"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4221","1744","5965"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11800","6942","18742"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10987","6145","17132"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14472","5546","20018"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11805","4437","16242"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","344","135","479"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12984","7738","20722"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10152","5622","15774"
"National","kwazulu-natal","iLembe DM","Private Health","Female","546","330","876"
"National","kwazulu-natal","iLembe DM","Private Health","Male","480","278","758"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8337","4146","12483"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4927","2212","7139"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12378","5048","17426"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8034","3080","11114"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","424","1138"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12359","5134","17493"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7983","2759","10742"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1610","840","2450"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1502","763","2265"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12581","4942","17523"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8738","3056","11794"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20469","10317","30786"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12980","5423","18403"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14859","6326","21185"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9168","3444","12612"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","282","121","403"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15271","6888","22159"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10312","4038","14350"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","46","4","50"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24141","12866","37007"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17350","8126","25476"
"National","limpopo","Capricorn DM","Private Health","Female","2592","1395","3987"
"National","limpopo","Capricorn DM","Private Health","Male","2122","1047","3169"
"National","limpopo","Capricorn DM","Public Health","Female","34032","13909","47941"
"National","limpopo","Capricorn DM","Public Health","Male","29369","10477","39846"
"National","limpopo","Mopani DM","Private Health","Female","969","480","1449"
"National","limpopo","Mopani DM","Private Health","Male","843","400","1243"
"National","limpopo","Mopani DM","Public Health","Female","36213","12406","48619"
"National","limpopo","Mopani DM","Public Health","Male","29758","8882","38640"
"National","limpopo","Sekhukhune DM","Private Health","Female","881","459","1340"
"National","limpopo","Sekhukhune DM","Private Health","Male","879","356","1235"
"National","limpopo","Sekhukhune DM","Public Health","Female","25558","9595","35153"
"National","limpopo","Sekhukhune DM","Public Health","Male","25030","8092","33122"
"National","limpopo","Vhembe DM","Private Health","Female","5879","2492","8371"
"National","limpopo","Vhembe DM","Private Health","Male","4042","1464","5506"
"National","limpopo","Vhembe DM","Public Health","Female","32411","10280","42691"
"National","limpopo","Vhembe DM","Public Health","Male","26956","7341","34297"
"National","limpopo","Waterberg DM","Private Health","Female","1248","513","1761"
"National","limpopo","Waterberg DM","Private Health","Male","1127","437","1564"
"National","limpopo","Waterberg DM","Public Health","Female","16360","6427","22787"
"National","limpopo","Waterberg DM","Public Health","Male","13591","4706","18297"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2026","945","2971"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1721","845","2566"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45827","18525","64352"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34850","11960","46810"
"National","mpumalanga","G Sibande DM","Private Health","Female","700","271","971"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15488","5971","21459"
"National","mpumalanga","G Sibande DM","Public Health","Male","11929","4052","15981"
"National","mpumalanga","Nkangala DM","Private Health","Female","1060","441","1501"
"National","mpumalanga","Nkangala DM","Private Health","Male","1012","399","1411"
"National","mpumalanga","Nkangala DM","Public Health","Female","16099","6179","22278"
"National","mpumalanga","Nkangala DM","Public Health","Male","16794","5164","21958"
"National","northern cape","Frances Baard DM","Private Health","Female","1238","620","1858"
"National","northern cape","Frances Baard DM","Private Health","Male","1181","509","1690"
"National","northern cape","Frances Baard DM","Public Health","Female","6365","3052","9417"
"National","northern cape","Frances Baard DM","Public Health","Male","5140","2289","7429"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","316","198","514"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","274","144","418"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3144","1119","4263"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2401","841","3242"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1551","570","2121"
"National","northern cape","Namakwa DM","Public Health","Male","1233","434","1667"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3621","1601","5222"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2755","1144","3899"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","317","110","427"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3588","1496","5084"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2845","1059","3904"
"National","north west","Bojanala Platinum DM","Private Health","Female","2453","1179","3632"
"National","north west","Bojanala Platinum DM","Private Health","Male","2230","972","3202"
"National","north west","Bojanala Platinum DM","Public Health","Female","29871","12314","42185"
"National","north west","Bojanala Platinum DM","Public Health","Male","24547","8942","33489"
"National","north west","Dr K Kaunda DM","Private Health","Female","1355","661","2016"
"National","north west","Dr K Kaunda DM","Private Health","Male","1154","534","1688"
"National","north west","Dr K Kaunda DM","Public Health","Female","12648","4440","17088"
"National","north west","Dr K Kaunda DM","Public Health","Male","10309","3323","13632"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","907","375","1282"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","815","363","1178"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20547","7121","27668"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17061","5122","22183"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","243","133","376"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13225","3777","17002"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11677","3007","14684"
"National","western cape","Cape Town MM","Private Health","Female","16854","9310","26164"
"National","western cape","Cape Town MM","Private Health","Male","15284","8108","23392"
"National","western cape","Cape Town MM","Public Health","Female","29617","10585","40202"
"National","western cape","Cape Town MM","Public Health","Male","25014","9081","34095"
"National","western cape","Cape Winelands DM","Private Health","Female","2931","1578","4509"
"National","western cape","Cape Winelands DM","Private Health","Male","2633","1378","4011"
"National","western cape","Cape Winelands DM","Public Health","Female","6340","2449","8789"
"National","western cape","Cape Winelands DM","Public Health","Male","5450","1956","7406"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","749","344","1093"
"National","western cape","Central Karoo DM","Public Health","Male","572","256","828"
"National","western cape","Garden Route DM","Private Health","Female","1123","624","1747"
"National","western cape","Garden Route DM","Private Health","Male","1014","526","1540"
"National","western cape","Garden Route DM","Public Health","Female","5177","1933","7110"
"National","western cape","Garden Route DM","Public Health","Male","4335","1446","5781"
"National","western cape","Overberg DM","Private Health","Female","546","286","832"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2480","719","3199"
"National","western cape","Overberg DM","Public Health","Male","1910","556","2466"
"National","western cape","West Coast DM","Private Health","Female","865","449","1314"
"National","western cape","West Coast DM","Private Health","Male","837","397","1234"
"National","western cape","West Coast DM","Public Health","Female","3318","1310","4628"
"National","western cape","West Coast DM","Public Health","Male","2808","952","3760"
