"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","Amathole DM","Adults","148791"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","28471"
"Pfizer","eastern cape","A Nzo DM","Adults","103768"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18016"
"Pfizer","eastern cape","Buffalo City MM","Adults","213443"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6440"
"Pfizer","eastern cape","C Hani DM","Adults","118960"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5502"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56039"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14748"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276201"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29814"
"Pfizer","eastern cape","O Tambo DM","Adults","136981"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11288"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93673"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9288"
"Pfizer","free state","Fezile Dabi DM","Adults","93956"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11566"
"Pfizer","free state","Lejweleputswa DM","Adults","154157"
"Pfizer","free state","Mangaung MM","12-17 Years","28478"
"Pfizer","free state","Mangaung MM","Adults","201841"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29170"
"Pfizer","free state","T Mofutsanyana DM","Adults","137912"
"Pfizer","free state","Xhariep DM","12-17 Years","2012"
"Pfizer","free state","Xhariep DM","Adults","14276"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38639"
"Pfizer","gauteng","Ekurhuleni MM","Adults","808201"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55523"
"Pfizer","gauteng","Johannesburg MM","Adults","1494030"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12128"
"Pfizer","gauteng","Sedibeng DM","Adults","155267"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44251"
"Pfizer","gauteng","Tshwane MM","Adults","731502"
"Pfizer","gauteng","West Rand DM","12-17 Years","18104"
"Pfizer","gauteng","West Rand DM","Adults","234942"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4695"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50079"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23047"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770718"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13645"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68348"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6953"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98946"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8340"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92833"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8893"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134791"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9615"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213826"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15742"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59081"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9790"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42815"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11106"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57749"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20976"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84582"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26944"
"Pfizer","limpopo","Capricorn DM","Adults","194163"
"Pfizer","limpopo","Mopani DM","12-17 Years","22302"
"Pfizer","limpopo","Mopani DM","Adults","176872"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18499"
"Pfizer","limpopo","Sekhukhune DM","Adults","143626"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21562"
"Pfizer","limpopo","Vhembe DM","Adults","204524"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12145"
"Pfizer","limpopo","Waterberg DM","Adults","171071"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32645"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201785"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10543"
"Pfizer","mpumalanga","G Sibande DM","Adults","138247"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12159"
"Pfizer","mpumalanga","Nkangala DM","Adults","142301"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6545"
"Pfizer","northern cape","Frances Baard DM","Adults","69746"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2300"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35696"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1172"
"Pfizer","northern cape","Namakwa DM","Adults","26248"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2742"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26104"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2775"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38378"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23415"
"Pfizer","north west","Bojanala Platinum DM","Adults","275893"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8956"
"Pfizer","north west","Dr K Kaunda DM","Adults","138267"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12967"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95831"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7027"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35248"
"Pfizer","western cape","Cape Town MM","12-17 Years","37086"
"Pfizer","western cape","Cape Town MM","Adults","1307577"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7393"
"Pfizer","western cape","Cape Winelands DM","Adults","235420"
"Pfizer","western cape","Central Karoo DM","12-17 Years","665"
"Pfizer","western cape","Central Karoo DM","Adults","14491"
"Pfizer","western cape","Garden Route DM","12-17 Years","4545"
"Pfizer","western cape","Garden Route DM","Adults","148703"
"Pfizer","western cape","Overberg DM","12-17 Years","1778"
"Pfizer","western cape","Overberg DM","Adults","79811"
"Pfizer","western cape","West Coast DM","12-17 Years","3283"
"Pfizer","western cape","West Coast DM","Adults","90159"
