"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Xhariep DM","Public Health","Female","4266","1197","5463"
"National","free state","Xhariep DM","Public Health","Male","3490","815","4305"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10773","6569","17342"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9942","5611","15553"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40769","15279","56048"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32263","11180","43443"
"National","gauteng","Johannesburg MM","Private Health","Female","25326","13701","39027"
"National","gauteng","Johannesburg MM","Private Health","Male","23120","11901","35021"
"National","gauteng","Johannesburg MM","Public Health","Female","46304","16805","63109"
"National","gauteng","Johannesburg MM","Public Health","Male","37495","13116","50611"
"National","gauteng","Sedibeng DM","Private Health","Female","1585","1011","2596"
"National","gauteng","Sedibeng DM","Private Health","Male","1426","694","2120"
"National","gauteng","Sedibeng DM","Public Health","Female","13749","5889","19638"
"National","gauteng","Sedibeng DM","Public Health","Male","10845","4534","15379"
"National","gauteng","Tshwane MM","Private Health","Female","11482","6609","18091"
"National","gauteng","Tshwane MM","Private Health","Male","10916","5975","16891"
"National","gauteng","Tshwane MM","Public Health","Female","39888","18601","58489"
"National","gauteng","Tshwane MM","Public Health","Male","30802","13066","43868"
"National","gauteng","West Rand DM","Private Health","Female","2181","1504","3685"
"National","gauteng","West Rand DM","Private Health","Male","1816","1225","3041"
"National","gauteng","West Rand DM","Public Health","Female","17427","8796","26223"
"National","gauteng","West Rand DM","Public Health","Male","14273","6579","20852"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6523","2827","9350"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4211","1740","5951"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11771","6922","18693"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10965","6138","17103"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14483","5552","20035"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11803","4435","16238"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","343","135","478"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12959","7728","20687"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10142","5617","15759"
"National","kwazulu-natal","iLembe DM","Private Health","Female","541","330","871"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8321","4137","12458"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4914","2210","7124"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","328","131","459"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12354","5040","17394"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8024","3076","11100"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","424","1138"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12351","5143","17494"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7983","2769","10752"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1608","838","2446"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1491","760","2251"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12562","4952","17514"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8743","3065","11808"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20435","10311","30746"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12958","5419","18377"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14843","6318","21161"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9146","3441","12587"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","281","121","402"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15239","6873","22112"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10297","4036","14333"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24099","12844","36943"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17325","8121","25446"
"National","limpopo","Capricorn DM","Private Health","Female","2590","1394","3984"
"National","limpopo","Capricorn DM","Private Health","Male","2120","1045","3165"
"National","limpopo","Capricorn DM","Public Health","Female","34130","13976","48106"
"National","limpopo","Capricorn DM","Public Health","Male","29461","10529","39990"
"National","limpopo","Mopani DM","Private Health","Female","961","475","1436"
"National","limpopo","Mopani DM","Private Health","Male","841","397","1238"
"National","limpopo","Mopani DM","Public Health","Female","36266","12486","48752"
"National","limpopo","Mopani DM","Public Health","Male","29813","8944","38757"
"National","limpopo","Sekhukhune DM","Private Health","Female","882","460","1342"
"National","limpopo","Sekhukhune DM","Private Health","Male","887","359","1246"
"National","limpopo","Sekhukhune DM","Public Health","Female","25534","9590","35124"
"National","limpopo","Sekhukhune DM","Public Health","Male","25009","8090","33099"
"National","limpopo","Vhembe DM","Private Health","Female","5868","2487","8355"
"National","limpopo","Vhembe DM","Private Health","Male","4038","1462","5500"
"National","limpopo","Vhembe DM","Public Health","Female","32397","10274","42671"
"National","limpopo","Vhembe DM","Public Health","Male","26962","7339","34301"
"National","limpopo","Waterberg DM","Private Health","Female","1241","510","1751"
"National","limpopo","Waterberg DM","Private Health","Male","1124","435","1559"
"National","limpopo","Waterberg DM","Public Health","Female","16401","6461","22862"
"National","limpopo","Waterberg DM","Public Health","Male","13630","4739","18369"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2019","944","2963"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1719","842","2561"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45947","18755","64702"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34953","12104","47057"
"National","mpumalanga","G Sibande DM","Private Health","Female","698","270","968"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15471","5979","21450"
"National","mpumalanga","G Sibande DM","Public Health","Male","11912","4047","15959"
"National","mpumalanga","Nkangala DM","Private Health","Female","1055","440","1495"
"National","mpumalanga","Nkangala DM","Private Health","Male","1010","398","1408"
"National","mpumalanga","Nkangala DM","Public Health","Female","16080","6166","22246"
"National","mpumalanga","Nkangala DM","Public Health","Male","16768","5155","21923"
"National","northern cape","Frances Baard DM","Private Health","Female","1235","620","1855"
"National","northern cape","Frances Baard DM","Private Health","Male","1177","506","1683"
"National","northern cape","Frances Baard DM","Public Health","Female","6392","3105","9497"
"National","northern cape","Frances Baard DM","Public Health","Male","5166","2314","7480"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","196","511"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","273","144","417"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3148","1120","4268"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2400","840","3240"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1550","570","2120"
"National","northern cape","Namakwa DM","Public Health","Male","1231","433","1664"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3616","1599","5215"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2754","1143","3897"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","317","110","427"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3643","1523","5166"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2882","1066","3948"
"National","north west","Bojanala Platinum DM","Private Health","Female","2447","1173","3620"
"National","north west","Bojanala Platinum DM","Private Health","Male","2225","972","3197"
"National","north west","Bojanala Platinum DM","Public Health","Female","29874","12313","42187"
"National","north west","Bojanala Platinum DM","Public Health","Male","24571","8957","33528"
"National","north west","Dr K Kaunda DM","Private Health","Female","1353","660","2013"
"National","north west","Dr K Kaunda DM","Private Health","Male","1150","533","1683"
"National","north west","Dr K Kaunda DM","Public Health","Female","12641","4438","17079"
"National","north west","Dr K Kaunda DM","Public Health","Male","10295","3325","13620"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","907","375","1282"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","812","362","1174"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20521","7117","27638"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17037","5113","22150"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","132","374"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","332","119","451"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13204","3772","16976"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11661","3004","14665"
"National","western cape","Cape Town MM","Private Health","Female","16801","9284","26085"
"National","western cape","Cape Town MM","Private Health","Male","15252","8087","23339"
"National","western cape","Cape Town MM","Public Health","Female","29620","10617","40237"
"National","western cape","Cape Town MM","Public Health","Male","25007","9098","34105"
"National","western cape","Cape Winelands DM","Private Health","Female","2925","1576","4501"
"National","western cape","Cape Winelands DM","Private Health","Male","2625","1372","3997"
"National","western cape","Cape Winelands DM","Public Health","Female","6363","2465","8828"
"National","western cape","Cape Winelands DM","Public Health","Male","5470","1980","7450"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","746","342","1088"
"National","western cape","Central Karoo DM","Public Health","Male","569","254","823"
"National","western cape","Garden Route DM","Private Health","Female","1120","622","1742"
"National","western cape","Garden Route DM","Private Health","Male","1011","522","1533"
"National","western cape","Garden Route DM","Public Health","Female","5178","1946","7124"
"National","western cape","Garden Route DM","Public Health","Male","4337","1455","5792"
"National","western cape","Overberg DM","Private Health","Female","545","285","830"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2482","718","3200"
"National","western cape","Overberg DM","Public Health","Male","1907","551","2458"
"National","western cape","West Coast DM","Private Health","Female","860","446","1306"
"National","western cape","West Coast DM","Private Health","Male","835","395","1230"
"National","western cape","West Coast DM","Public Health","Female","3323","1414","4737"
"National","western cape","West Coast DM","Public Health","Male","2814","1028","3842"
