"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11269"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93503"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9291"
"Pfizer","free state","Fezile Dabi DM","Adults","93861"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11533"
"Pfizer","free state","Lejweleputswa DM","Adults","153919"
"Pfizer","free state","Mangaung MM","12-17 Years","28281"
"Pfizer","free state","Mangaung MM","Adults","201568"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29109"
"Pfizer","free state","T Mofutsanyana DM","Adults","137594"
"Pfizer","free state","Xhariep DM","12-17 Years","1985"
"Pfizer","free state","Xhariep DM","Adults","14242"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38724"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807039"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55722"
"Pfizer","gauteng","Johannesburg MM","Adults","1492532"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12180"
"Pfizer","gauteng","Sedibeng DM","Adults","155121"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44265"
"Pfizer","gauteng","Tshwane MM","Adults","730593"
"Pfizer","gauteng","West Rand DM","12-17 Years","18102"
"Pfizer","gauteng","West Rand DM","Adults","234556"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4706"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49982"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23108"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769824"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13658"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68235"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6976"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98795"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8384"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92749"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8863"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134583"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9589"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213453"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15734"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58851"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9828"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42715"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11144"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57628"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21057"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84473"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26691"
"Pfizer","limpopo","Capricorn DM","Adults","193800"
"Pfizer","limpopo","Mopani DM","12-17 Years","21856"
"Pfizer","limpopo","Mopani DM","Adults","176544"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18473"
"Pfizer","limpopo","Sekhukhune DM","Adults","143272"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21622"
"Pfizer","limpopo","Vhembe DM","Adults","204114"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12097"
"Pfizer","limpopo","Waterberg DM","Adults","170784"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31514"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200888"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10537"
"Pfizer","mpumalanga","G Sibande DM","Adults","138097"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12222"
"Pfizer","mpumalanga","Nkangala DM","Adults","142187"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6273"
"Pfizer","northern cape","Frances Baard DM","Adults","69612"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2311"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35614"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1176"
"Pfizer","northern cape","Namakwa DM","Adults","26244"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2751"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26089"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2737"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38269"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23408"
"Pfizer","north west","Bojanala Platinum DM","Adults","275289"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8983"
"Pfizer","north west","Dr K Kaunda DM","Adults","138165"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12948"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95590"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7052"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35216"
"Pfizer","western cape","Cape Town MM","12-17 Years","37059"
"Pfizer","western cape","Cape Town MM","Adults","1306717"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7320"
"Pfizer","western cape","Cape Winelands DM","Adults","235172"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14467"
"Pfizer","western cape","Garden Route DM","12-17 Years","4484"
"Pfizer","western cape","Garden Route DM","Adults","148591"
"Pfizer","western cape","Overberg DM","12-17 Years","1794"
"Pfizer","western cape","Overberg DM","Adults","79769"
"Pfizer","western cape","West Coast DM","12-17 Years","3046"
"Pfizer","western cape","West Coast DM","Adults","90082"
