"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2762","1144","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32360","13499","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26772","9909","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21506","7483","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17900","5465","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9283","4009","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8104","3311","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","826","385","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","636","285","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6320","2540","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5360","1944","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3039","1012","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2400","782","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4184","1716","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3654","1330","22568"
