"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7855","2736","10591"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1564","813","2377"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1449","735","2184"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12369","4959","17328"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8673","3088","11761"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","22","6","28"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20057","10174","30231"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12713","5364","18077"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","31","13","44"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14552","6251","20803"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","8998","3416","12414"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","116","389"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14891","6738","21629"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10109","3969","14078"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","44","4","48"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23611","12604","36215"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17010","8008","25018"
"National","limpopo","Capricorn DM","Private Health","Female","2520","1355","3875"
"National","limpopo","Capricorn DM","Private Health","Male","2059","1012","3071"
"National","limpopo","Capricorn DM","Public Health","Female","34805","14242","49047"
"National","limpopo","Capricorn DM","Public Health","Male","29888","10821","40709"
"National","limpopo","Mopani DM","Private Health","Female","937","467","1404"
"National","limpopo","Mopani DM","Private Health","Male","829","397","1226"
"National","limpopo","Mopani DM","Public Health","Female","36053","12564","48617"
"National","limpopo","Mopani DM","Public Health","Male","29707","9073","38780"
"National","limpopo","Sekhukhune DM","Private Health","Female","894","471","1365"
"National","limpopo","Sekhukhune DM","Private Health","Male","887","372","1259"
"National","limpopo","Sekhukhune DM","Public Health","Female","25262","9517","34779"
"National","limpopo","Sekhukhune DM","Public Health","Male","24760","8039","32799"
"National","limpopo","Vhembe DM","Private Health","Female","5712","2443","8155"
"National","limpopo","Vhembe DM","Private Health","Male","3948","1431","5379"
"National","limpopo","Vhembe DM","Public Health","Female","31980","10166","42146"
"National","limpopo","Vhembe DM","Public Health","Male","26586","7249","33835"
"National","limpopo","Waterberg DM","Private Health","Female","1212","496","1708"
"National","limpopo","Waterberg DM","Private Health","Male","1102","432","1534"
"National","limpopo","Waterberg DM","Public Health","Female","16406","6479","22885"
"National","limpopo","Waterberg DM","Public Health","Male","13669","4749","18418"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1950","914","2864"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1678","817","2495"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45640","19161","64801"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34988","12516","47504"
"National","mpumalanga","G Sibande DM","Private Health","Female","676","258","934"
"National","mpumalanga","G Sibande DM","Private Health","Male","584","244","828"
"National","mpumalanga","G Sibande DM","Public Health","Female","15160","5968","21128"
"National","mpumalanga","G Sibande DM","Public Health","Male","11696","4067","15763"
"National","mpumalanga","Nkangala DM","Private Health","Female","1024","432","1456"
"National","mpumalanga","Nkangala DM","Private Health","Male","986","393","1379"
"National","mpumalanga","Nkangala DM","Public Health","Female","15746","6085","21831"
"National","mpumalanga","Nkangala DM","Public Health","Male","16273","5047","21320"
"National","northern cape","Frances Baard DM","Private Health","Female","1196","605","1801"
"National","northern cape","Frances Baard DM","Private Health","Male","1148","501","1649"
"National","northern cape","Frances Baard DM","Public Health","Female","6330","3096","9426"
"National","northern cape","Frances Baard DM","Public Health","Male","5111","2304","7415"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","308","191","499"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3620","1332","4952"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","967","3790"
"National","northern cape","Namakwa DM","Private Health","Female","163","97","260"
"National","northern cape","Namakwa DM","Private Health","Male","149","70","219"
"National","northern cape","Namakwa DM","Public Health","Female","1514","557","2071"
"National","northern cape","Namakwa DM","Public Health","Male","1206","426","1632"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3536","1577","5113"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2717","1128","3845"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","308","105","413"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","72","329"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3685","1626","5311"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2903","1140","4043"
"National","north west","Bojanala Platinum DM","Private Health","Female","2384","1143","3527"
"National","north west","Bojanala Platinum DM","Private Health","Male","2163","943","3106"
"National","north west","Bojanala Platinum DM","Public Health","Female","29529","12395","41924"
"National","north west","Bojanala Platinum DM","Public Health","Male","24400","9108","33508"
"National","north west","Dr K Kaunda DM","Private Health","Female","1318","645","1963"
"National","north west","Dr K Kaunda DM","Private Health","Male","1124","521","1645"
"National","north west","Dr K Kaunda DM","Public Health","Female","12401","4361","16762"
"National","north west","Dr K Kaunda DM","Public Health","Male","10125","3281","13406"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","876","363","1239"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","796","356","1152"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20171","7051","27222"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16810","5081","21891"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","237","125","362"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","314","113","427"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","12984","3723","16707"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11461","2974","14435"
"National","western cape","Cape Town MM","Private Health","Female","16345","9054","25399"
"National","western cape","Cape Town MM","Private Health","Male","14874","7907","22781"
"National","western cape","Cape Town MM","Public Health","Female","28969","10461","39430"
"National","western cape","Cape Town MM","Public Health","Male","24560","9015","33575"
"National","western cape","Cape Winelands DM","Private Health","Female","2832","1527","4359"
"National","western cape","Cape Winelands DM","Private Health","Male","2561","1341","3902"
"National","western cape","Cape Winelands DM","Public Health","Female","6347","2626","8973"
"National","western cape","Cape Winelands DM","Public Health","Male","5527","2116","7643"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","59","27","86"
"National","western cape","Central Karoo DM","Public Health","Female","726","329","1055"
"National","western cape","Central Karoo DM","Public Health","Male","563","254","817"
"National","western cape","Garden Route DM","Private Health","Female","1086","604","1690"
"National","western cape","Garden Route DM","Private Health","Male","978","505","1483"
"National","western cape","Garden Route DM","Public Health","Female","5102","1936","7038"
"National","western cape","Garden Route DM","Public Health","Male","4270","1447","5717"
"National","western cape","Overberg DM","Private Health","Female","533","281","814"
"National","western cape","Overberg DM","Private Health","Male","474","217","691"
"National","western cape","Overberg DM","Public Health","Female","2438","710","3148"
"National","western cape","Overberg DM","Public Health","Male","1860","549","2409"
"National","western cape","West Coast DM","Private Health","Female","836","435","1271"
"National","western cape","West Coast DM","Private Health","Male","803","380","1183"
"National","western cape","West Coast DM","Public Health","Female","3273","1450","4723"
"National","western cape","West Coast DM","Public Health","Male","2773","1049","3822"
