"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72033"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41972"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16385"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28296"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59687"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","298360"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109518"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201356"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110647"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","436100"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121763"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6842"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78282"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47560"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68759"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10218"
"Pfizer","eastern cape","Amathole DM","Adults","149208"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31214"
"Pfizer","eastern cape","A Nzo DM","Adults","105187"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18274"
"Pfizer","eastern cape","Buffalo City MM","Adults","215175"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6401"
"Pfizer","eastern cape","C Hani DM","Adults","119183"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5469"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56085"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14808"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276972"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30102"
"Pfizer","eastern cape","O Tambo DM","Adults","138011"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11220"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94131"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9254"
"Pfizer","free state","Fezile Dabi DM","Adults","94109"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11489"
"Pfizer","free state","Lejweleputswa DM","Adults","154547"
"Pfizer","free state","Mangaung MM","12-17 Years","28375"
"Pfizer","free state","Mangaung MM","Adults","202367"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28990"
"Pfizer","free state","T Mofutsanyana DM","Adults","138476"
"Pfizer","free state","Xhariep DM","12-17 Years","2001"
"Pfizer","free state","Xhariep DM","Adults","14339"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38430"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810295"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55185"
"Pfizer","gauteng","Johannesburg MM","Adults","1496662"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12017"
"Pfizer","gauteng","Sedibeng DM","Adults","155523"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44170"
"Pfizer","gauteng","Tshwane MM","Adults","733293"
"Pfizer","gauteng","West Rand DM","12-17 Years","18026"
"Pfizer","gauteng","West Rand DM","Adults","235626"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4674"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50188"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22904"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772369"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13606"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68526"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6894"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99144"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8277"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92957"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8823"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135089"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9647"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214330"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15672"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59500"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9772"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43007"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11000"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57953"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20786"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84820"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27576"
"Pfizer","limpopo","Capricorn DM","Adults","194894"
"Pfizer","limpopo","Mopani DM","12-17 Years","22537"
"Pfizer","limpopo","Mopani DM","Adults","177423"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18464"
"Pfizer","limpopo","Sekhukhune DM","Adults","144469"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21431"
"Pfizer","limpopo","Vhembe DM","Adults","205150"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12213"
"Pfizer","limpopo","Waterberg DM","Adults","171617"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33407"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203347"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10600"
"Pfizer","mpumalanga","G Sibande DM","Adults","138515"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12081"
"Pfizer","mpumalanga","Nkangala DM","Adults","142484"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6515"
"Pfizer","northern cape","Frances Baard DM","Adults","70104"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2578"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35836"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1166"
"Pfizer","northern cape","Namakwa DM","Adults","26260"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2729"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26130"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2899"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38593"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23609"
"Pfizer","north west","Bojanala Platinum DM","Adults","277088"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8877"
"Pfizer","north west","Dr K Kaunda DM","Adults","138504"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12944"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96283"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6993"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35304"
"Pfizer","western cape","Cape Town MM","12-17 Years","36789"
"Pfizer","western cape","Cape Town MM","Adults","1309382"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7559"
"Pfizer","western cape","Cape Winelands DM","Adults","235757"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14534"
"Pfizer","western cape","Garden Route DM","12-17 Years","4522"
"Pfizer","western cape","Garden Route DM","Adults","148907"
"Pfizer","western cape","Overberg DM","12-17 Years","1775"
"Pfizer","western cape","Overberg DM","Adults","79868"
"Pfizer","western cape","West Coast DM","12-17 Years","3306"
"Pfizer","western cape","West Coast DM","Adults","90338"
