"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26598","15361","41959"
"National","free state","T Mofutsanyana DM","Public Health","Male","22890","11613","34503"
"National","free state","Xhariep DM","Public Health","Female","4220","1188","5408"
"National","free state","Xhariep DM","Public Health","Male","3459","813","4272"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10659","6502","17161"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9818","5554","15372"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40448","15214","55662"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32083","11160","43243"
"National","gauteng","Johannesburg MM","Private Health","Female","25061","13549","38610"
"National","gauteng","Johannesburg MM","Private Health","Male","22891","11810","34701"
"National","gauteng","Johannesburg MM","Public Health","Female","45898","16723","62621"
"National","gauteng","Johannesburg MM","Public Health","Male","37238","13103","50341"
"National","gauteng","Sedibeng DM","Private Health","Female","1568","997","2565"
"National","gauteng","Sedibeng DM","Private Health","Male","1400","676","2076"
"National","gauteng","Sedibeng DM","Public Health","Female","13617","5839","19456"
"National","gauteng","Sedibeng DM","Public Health","Male","10764","4505","15269"
"National","gauteng","Tshwane MM","Private Health","Female","11297","6516","17813"
"National","gauteng","Tshwane MM","Private Health","Male","10767","5920","16687"
"National","gauteng","Tshwane MM","Public Health","Female","39742","18614","58356"
"National","gauteng","Tshwane MM","Public Health","Male","30818","13120","43938"
"National","gauteng","West Rand DM","Private Health","Female","2148","1487","3635"
"National","gauteng","West Rand DM","Private Health","Male","1792","1213","3005"
"National","gauteng","West Rand DM","Public Health","Female","17321","8772","26093"
"National","gauteng","West Rand DM","Public Health","Male","14178","6554","20732"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6466","2804","9270"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4186","1744","5930"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11607","6832","18439"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10838","6073","16911"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14374","5547","19921"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11743","4452","16195"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","347","159","506"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","338","132","470"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12878","7716","20594"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10089","5599","15688"
"National","kwazulu-natal","iLembe DM","Private Health","Female","531","325","856"
"National","kwazulu-natal","iLembe DM","Private Health","Male","476","276","752"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8242","4099","12341"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4869","2194","7063"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","325","130","455"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12232","5001","17233"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7959","3055","11014"
"National","kwazulu-natal","Ugu DM","Private Health","Female","882","548","1430"
"National","kwazulu-natal","Ugu DM","Private Health","Male","704","414","1118"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12247","5105","17352"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7919","2756","10675"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1586","824","2410"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1472","750","2222"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12519","4989","17508"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8744","3084","11828"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20264","10260","30524"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12846","5401","18247"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14705","6303","21008"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9072","3438","12510"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","274","117","391"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","75","256"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15070","6806","21876"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10197","4002","14199"
"National","kwazulu-natal","Zululand DM","Private Health","Female","58","7","65"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23833","12707","36540"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17173","8068","25241"
"National","limpopo","Capricorn DM","Private Health","Female","2553","1373","3926"
"National","limpopo","Capricorn DM","Private Health","Male","2094","1032","3126"
"National","limpopo","Capricorn DM","Public Health","Female","35015","14311","49326"
"National","limpopo","Capricorn DM","Public Health","Male","30068","10860","40928"
"National","limpopo","Mopani DM","Private Health","Female","949","471","1420"
"National","limpopo","Mopani DM","Private Health","Male","833","398","1231"
"National","limpopo","Mopani DM","Public Health","Female","36307","12588","48895"
"National","limpopo","Mopani DM","Public Health","Male","29878","9080","38958"
"National","limpopo","Sekhukhune DM","Private Health","Female","886","467","1353"
"National","limpopo","Sekhukhune DM","Private Health","Male","893","366","1259"
"National","limpopo","Sekhukhune DM","Public Health","Female","25427","9560","34987"
"National","limpopo","Sekhukhune DM","Public Health","Male","24930","8071","33001"
"National","limpopo","Vhembe DM","Private Health","Female","5790","2459","8249"
"National","limpopo","Vhembe DM","Private Health","Male","3997","1449","5446"
"National","limpopo","Vhembe DM","Public Health","Female","32208","10213","42421"
"National","limpopo","Vhembe DM","Public Health","Male","26810","7310","34120"
"National","limpopo","Waterberg DM","Private Health","Female","1224","505","1729"
"National","limpopo","Waterberg DM","Private Health","Male","1119","433","1552"
"National","limpopo","Waterberg DM","Public Health","Female","16526","6518","23044"
"National","limpopo","Waterberg DM","Public Health","Male","13749","4757","18506"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1984","933","2917"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1698","827","2525"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45981","19188","65169"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35143","12459","47602"
"National","mpumalanga","G Sibande DM","Private Health","Female","689","262","951"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15306","6013","21319"
"National","mpumalanga","G Sibande DM","Public Health","Male","11812","4079","15891"
"National","mpumalanga","Nkangala DM","Private Health","Female","1046","437","1483"
"National","mpumalanga","Nkangala DM","Private Health","Male","999","393","1392"
"National","mpumalanga","Nkangala DM","Public Health","Female","15917","6134","22051"
"National","mpumalanga","Nkangala DM","Public Health","Male","16533","5117","21650"
"National","northern cape","Frances Baard DM","Private Health","Female","1221","616","1837"
"National","northern cape","Frances Baard DM","Private Health","Male","1163","502","1665"
"National","northern cape","Frances Baard DM","Public Health","Female","6366","3095","9461"
"National","northern cape","Frances Baard DM","Public Health","Male","5131","2302","7433"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","313","195","508"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","141","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3506","1289","4795"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2736","953","3689"
"National","northern cape","Namakwa DM","Private Health","Female","167","98","265"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1539","568","2107"
"National","northern cape","Namakwa DM","Public Health","Male","1215","429","1644"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3574","1589","5163"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2739","1140","3879"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","313","108","421"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","76","336"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3708","1598","5306"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2922","1117","4039"
"National","north west","Bojanala Platinum DM","Private Health","Female","2424","1164","3588"
"National","north west","Bojanala Platinum DM","Private Health","Male","2193","953","3146"
"National","north west","Bojanala Platinum DM","Public Health","Female","29720","12402","42122"
"National","north west","Bojanala Platinum DM","Public Health","Male","24512","9090","33602"
"National","north west","Dr K Kaunda DM","Private Health","Female","1332","652","1984"
"National","north west","Dr K Kaunda DM","Private Health","Male","1137","526","1663"
"National","north west","Dr K Kaunda DM","Public Health","Female","12505","4399","16904"
"National","north west","Dr K Kaunda DM","Public Health","Male","10207","3300","13507"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","892","369","1261"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","806","362","1168"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20402","7107","27509"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16955","5106","22061"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","240","129","369"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","327","116","443"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13108","3753","16861"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11566","2995","14561"
"National","western cape","Cape Town MM","Private Health","Female","16583","9177","25760"
"National","western cape","Cape Town MM","Private Health","Male","15070","7996","23066"
"National","western cape","Cape Town MM","Public Health","Female","29264","10547","39811"
"National","western cape","Cape Town MM","Public Health","Male","24784","9069","33853"
"National","western cape","Cape Winelands DM","Private Health","Female","2873","1549","4422"
"National","western cape","Cape Winelands DM","Private Health","Male","2600","1360","3960"
"National","western cape","Cape Winelands DM","Public Health","Female","6408","2578","8986"
"National","western cape","Cape Winelands DM","Public Health","Male","5573","2072","7645"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","737","337","1074"
"National","western cape","Central Karoo DM","Public Health","Male","566","253","819"
"National","western cape","Garden Route DM","Private Health","Female","1103","610","1713"
"National","western cape","Garden Route DM","Private Health","Male","1002","513","1515"
"National","western cape","Garden Route DM","Public Health","Female","5159","1946","7105"
"National","western cape","Garden Route DM","Public Health","Male","4316","1453","5769"
"National","western cape","Overberg DM","Private Health","Female","540","284","824"
"National","western cape","Overberg DM","Private Health","Male","480","221","701"
"National","western cape","Overberg DM","Public Health","Female","2465","718","3183"
"National","western cape","Overberg DM","Public Health","Male","1883","552","2435"
"National","western cape","West Coast DM","Private Health","Female","849","441","1290"
"National","western cape","West Coast DM","Private Health","Male","819","387","1206"
"National","western cape","West Coast DM","Public Health","Female","3302","1439","4741"
"National","western cape","West Coast DM","Public Health","Male","2796","1039","3835"
