"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141579"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102735"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97574"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96959"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98884"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275016"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245410"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186939"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244560"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136640"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415786"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189326"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232462"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71925"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41714"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28264"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59231"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296482"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109381"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201133"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110567"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433853"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121619"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78071"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47522"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68661"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9239"
"Pfizer","eastern cape","Amathole DM","Adults","148672"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27322"
"Pfizer","eastern cape","A Nzo DM","Adults","103376"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17797"
"Pfizer","eastern cape","Buffalo City MM","Adults","212914"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6437"
"Pfizer","eastern cape","C Hani DM","Adults","118905"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5507"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56022"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14629"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276077"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29634"
"Pfizer","eastern cape","O Tambo DM","Adults","136729"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11265"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93536"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9309"
"Pfizer","free state","Fezile Dabi DM","Adults","93881"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11527"
"Pfizer","free state","Lejweleputswa DM","Adults","154008"
"Pfizer","free state","Mangaung MM","12-17 Years","28282"
"Pfizer","free state","Mangaung MM","Adults","201627"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29085"
"Pfizer","free state","T Mofutsanyana DM","Adults","137662"
"Pfizer","free state","Xhariep DM","12-17 Years","1988"
"Pfizer","free state","Xhariep DM","Adults","14246"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38729"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807280"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55671"
"Pfizer","gauteng","Johannesburg MM","Adults","1492804"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12176"
"Pfizer","gauteng","Sedibeng DM","Adults","155141"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44232"
"Pfizer","gauteng","Tshwane MM","Adults","730761"
"Pfizer","gauteng","West Rand DM","12-17 Years","18118"
"Pfizer","gauteng","West Rand DM","Adults","234643"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4703"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50001"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23092"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770040"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13655"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68255"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6963"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98834"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8377"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92764"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8903"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134620"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9594"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213494"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15728"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58920"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9821"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42737"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11132"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57660"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21044"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84499"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26789"
"Pfizer","limpopo","Capricorn DM","Adults","193878"
"Pfizer","limpopo","Mopani DM","12-17 Years","21929"
"Pfizer","limpopo","Mopani DM","Adults","176654"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18508"
"Pfizer","limpopo","Sekhukhune DM","Adults","143377"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21599"
"Pfizer","limpopo","Vhembe DM","Adults","204211"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12094"
"Pfizer","limpopo","Waterberg DM","Adults","170860"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31701"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201099"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10552"
"Pfizer","mpumalanga","G Sibande DM","Adults","138129"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12209"
"Pfizer","mpumalanga","Nkangala DM","Adults","142205"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6414"
"Pfizer","northern cape","Frances Baard DM","Adults","69623"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2309"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35624"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1175"
"Pfizer","northern cape","Namakwa DM","Adults","26245"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2748"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26096"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2743"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38296"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23404"
"Pfizer","north west","Bojanala Platinum DM","Adults","275387"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8973"
"Pfizer","north west","Dr K Kaunda DM","Adults","138191"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12956"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95659"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7045"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35228"
"Pfizer","western cape","Cape Town MM","12-17 Years","37174"
"Pfizer","western cape","Cape Town MM","Adults","1306862"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7330"
"Pfizer","western cape","Cape Winelands DM","Adults","235214"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14476"
"Pfizer","western cape","Garden Route DM","12-17 Years","4484"
"Pfizer","western cape","Garden Route DM","Adults","148619"
"Pfizer","western cape","Overberg DM","12-17 Years","1789"
"Pfizer","western cape","Overberg DM","Adults","79780"
"Pfizer","western cape","West Coast DM","12-17 Years","3071"
"Pfizer","western cape","West Coast DM","Adults","90102"
