"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40904","15318","56222"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32364","11178","43542"
"National","gauteng","Johannesburg MM","Private Health","Female","25417","13755","39172"
"National","gauteng","Johannesburg MM","Private Health","Male","23220","11935","35155"
"National","gauteng","Johannesburg MM","Public Health","Female","46459","16839","63298"
"National","gauteng","Johannesburg MM","Public Health","Male","37591","13142","50733"
"National","gauteng","Sedibeng DM","Private Health","Female","1601","1020","2621"
"National","gauteng","Sedibeng DM","Private Health","Male","1433","696","2129"
"National","gauteng","Sedibeng DM","Public Health","Female","13811","5918","19729"
"National","gauteng","Sedibeng DM","Public Health","Male","10866","4542","15408"
"National","gauteng","Tshwane MM","Private Health","Female","11543","6637","18180"
"National","gauteng","Tshwane MM","Private Health","Male","10969","5992","16961"
"National","gauteng","Tshwane MM","Public Health","Female","39904","18575","58479"
"National","gauteng","Tshwane MM","Public Health","Male","30811","13028","43839"
"National","gauteng","West Rand DM","Private Health","Female","2192","1507","3699"
"National","gauteng","West Rand DM","Private Health","Male","1821","1227","3048"
"National","gauteng","West Rand DM","Public Health","Female","17477","8804","26281"
"National","gauteng","West Rand DM","Public Health","Male","14302","6580","20882"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","213","72","285"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6552","2829","9381"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4227","1745","5972"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11839","6973","18812"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11012","6160","17172"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14483","5527","20010"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11799","4432","16231"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","357","165","522"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","346","136","482"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13004","7743","20747"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10170","5611","15781"
"National","kwazulu-natal","iLembe DM","Private Health","Female","547","332","879"
"National","kwazulu-natal","iLembe DM","Private Health","Male","483","280","763"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8357","4145","12502"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4935","2206","7141"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","307","95","402"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12405","5059","17464"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8056","3090","11146"
"National","kwazulu-natal","Ugu DM","Private Health","Female","900","558","1458"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","425","1139"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12396","5157","17553"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8000","2763","10763"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1615","842","2457"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1506","766","2272"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12565","4941","17506"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8727","3045","11772"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20499","10307","30806"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13000","5409","18409"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14899","6338","21237"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9194","3450","12644"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","283","121","404"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","182","76","258"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15306","6895","22201"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10336","4040","14376"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24189","12889","37078"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17383","8144","25527"
"National","limpopo","Capricorn DM","Private Health","Female","2604","1399","4003"
"National","limpopo","Capricorn DM","Private Health","Male","2131","1053","3184"
"National","limpopo","Capricorn DM","Public Health","Female","33929","13879","47808"
"National","limpopo","Capricorn DM","Public Health","Male","29305","10458","39763"
"National","limpopo","Mopani DM","Private Health","Female","969","480","1449"
"National","limpopo","Mopani DM","Private Health","Male","846","401","1247"
"National","limpopo","Mopani DM","Public Health","Female","36121","12282","48403"
"National","limpopo","Mopani DM","Public Health","Male","29690","8766","38456"
"National","limpopo","Sekhukhune DM","Private Health","Female","881","461","1342"
"National","limpopo","Sekhukhune DM","Private Health","Male","880","356","1236"
"National","limpopo","Sekhukhune DM","Public Health","Female","25503","9586","35089"
"National","limpopo","Sekhukhune DM","Public Health","Male","25054","8105","33159"
"National","limpopo","Vhembe DM","Private Health","Female","5903","2500","8403"
"National","limpopo","Vhembe DM","Private Health","Male","4057","1469","5526"
"National","limpopo","Vhembe DM","Public Health","Female","32359","10285","42644"
"National","limpopo","Vhembe DM","Public Health","Male","26917","7345","34262"
"National","limpopo","Waterberg DM","Private Health","Female","1254","514","1768"
"National","limpopo","Waterberg DM","Private Health","Male","1130","437","1567"
"National","limpopo","Waterberg DM","Public Health","Female","16381","6435","22816"
"National","limpopo","Waterberg DM","Public Health","Male","13613","4708","18321"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2033","949","2982"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1728","845","2573"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45758","18223","63981"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34755","11684","46439"
"National","mpumalanga","G Sibande DM","Private Health","Female","701","272","973"
"National","mpumalanga","G Sibande DM","Private Health","Male","593","248","841"
"National","mpumalanga","G Sibande DM","Public Health","Female","15489","5978","21467"
"National","mpumalanga","G Sibande DM","Public Health","Male","11922","4054","15976"
"National","mpumalanga","Nkangala DM","Private Health","Female","1063","442","1505"
"National","mpumalanga","Nkangala DM","Private Health","Male","1015","401","1416"
"National","mpumalanga","Nkangala DM","Public Health","Female","16140","6190","22330"
"National","mpumalanga","Nkangala DM","Public Health","Male","16844","5176","22020"
"National","northern cape","Frances Baard DM","Private Health","Female","1244","623","1867"
"National","northern cape","Frances Baard DM","Private Health","Male","1183","509","1692"
"National","northern cape","Frances Baard DM","Public Health","Female","6332","3012","9344"
"National","northern cape","Frances Baard DM","Public Health","Male","5088","2270","7358"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","199","518"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","276","144","420"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3121","1123","4244"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2393","843","3236"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1553","571","2124"
"National","northern cape","Namakwa DM","Public Health","Male","1235","435","1670"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3626","1604","5230"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2760","1144","3904"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","318","110","428"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","77","342"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3587","1495","5082"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2844","1061","3905"
"National","north west","Bojanala Platinum DM","Private Health","Female","2462","1184","3646"
"National","north west","Bojanala Platinum DM","Private Health","Male","2237","974","3211"
"National","north west","Bojanala Platinum DM","Public Health","Female","29880","12310","42190"
"National","north west","Bojanala Platinum DM","Public Health","Male","24530","8936","33466"
"National","north west","Dr K Kaunda DM","Private Health","Female","1358","662","2020"
"National","north west","Dr K Kaunda DM","Private Health","Male","1155","535","1690"
"National","north west","Dr K Kaunda DM","Public Health","Female","12675","4452","17127"
"National","north west","Dr K Kaunda DM","Public Health","Male","10325","3324","13649"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","911","377","1288"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","816","364","1180"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20585","7114","27699"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17078","5101","22179"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","244","133","377"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13256","3786","17042"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11694","3007","14701"
"National","western cape","Cape Town MM","Private Health","Female","16906","9339","26245"
"National","western cape","Cape Town MM","Private Health","Male","15329","8127","23456"
"National","western cape","Cape Town MM","Public Health","Female","29682","10609","40291"
"National","western cape","Cape Town MM","Public Health","Male","25046","9099","34145"
"National","western cape","Cape Winelands DM","Private Health","Female","2935","1581","4516"
"National","western cape","Cape Winelands DM","Private Health","Male","2648","1386","4034"
"National","western cape","Cape Winelands DM","Public Health","Female","6337","2433","8770"
"National","western cape","Cape Winelands DM","Public Health","Male","5445","1930","7375"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","753","343","1096"
"National","western cape","Central Karoo DM","Public Health","Male","574","258","832"
"National","western cape","Garden Route DM","Private Health","Female","1124","626","1750"
"National","western cape","Garden Route DM","Private Health","Male","1017","527","1544"
"National","western cape","Garden Route DM","Public Health","Female","5190","1913","7103"
"National","western cape","Garden Route DM","Public Health","Male","4339","1418","5757"
"National","western cape","Overberg DM","Private Health","Female","547","287","834"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2486","722","3208"
"National","western cape","Overberg DM","Public Health","Male","1913","556","2469"
"National","western cape","West Coast DM","Private Health","Female","868","451","1319"
"National","western cape","West Coast DM","Private Health","Male","840","399","1239"
"National","western cape","West Coast DM","Public Health","Female","3314","1285","4599"
"National","western cape","West Coast DM","Public Health","Male","2805","936","3741"
