"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","limpopo","Sekhukhune DM","Public Health","Male","24853","8066","32919"
"National","limpopo","Vhembe DM","Private Health","Female","5748","2450","8198"
"National","limpopo","Vhembe DM","Private Health","Male","3967","1440","5407"
"National","limpopo","Vhembe DM","Public Health","Female","32079","10185","42264"
"National","limpopo","Vhembe DM","Public Health","Male","26684","7282","33966"
"National","limpopo","Waterberg DM","Private Health","Female","1218","498","1716"
"National","limpopo","Waterberg DM","Private Health","Male","1110","433","1543"
"National","limpopo","Waterberg DM","Public Health","Female","16468","6493","22961"
"National","limpopo","Waterberg DM","Public Health","Male","13722","4758","18480"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1959","921","2880"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1688","825","2513"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45818","19178","64996"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35091","12485","47576"
"National","mpumalanga","G Sibande DM","Private Health","Female","682","260","942"
"National","mpumalanga","G Sibande DM","Private Health","Male","586","245","831"
"National","mpumalanga","G Sibande DM","Public Health","Female","15219","5988","21207"
"National","mpumalanga","G Sibande DM","Public Health","Male","11739","4077","15816"
"National","mpumalanga","Nkangala DM","Private Health","Female","1032","435","1467"
"National","mpumalanga","Nkangala DM","Private Health","Male","995","393","1388"
"National","mpumalanga","Nkangala DM","Public Health","Female","15821","6106","21927"
"National","mpumalanga","Nkangala DM","Public Health","Male","16382","5080","21462"
"National","northern cape","Frances Baard DM","Private Health","Female","1207","610","1817"
"National","northern cape","Frances Baard DM","Private Health","Male","1157","502","1659"
"National","northern cape","Frances Baard DM","Public Health","Female","6342","3100","9442"
"National","northern cape","Frances Baard DM","Public Health","Male","5120","2304","7424"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","192","502"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3620","1328","4948"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","968","3791"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","150","70","220"
"National","northern cape","Namakwa DM","Public Health","Female","1523","561","2084"
"National","northern cape","Namakwa DM","Public Health","Male","1213","429","1642"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3551","1582","5133"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2728","1133","3861"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","311","107","418"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","73","330"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3697","1631","5328"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2917","1142","4059"
"National","north west","Bojanala Platinum DM","Private Health","Female","2400","1153","3553"
"National","north west","Bojanala Platinum DM","Private Health","Male","2176","948","3124"
"National","north west","Bojanala Platinum DM","Public Health","Female","29623","12411","42034"
"National","north west","Bojanala Platinum DM","Public Health","Male","24457","9117","33574"
"National","north west","Dr K Kaunda DM","Private Health","Female","1321","648","1969"
"National","north west","Dr K Kaunda DM","Private Health","Male","1127","522","1649"
"National","north west","Dr K Kaunda DM","Public Health","Female","12447","4375","16822"
"National","north west","Dr K Kaunda DM","Public Health","Male","10159","3294","13453"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","882","365","1247"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","802","361","1163"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20257","7067","27324"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16870","5086","21956"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","126","364"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","319","115","434"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13038","3734","16772"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11508","2982","14490"
"National","western cape","Cape Town MM","Private Health","Female","16454","9104","25558"
"National","western cape","Cape Town MM","Private Health","Male","14962","7946","22908"
"National","western cape","Cape Town MM","Public Health","Female","29103","10508","39611"
"National","western cape","Cape Town MM","Public Health","Male","24678","9035","33713"
"National","western cape","Cape Winelands DM","Private Health","Female","2847","1533","4380"
"National","western cape","Cape Winelands DM","Private Health","Male","2579","1353","3932"
"National","western cape","Cape Winelands DM","Public Health","Female","6375","2634","9009"
"National","western cape","Cape Winelands DM","Public Health","Male","5559","2122","7681"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","730","332","1062"
"National","western cape","Central Karoo DM","Public Health","Male","566","256","822"
"National","western cape","Garden Route DM","Private Health","Female","1094","607","1701"
"National","western cape","Garden Route DM","Private Health","Male","990","506","1496"
"National","western cape","Garden Route DM","Public Health","Female","5129","1941","7070"
"National","western cape","Garden Route DM","Public Health","Male","4294","1455","5749"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2454","715","3169"
"National","western cape","Overberg DM","Public Health","Male","1872","553","2425"
"National","western cape","West Coast DM","Private Health","Female","843","440","1283"
"National","western cape","West Coast DM","Private Health","Male","808","383","1191"
"National","western cape","West Coast DM","Public Health","Female","3291","1453","4744"
"National","western cape","West Coast DM","Public Health","Male","2787","1054","3841"
