"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10188"
"Pfizer","eastern cape","Amathole DM","Adults","149386"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31442"
"Pfizer","eastern cape","A Nzo DM","Adults","105665"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18232"
"Pfizer","eastern cape","Buffalo City MM","Adults","215889"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6381"
"Pfizer","eastern cape","C Hani DM","Adults","119256"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5453"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56104"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14739"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277292"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30113"
"Pfizer","eastern cape","O Tambo DM","Adults","138495"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11198"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94304"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9234"
"Pfizer","free state","Fezile Dabi DM","Adults","94177"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11432"
"Pfizer","free state","Lejweleputswa DM","Adults","154719"
"Pfizer","free state","Mangaung MM","12-17 Years","28395"
"Pfizer","free state","Mangaung MM","Adults","202652"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28859"
"Pfizer","free state","T Mofutsanyana DM","Adults","138737"
"Pfizer","free state","Xhariep DM","12-17 Years","1993"
"Pfizer","free state","Xhariep DM","Adults","14352"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38312"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811281"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54993"
"Pfizer","gauteng","Johannesburg MM","Adults","1497998"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11954"
"Pfizer","gauteng","Sedibeng DM","Adults","155641"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44025"
"Pfizer","gauteng","Tshwane MM","Adults","734245"
"Pfizer","gauteng","West Rand DM","12-17 Years","17971"
"Pfizer","gauteng","West Rand DM","Adults","235904"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4666"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50233"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22796"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773150"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13561"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68604"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6863"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99244"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8243"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93013"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8769"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135219"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9619"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214550"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15611"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59634"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9731"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43074"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10940"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58033"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20685"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84941"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27530"
"Pfizer","limpopo","Capricorn DM","Adults","195190"
"Pfizer","limpopo","Mopani DM","12-17 Years","22522"
"Pfizer","limpopo","Mopani DM","Adults","177661"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18450"
"Pfizer","limpopo","Sekhukhune DM","Adults","144809"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21357"
"Pfizer","limpopo","Vhembe DM","Adults","205405"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12182"
"Pfizer","limpopo","Waterberg DM","Adults","171811"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33409"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203926"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10570"
"Pfizer","mpumalanga","G Sibande DM","Adults","138627"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12014"
"Pfizer","mpumalanga","Nkangala DM","Adults","142580"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6516"
"Pfizer","northern cape","Frances Baard DM","Adults","70223"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2630"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35893"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1157"
"Pfizer","northern cape","Namakwa DM","Adults","26269"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2715"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26151"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2953"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38690"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23629"
"Pfizer","north west","Bojanala Platinum DM","Adults","277590"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8839"
"Pfizer","north west","Dr K Kaunda DM","Adults","138620"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12879"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96464"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6957"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35344"
"Pfizer","western cape","Cape Town MM","12-17 Years","36593"
"Pfizer","western cape","Cape Town MM","Adults","1310374"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7642"
"Pfizer","western cape","Cape Winelands DM","Adults","235856"
"Pfizer","western cape","Central Karoo DM","12-17 Years","657"
"Pfizer","western cape","Central Karoo DM","Adults","14553"
"Pfizer","western cape","Garden Route DM","12-17 Years","4509"
"Pfizer","western cape","Garden Route DM","Adults","149007"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79890"
"Pfizer","western cape","West Coast DM","12-17 Years","3330"
"Pfizer","western cape","West Coast DM","Adults","90382"
