"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10218","3304","13522"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","893","370","1263"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","807","362","1169"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20426","7110","27536"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16972","5104","22076"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","240","129","369"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","328","116","444"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13120","3755","16875"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11579","2996","14575"
"National","western cape","Cape Town MM","Private Health","Female","16603","9184","25787"
"National","western cape","Cape Town MM","Private Health","Male","15082","7996","23078"
"National","western cape","Cape Town MM","Public Health","Female","29303","10562","39865"
"National","western cape","Cape Town MM","Public Health","Male","24798","9072","33870"
"National","western cape","Cape Winelands DM","Private Health","Female","2877","1550","4427"
"National","western cape","Cape Winelands DM","Private Health","Male","2601","1362","3963"
"National","western cape","Cape Winelands DM","Public Health","Female","6407","2543","8950"
"National","western cape","Cape Winelands DM","Public Health","Male","5569","2050","7619"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","737","337","1074"
"National","western cape","Central Karoo DM","Public Health","Male","566","253","819"
"National","western cape","Garden Route DM","Private Health","Female","1104","610","1714"
"National","western cape","Garden Route DM","Private Health","Male","1005","516","1521"
"National","western cape","Garden Route DM","Public Health","Female","5161","1947","7108"
"National","western cape","Garden Route DM","Public Health","Male","4315","1452","5767"
"National","western cape","Overberg DM","Private Health","Female","540","284","824"
"National","western cape","Overberg DM","Private Health","Male","481","221","702"
"National","western cape","Overberg DM","Public Health","Female","2471","720","3191"
"National","western cape","Overberg DM","Public Health","Male","1888","551","2439"
"National","western cape","West Coast DM","Private Health","Female","850","442","1292"
"National","western cape","West Coast DM","Private Health","Male","820","388","1208"
"National","western cape","West Coast DM","Public Health","Female","3307","1439","4746"
"National","western cape","West Coast DM","Public Health","Male","2802","1040","3842"
