"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7852","2735","10587"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1564","813","2377"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1448","735","2183"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12361","4957","17318"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8672","3088","11760"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","22","6","28"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20044","10167","30211"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12705","5362","18067"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","31","13","44"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14546","6249","20795"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","8994","3414","12408"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","116","389"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14887","6736","21623"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10105","3967","14072"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","44","4","48"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23601","12601","36202"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17007","8006","25013"
"National","limpopo","Capricorn DM","Private Health","Female","2518","1354","3872"
"National","limpopo","Capricorn DM","Private Health","Male","2059","1012","3071"
"National","limpopo","Capricorn DM","Public Health","Female","34793","14240","49033"
"National","limpopo","Capricorn DM","Public Health","Male","29872","10813","40685"
"National","limpopo","Mopani DM","Private Health","Female","937","467","1404"
"National","limpopo","Mopani DM","Private Health","Male","829","397","1226"
"National","limpopo","Mopani DM","Public Health","Female","36031","12557","48588"
"National","limpopo","Mopani DM","Public Health","Male","29693","9067","38760"
"National","limpopo","Sekhukhune DM","Private Health","Female","893","471","1364"
"National","limpopo","Sekhukhune DM","Private Health","Male","887","372","1259"
"National","limpopo","Sekhukhune DM","Public Health","Female","25255","9515","34770"
"National","limpopo","Sekhukhune DM","Public Health","Male","24753","8038","32791"
"National","limpopo","Vhembe DM","Private Health","Female","5709","2442","8151"
"National","limpopo","Vhembe DM","Private Health","Male","3946","1430","5376"
"National","limpopo","Vhembe DM","Public Health","Female","31971","10162","42133"
"National","limpopo","Vhembe DM","Public Health","Male","26577","7245","33822"
"National","limpopo","Waterberg DM","Private Health","Female","1212","496","1708"
"National","limpopo","Waterberg DM","Private Health","Male","1100","430","1530"
"National","limpopo","Waterberg DM","Public Health","Female","16401","6478","22879"
"National","limpopo","Waterberg DM","Public Health","Male","13666","4749","18415"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1948","914","2862"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1677","816","2493"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45619","19155","64774"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34977","12516","47493"
"National","mpumalanga","G Sibande DM","Private Health","Female","676","258","934"
"National","mpumalanga","G Sibande DM","Private Health","Male","584","244","828"
"National","mpumalanga","G Sibande DM","Public Health","Female","15154","5966","21120"
"National","mpumalanga","G Sibande DM","Public Health","Male","11695","4067","15762"
"National","mpumalanga","Nkangala DM","Private Health","Female","1023","431","1454"
"National","mpumalanga","Nkangala DM","Private Health","Male","985","393","1378"
"National","mpumalanga","Nkangala DM","Public Health","Female","15741","6084","21825"
"National","mpumalanga","Nkangala DM","Public Health","Male","16266","5045","21311"
"National","northern cape","Frances Baard DM","Private Health","Female","1195","604","1799"
"National","northern cape","Frances Baard DM","Private Health","Male","1148","501","1649"
"National","northern cape","Frances Baard DM","Public Health","Female","6328","3095","9423"
"National","northern cape","Frances Baard DM","Public Health","Male","5109","2303","7412"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","307","191","498"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3618","1330","4948"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","967","3790"
"National","northern cape","Namakwa DM","Private Health","Female","163","97","260"
"National","northern cape","Namakwa DM","Private Health","Male","149","70","219"
"National","northern cape","Namakwa DM","Public Health","Female","1512","557","2069"
"National","northern cape","Namakwa DM","Public Health","Male","1206","426","1632"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3533","1575","5108"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2716","1128","3844"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","307","105","412"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","256","72","328"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3684","1624","5308"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2901","1140","4041"
"National","north west","Bojanala Platinum DM","Private Health","Female","2383","1143","3526"
"National","north west","Bojanala Platinum DM","Private Health","Male","2162","943","3105"
"National","north west","Bojanala Platinum DM","Public Health","Female","29510","12390","41900"
"National","north west","Bojanala Platinum DM","Public Health","Male","24391","9106","33497"
"National","north west","Dr K Kaunda DM","Private Health","Female","1316","645","1961"
"National","north west","Dr K Kaunda DM","Private Health","Male","1124","521","1645"
"National","north west","Dr K Kaunda DM","Public Health","Female","12399","4361","16760"
"National","north west","Dr K Kaunda DM","Public Health","Male","10123","3280","13403"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","874","361","1235"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","795","356","1151"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20162","7048","27210"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16807","5079","21886"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","237","125","362"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","314","113","427"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","12980","3723","16703"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11459","2974","14433"
"National","western cape","Cape Town MM","Private Health","Female","16332","9047","25379"
"National","western cape","Cape Town MM","Private Health","Male","14874","7907","22781"
"National","western cape","Cape Town MM","Public Health","Female","28951","10453","39404"
"National","western cape","Cape Town MM","Public Health","Male","24549","9010","33559"
"National","western cape","Cape Winelands DM","Private Health","Female","2832","1526","4358"
"National","western cape","Cape Winelands DM","Private Health","Male","2560","1341","3901"
"National","western cape","Cape Winelands DM","Public Health","Female","6343","2625","8968"
"National","western cape","Cape Winelands DM","Public Health","Male","5525","2116","7641"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","59","27","86"
"National","western cape","Central Karoo DM","Public Health","Female","724","328","1052"
"National","western cape","Central Karoo DM","Public Health","Male","563","254","817"
"National","western cape","Garden Route DM","Private Health","Female","1086","604","1690"
"National","western cape","Garden Route DM","Private Health","Male","978","505","1483"
"National","western cape","Garden Route DM","Public Health","Female","5100","1936","7036"
"National","western cape","Garden Route DM","Public Health","Male","4265","1446","5711"
"National","western cape","Overberg DM","Private Health","Female","533","281","814"
"National","western cape","Overberg DM","Private Health","Male","474","217","691"
"National","western cape","Overberg DM","Public Health","Female","2435","710","3145"
"National","western cape","Overberg DM","Public Health","Male","1859","548","2407"
"National","western cape","West Coast DM","Private Health","Female","834","435","1269"
"National","western cape","West Coast DM","Private Health","Male","801","379","1180"
"National","western cape","West Coast DM","Public Health","Female","3273","1450","4723"
"National","western cape","West Coast DM","Public Health","Male","2769","1048","3817"
