"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40839","15310","56149"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32316","11188","43504"
"National","gauteng","Johannesburg MM","Private Health","Female","25384","13737","39121"
"National","gauteng","Johannesburg MM","Private Health","Male","23182","11929","35111"
"National","gauteng","Johannesburg MM","Public Health","Female","46399","16818","63217"
"National","gauteng","Johannesburg MM","Public Health","Male","37561","13133","50694"
"National","gauteng","Sedibeng DM","Private Health","Female","1598","1018","2616"
"National","gauteng","Sedibeng DM","Private Health","Male","1429","694","2123"
"National","gauteng","Sedibeng DM","Public Health","Female","13784","5905","19689"
"National","gauteng","Sedibeng DM","Public Health","Male","10854","4538","15392"
"National","gauteng","Tshwane MM","Private Health","Female","11519","6626","18145"
"National","gauteng","Tshwane MM","Private Health","Male","10947","5982","16929"
"National","gauteng","Tshwane MM","Public Health","Female","39903","18594","58497"
"National","gauteng","Tshwane MM","Public Health","Male","30806","13049","43855"
"National","gauteng","West Rand DM","Private Health","Female","2189","1507","3696"
"National","gauteng","West Rand DM","Private Health","Male","1819","1226","3045"
"National","gauteng","West Rand DM","Public Health","Female","17465","8800","26265"
"National","gauteng","West Rand DM","Public Health","Male","14302","6583","20885"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","212","71","283"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6547","2835","9382"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4225","1745","5970"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11807","6950","18757"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10990","6144","17134"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14476","5548","20024"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11810","4438","16248"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","357","165","522"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","345","136","481"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12993","7745","20738"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10158","5625","15783"
"National","kwazulu-natal","iLembe DM","Private Health","Female","546","330","876"
"National","kwazulu-natal","iLembe DM","Private Health","Male","480","278","758"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8344","4152","12496"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4927","2212","7139"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12380","5051","17431"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8044","3083","11127"
"National","kwazulu-natal","Ugu DM","Private Health","Female","900","558","1458"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","424","1138"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12368","5139","17507"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7989","2760","10749"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1611","840","2451"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1502","763","2265"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12561","4942","17503"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8725","3054","11779"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20476","10323","30799"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12984","5427","18411"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14870","6330","21200"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9176","3446","12622"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","283","121","404"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15281","6891","22172"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10322","4037","14359"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24151","12872","37023"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17359","8131","25490"
"National","limpopo","Capricorn DM","Private Health","Female","2594","1395","3989"
"National","limpopo","Capricorn DM","Private Health","Male","2126","1049","3175"
"National","limpopo","Capricorn DM","Public Health","Female","34021","13915","47936"
"National","limpopo","Capricorn DM","Public Health","Male","29366","10481","39847"
"National","limpopo","Mopani DM","Private Health","Female","969","480","1449"
"National","limpopo","Mopani DM","Private Health","Male","845","400","1245"
"National","limpopo","Mopani DM","Public Health","Female","36225","12401","48626"
"National","limpopo","Mopani DM","Public Health","Male","29755","8865","38620"
"National","limpopo","Sekhukhune DM","Private Health","Female","883","459","1342"
"National","limpopo","Sekhukhune DM","Private Health","Male","879","356","1235"
"National","limpopo","Sekhukhune DM","Public Health","Female","25539","9587","35126"
"National","limpopo","Sekhukhune DM","Public Health","Male","25034","8094","33128"
"National","limpopo","Vhembe DM","Private Health","Female","5887","2494","8381"
"National","limpopo","Vhembe DM","Private Health","Male","4048","1465","5513"
"National","limpopo","Vhembe DM","Public Health","Female","32411","10285","42696"
"National","limpopo","Vhembe DM","Public Health","Male","26960","7343","34303"
"National","limpopo","Waterberg DM","Private Health","Female","1250","514","1764"
"National","limpopo","Waterberg DM","Private Health","Male","1127","437","1564"
"National","limpopo","Waterberg DM","Public Health","Female","16363","6429","22792"
"National","limpopo","Waterberg DM","Public Health","Male","13597","4702","18299"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2029","947","2976"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1725","845","2570"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45789","18453","64242"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34812","11889","46701"
"National","mpumalanga","G Sibande DM","Private Health","Female","700","271","971"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15495","5971","21466"
"National","mpumalanga","G Sibande DM","Public Health","Male","11931","4053","15984"
"National","mpumalanga","Nkangala DM","Private Health","Female","1061","440","1501"
"National","mpumalanga","Nkangala DM","Private Health","Male","1013","400","1413"
"National","mpumalanga","Nkangala DM","Public Health","Female","16117","6183","22300"
"National","mpumalanga","Nkangala DM","Public Health","Male","16809","5168","21977"
"National","northern cape","Frances Baard DM","Private Health","Female","1238","620","1858"
"National","northern cape","Frances Baard DM","Private Health","Male","1182","509","1691"
"National","northern cape","Frances Baard DM","Public Health","Female","6366","3035","9401"
"National","northern cape","Frances Baard DM","Public Health","Male","5134","2281","7415"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","317","198","515"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","274","144","418"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3150","1121","4271"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2402","841","3243"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1552","571","2123"
"National","northern cape","Namakwa DM","Public Health","Male","1233","434","1667"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3622","1602","5224"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2756","1144","3900"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","317","110","427"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3584","1495","5079"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2842","1059","3901"
"National","north west","Bojanala Platinum DM","Private Health","Female","2454","1179","3633"
"National","north west","Bojanala Platinum DM","Private Health","Male","2232","973","3205"
"National","north west","Bojanala Platinum DM","Public Health","Female","29880","12317","42197"
"National","north west","Bojanala Platinum DM","Public Health","Male","24559","8941","33500"
"National","north west","Dr K Kaunda DM","Private Health","Female","1357","663","2020"
"National","north west","Dr K Kaunda DM","Private Health","Male","1154","534","1688"
"National","north west","Dr K Kaunda DM","Public Health","Female","12658","4443","17101"
"National","north west","Dr K Kaunda DM","Public Health","Male","10319","3325","13644"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","909","377","1286"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","815","363","1178"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20564","7125","27689"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17066","5124","22190"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","244","133","377"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13234","3778","17012"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11680","3007","14687"
"National","western cape","Cape Town MM","Private Health","Female","16867","9318","26185"
"National","western cape","Cape Town MM","Private Health","Male","15295","8115","23410"
"National","western cape","Cape Town MM","Public Health","Female","29620","10598","40218"
"National","western cape","Cape Town MM","Public Health","Male","25012","9086","34098"
"National","western cape","Cape Winelands DM","Private Health","Female","2932","1578","4510"
"National","western cape","Cape Winelands DM","Private Health","Male","2636","1379","4015"
"National","western cape","Cape Winelands DM","Public Health","Female","6345","2442","8787"
"National","western cape","Cape Winelands DM","Public Health","Male","5453","1949","7402"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","749","343","1092"
"National","western cape","Central Karoo DM","Public Health","Male","573","257","830"
"National","western cape","Garden Route DM","Private Health","Female","1123","624","1747"
"National","western cape","Garden Route DM","Private Health","Male","1015","527","1542"
"National","western cape","Garden Route DM","Public Health","Female","5178","1932","7110"
"National","western cape","Garden Route DM","Public Health","Male","4336","1446","5782"
"National","western cape","Overberg DM","Private Health","Female","546","286","832"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2482","720","3202"
"National","western cape","Overberg DM","Public Health","Male","1910","556","2466"
"National","western cape","West Coast DM","Private Health","Female","865","449","1314"
"National","western cape","West Coast DM","Private Health","Male","838","398","1236"
"National","western cape","West Coast DM","Public Health","Female","3313","1309","4622"
"National","western cape","West Coast DM","Public Health","Male","2803","947","3750"
