"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28273"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59300"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296663"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109411"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201177"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110574"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434077"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121631"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78098"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47528"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68690"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9441"
"Pfizer","eastern cape","Amathole DM","Adults","148725"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27426"
"Pfizer","eastern cape","A Nzo DM","Adults","103459"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17773"
"Pfizer","eastern cape","Buffalo City MM","Adults","212992"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6447"
"Pfizer","eastern cape","C Hani DM","Adults","118927"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5514"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56025"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14603"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276123"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29670"
"Pfizer","eastern cape","O Tambo DM","Adults","136839"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11256"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93582"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9303"
"Pfizer","free state","Fezile Dabi DM","Adults","93903"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11590"
"Pfizer","free state","Lejweleputswa DM","Adults","154063"
"Pfizer","free state","Mangaung MM","12-17 Years","28424"
"Pfizer","free state","Mangaung MM","Adults","201744"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29082"
"Pfizer","free state","T Mofutsanyana DM","Adults","137752"
"Pfizer","free state","Xhariep DM","12-17 Years","2013"
"Pfizer","free state","Xhariep DM","Adults","14260"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38705"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807664"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55617"
"Pfizer","gauteng","Johannesburg MM","Adults","1493293"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12155"
"Pfizer","gauteng","Sedibeng DM","Adults","155202"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44251"
"Pfizer","gauteng","Tshwane MM","Adults","731061"
"Pfizer","gauteng","West Rand DM","12-17 Years","18116"
"Pfizer","gauteng","West Rand DM","Adults","234763"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4708"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50028"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23080"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770305"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13671"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68277"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6972"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98892"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8360"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92800"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8881"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134698"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9599"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213661"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15762"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58993"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9808"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42782"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11125"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57690"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21014"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84538"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26840"
"Pfizer","limpopo","Capricorn DM","Adults","193942"
"Pfizer","limpopo","Mopani DM","12-17 Years","22146"
"Pfizer","limpopo","Mopani DM","Adults","176752"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18496"
"Pfizer","limpopo","Sekhukhune DM","Adults","143458"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21587"
"Pfizer","limpopo","Vhembe DM","Adults","204333"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12082"
"Pfizer","limpopo","Waterberg DM","Adults","170920"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32134"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201375"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10542"
"Pfizer","mpumalanga","G Sibande DM","Adults","138165"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12191"
"Pfizer","mpumalanga","Nkangala DM","Adults","142236"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6445"
"Pfizer","northern cape","Frances Baard DM","Adults","69662"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2304"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35654"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1174"
"Pfizer","northern cape","Namakwa DM","Adults","26246"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2746"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26098"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2740"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38335"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23410"
"Pfizer","north west","Bojanala Platinum DM","Adults","275603"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8965"
"Pfizer","north west","Dr K Kaunda DM","Adults","138224"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12989"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95727"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7037"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35237"
"Pfizer","western cape","Cape Town MM","12-17 Years","37117"
"Pfizer","western cape","Cape Town MM","Adults","1307124"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7348"
"Pfizer","western cape","Cape Winelands DM","Adults","235300"
"Pfizer","western cape","Central Karoo DM","12-17 Years","669"
"Pfizer","western cape","Central Karoo DM","Adults","14480"
"Pfizer","western cape","Garden Route DM","12-17 Years","4529"
"Pfizer","western cape","Garden Route DM","Adults","148653"
"Pfizer","western cape","Overberg DM","12-17 Years","1786"
"Pfizer","western cape","Overberg DM","Adults","79788"
"Pfizer","western cape","West Coast DM","12-17 Years","3103"
"Pfizer","western cape","West Coast DM","Adults","90114"
