"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Xhariep DM","Public Health","Female","4270","1196","5466"
"National","free state","Xhariep DM","Public Health","Male","3493","816","4309"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10791","6576","17367"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9961","5619","15580"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40800","15296","56096"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32286","11182","43468"
"National","gauteng","Johannesburg MM","Private Health","Female","25352","13716","39068"
"National","gauteng","Johannesburg MM","Private Health","Male","23155","11916","35071"
"National","gauteng","Johannesburg MM","Public Health","Female","46338","16798","63136"
"National","gauteng","Johannesburg MM","Public Health","Male","37524","13123","50647"
"National","gauteng","Sedibeng DM","Private Health","Female","1592","1015","2607"
"National","gauteng","Sedibeng DM","Private Health","Male","1427","694","2121"
"National","gauteng","Sedibeng DM","Public Health","Female","13764","5893","19657"
"National","gauteng","Sedibeng DM","Public Health","Male","10847","4534","15381"
"National","gauteng","Tshwane MM","Private Health","Female","11503","6619","18122"
"National","gauteng","Tshwane MM","Private Health","Male","10931","5977","16908"
"National","gauteng","Tshwane MM","Public Health","Female","39867","18581","58448"
"National","gauteng","Tshwane MM","Public Health","Male","30806","13051","43857"
"National","gauteng","West Rand DM","Private Health","Female","2184","1505","3689"
"National","gauteng","West Rand DM","Private Health","Male","1818","1226","3044"
"National","gauteng","West Rand DM","Public Health","Female","17444","8794","26238"
"National","gauteng","West Rand DM","Public Health","Male","14288","6578","20866"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6535","2832","9367"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4217","1743","5960"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11793","6935","18728"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10983","6143","17126"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14465","5546","20011"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11798","4433","16231"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","344","135","479"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12982","7739","20721"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10154","5623","15777"
"National","kwazulu-natal","iLembe DM","Private Health","Female","545","330","875"
"National","kwazulu-natal","iLembe DM","Private Health","Male","480","278","758"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8333","4142","12475"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4926","2211","7137"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12374","5046","17420"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8030","3079","11109"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","424","1138"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12355","5131","17486"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7979","2757","10736"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1609","840","2449"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1501","762","2263"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12573","4939","17512"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8736","3058","11794"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20463","10316","30779"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12976","5422","18398"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14857","6326","21183"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9160","3442","12602"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","282","121","403"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15265","6886","22151"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10307","4035","14342"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","46","4","50"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24128","12860","36988"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17344","8124","25468"
"National","limpopo","Capricorn DM","Private Health","Female","2592","1395","3987"
"National","limpopo","Capricorn DM","Private Health","Male","2122","1047","3169"
"National","limpopo","Capricorn DM","Public Health","Female","34025","13911","47936"
"National","limpopo","Capricorn DM","Public Health","Male","29366","10488","39854"
"National","limpopo","Mopani DM","Private Health","Female","966","478","1444"
"National","limpopo","Mopani DM","Private Health","Male","843","400","1243"
"National","limpopo","Mopani DM","Public Health","Female","36204","12417","48621"
"National","limpopo","Mopani DM","Public Health","Male","29753","8884","38637"
"National","limpopo","Sekhukhune DM","Private Health","Female","881","460","1341"
"National","limpopo","Sekhukhune DM","Private Health","Male","886","359","1245"
"National","limpopo","Sekhukhune DM","Public Health","Female","25556","9594","35150"
"National","limpopo","Sekhukhune DM","Public Health","Male","25029","8095","33124"
"National","limpopo","Vhembe DM","Private Health","Female","5876","2491","8367"
"National","limpopo","Vhembe DM","Private Health","Male","4040","1462","5502"
"National","limpopo","Vhembe DM","Public Health","Female","32400","10278","42678"
"National","limpopo","Vhembe DM","Public Health","Male","26955","7340","34295"
"National","limpopo","Waterberg DM","Private Health","Female","1244","511","1755"
"National","limpopo","Waterberg DM","Private Health","Male","1126","437","1563"
"National","limpopo","Waterberg DM","Public Health","Female","16370","6449","22819"
"National","limpopo","Waterberg DM","Public Health","Male","13597","4717","18314"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2025","945","2970"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1721","845","2566"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45845","18589","64434"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34858","12003","46861"
"National","mpumalanga","G Sibande DM","Private Health","Female","698","270","968"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15483","5970","21453"
"National","mpumalanga","G Sibande DM","Public Health","Male","11925","4052","15977"
"National","mpumalanga","Nkangala DM","Private Health","Female","1059","441","1500"
"National","mpumalanga","Nkangala DM","Private Health","Male","1011","399","1410"
"National","mpumalanga","Nkangala DM","Public Health","Female","16088","6174","22262"
"National","mpumalanga","Nkangala DM","Public Health","Male","16782","5162","21944"
"National","northern cape","Frances Baard DM","Private Health","Female","1238","620","1858"
"National","northern cape","Frances Baard DM","Private Health","Male","1180","508","1688"
"National","northern cape","Frances Baard DM","Public Health","Female","6374","3065","9439"
"National","northern cape","Frances Baard DM","Public Health","Male","5140","2301","7441"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","316","198","514"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","273","144","417"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3144","1120","4264"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2401","841","3242"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1551","570","2121"
"National","northern cape","Namakwa DM","Public Health","Male","1233","434","1667"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3621","1601","5222"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2755","1144","3899"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","317","110","427"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3593","1497","5090"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2849","1058","3907"
"National","north west","Bojanala Platinum DM","Private Health","Female","2452","1178","3630"
"National","north west","Bojanala Platinum DM","Private Health","Male","2229","972","3201"
"National","north west","Bojanala Platinum DM","Public Health","Female","29871","12315","42186"
"National","north west","Bojanala Platinum DM","Public Health","Male","24547","8945","33492"
"National","north west","Dr K Kaunda DM","Private Health","Female","1354","661","2015"
"National","north west","Dr K Kaunda DM","Private Health","Male","1153","533","1686"
"National","north west","Dr K Kaunda DM","Public Health","Female","12649","4440","17089"
"National","north west","Dr K Kaunda DM","Public Health","Male","10303","3323","13626"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","907","375","1282"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","814","363","1177"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20540","7118","27658"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17054","5119","22173"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","132","374"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13221","3777","16998"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11673","3007","14680"
"National","western cape","Cape Town MM","Private Health","Female","16840","9302","26142"
"National","western cape","Cape Town MM","Private Health","Male","15270","8100","23370"
"National","western cape","Cape Town MM","Public Health","Female","29603","10610","40213"
"National","western cape","Cape Town MM","Public Health","Male","25002","9090","34092"
"National","western cape","Cape Winelands DM","Private Health","Female","2928","1577","4505"
"National","western cape","Cape Winelands DM","Private Health","Male","2630","1376","4006"
"National","western cape","Cape Winelands DM","Public Health","Female","6347","2449","8796"
"National","western cape","Cape Winelands DM","Public Health","Male","5465","1961","7426"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","748","343","1091"
"National","western cape","Central Karoo DM","Public Health","Male","571","255","826"
"National","western cape","Garden Route DM","Private Health","Female","1123","624","1747"
"National","western cape","Garden Route DM","Private Health","Male","1012","525","1537"
"National","western cape","Garden Route DM","Public Health","Female","5177","1943","7120"
"National","western cape","Garden Route DM","Public Health","Male","4337","1452","5789"
"National","western cape","Overberg DM","Private Health","Female","546","285","831"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2479","719","3198"
"National","western cape","Overberg DM","Public Health","Male","1907","555","2462"
"National","western cape","West Coast DM","Private Health","Female","865","449","1314"
"National","western cape","West Coast DM","Private Health","Male","837","397","1234"
"National","western cape","West Coast DM","Public Health","Female","3317","1338","4655"
"National","western cape","West Coast DM","Public Health","Male","2806","969","3775"
