"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98889"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275141"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245509"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187068"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244741"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136715"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416201"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189419"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232547"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71934"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41776"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28273"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59359"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296806"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109418"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201197"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110581"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434204"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121635"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78126"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47528"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68694"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9533"
"Pfizer","eastern cape","Amathole DM","Adults","148749"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27846"
"Pfizer","eastern cape","A Nzo DM","Adults","103568"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17866"
"Pfizer","eastern cape","Buffalo City MM","Adults","213185"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6443"
"Pfizer","eastern cape","C Hani DM","Adults","118934"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5510"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56030"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14630"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276149"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29707"
"Pfizer","eastern cape","O Tambo DM","Adults","136899"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11285"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93621"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9297"
"Pfizer","free state","Fezile Dabi DM","Adults","93930"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11576"
"Pfizer","free state","Lejweleputswa DM","Adults","154119"
"Pfizer","free state","Mangaung MM","12-17 Years","28424"
"Pfizer","free state","Mangaung MM","Adults","201799"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29078"
"Pfizer","free state","T Mofutsanyana DM","Adults","137821"
"Pfizer","free state","Xhariep DM","12-17 Years","2012"
"Pfizer","free state","Xhariep DM","Adults","14263"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38673"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807911"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55553"
"Pfizer","gauteng","Johannesburg MM","Adults","1493611"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12136"
"Pfizer","gauteng","Sedibeng DM","Adults","155234"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44228"
"Pfizer","gauteng","Tshwane MM","Adults","731237"
"Pfizer","gauteng","West Rand DM","12-17 Years","18103"
"Pfizer","gauteng","West Rand DM","Adults","234857"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4703"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50051"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23057"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770479"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13662"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68309"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6961"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98916"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8351"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92812"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8869"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134733"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9599"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213728"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15750"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59027"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9800"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42797"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11118"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57712"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20995"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84561"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26841"
"Pfizer","limpopo","Capricorn DM","Adults","194033"
"Pfizer","limpopo","Mopani DM","12-17 Years","22179"
"Pfizer","limpopo","Mopani DM","Adults","176795"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18508"
"Pfizer","limpopo","Sekhukhune DM","Adults","143500"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21571"
"Pfizer","limpopo","Vhembe DM","Adults","204412"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12114"
"Pfizer","limpopo","Waterberg DM","Adults","170974"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32382"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201520"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10539"
"Pfizer","mpumalanga","G Sibande DM","Adults","138192"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12176"
"Pfizer","mpumalanga","Nkangala DM","Adults","142262"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6494"
"Pfizer","northern cape","Frances Baard DM","Adults","69686"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2303"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35671"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1173"
"Pfizer","northern cape","Namakwa DM","Adults","26247"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2745"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26099"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2741"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38353"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23410"
"Pfizer","north west","Bojanala Platinum DM","Adults","275720"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8957"
"Pfizer","north west","Dr K Kaunda DM","Adults","138251"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12975"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95790"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7035"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35240"
"Pfizer","western cape","Cape Town MM","12-17 Years","37102"
"Pfizer","western cape","Cape Town MM","Adults","1307308"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7363"
"Pfizer","western cape","Cape Winelands DM","Adults","235354"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14485"
"Pfizer","western cape","Garden Route DM","12-17 Years","4544"
"Pfizer","western cape","Garden Route DM","Adults","148672"
"Pfizer","western cape","Overberg DM","12-17 Years","1783"
"Pfizer","western cape","Overberg DM","Adults","79794"
"Pfizer","western cape","West Coast DM","12-17 Years","3153"
"Pfizer","western cape","West Coast DM","Adults","90132"
