"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201010"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110550"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433082"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121577"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6835"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78002"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47490"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68622"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8361"
"Pfizer","eastern cape","Amathole DM","Adults","148468"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24938"
"Pfizer","eastern cape","A Nzo DM","Adults","102562"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17257"
"Pfizer","eastern cape","Buffalo City MM","Adults","211760"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6419"
"Pfizer","eastern cape","C Hani DM","Adults","118798"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5423"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55978"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14724"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275881"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29334"
"Pfizer","eastern cape","O Tambo DM","Adults","136292"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11187"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93330"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9139"
"Pfizer","free state","Fezile Dabi DM","Adults","93775"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11560"
"Pfizer","free state","Lejweleputswa DM","Adults","153758"
"Pfizer","free state","Mangaung MM","12-17 Years","28053"
"Pfizer","free state","Mangaung MM","Adults","201302"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29160"
"Pfizer","free state","T Mofutsanyana DM","Adults","137311"
"Pfizer","free state","Xhariep DM","12-17 Years","1994"
"Pfizer","free state","Xhariep DM","Adults","14204"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38824"
"Pfizer","gauteng","Ekurhuleni MM","Adults","806188"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55936"
"Pfizer","gauteng","Johannesburg MM","Adults","1491316"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12236"
"Pfizer","gauteng","Sedibeng DM","Adults","154970"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44370"
"Pfizer","gauteng","Tshwane MM","Adults","729884"
"Pfizer","gauteng","West Rand DM","12-17 Years","18103"
"Pfizer","gauteng","West Rand DM","Adults","234225"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4715"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49899"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23175"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769032"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13700"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68137"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6980"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98662"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8417"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92687"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8831"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134406"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9611"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213137"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15666"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58597"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9845"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42649"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11189"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57557"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21136"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84389"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26435"
"Pfizer","limpopo","Capricorn DM","Adults","193497"
"Pfizer","limpopo","Mopani DM","12-17 Years","21473"
"Pfizer","limpopo","Mopani DM","Adults","176291"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18343"
"Pfizer","limpopo","Sekhukhune DM","Adults","142854"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21677"
"Pfizer","limpopo","Vhembe DM","Adults","203832"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11933"
"Pfizer","limpopo","Waterberg DM","Adults","170534"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30903"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200201"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10395"
"Pfizer","mpumalanga","G Sibande DM","Adults","137947"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12283"
"Pfizer","mpumalanga","Nkangala DM","Adults","142067"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6000"
"Pfizer","northern cape","Frances Baard DM","Adults","69513"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2299"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35564"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1182"
"Pfizer","northern cape","Namakwa DM","Adults","26233"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2765"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26072"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2745"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38168"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23454"
"Pfizer","north west","Bojanala Platinum DM","Adults","274906"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9019"
"Pfizer","north west","Dr K Kaunda DM","Adults","138042"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12942"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95451"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7073"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35191"
"Pfizer","western cape","Cape Town MM","12-17 Years","37077"
"Pfizer","western cape","Cape Town MM","Adults","1305866"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7218"
"Pfizer","western cape","Cape Winelands DM","Adults","234979"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14444"
"Pfizer","western cape","Garden Route DM","12-17 Years","4369"
"Pfizer","western cape","Garden Route DM","Adults","148490"
"Pfizer","western cape","Overberg DM","12-17 Years","1775"
"Pfizer","western cape","Overberg DM","Adults","79731"
"Pfizer","western cape","West Coast DM","12-17 Years","3006"
"Pfizer","western cape","West Coast DM","Adults","90013"
