"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26522","15315","41837"
"National","free state","T Mofutsanyana DM","Public Health","Male","22828","11588","34416"
"National","free state","Xhariep DM","Public Health","Female","4204","1186","5390"
"National","free state","Xhariep DM","Public Health","Male","3451","813","4264"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10623","6475","17098"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9782","5541","15323"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40379","15194","55573"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32054","11145","43199"
"National","gauteng","Johannesburg MM","Private Health","Female","24978","13496","38474"
"National","gauteng","Johannesburg MM","Private Health","Male","22830","11773","34603"
"National","gauteng","Johannesburg MM","Public Health","Female","45798","16698","62496"
"National","gauteng","Johannesburg MM","Public Health","Male","37180","13106","50286"
"National","gauteng","Sedibeng DM","Private Health","Female","1559","993","2552"
"National","gauteng","Sedibeng DM","Private Health","Male","1389","671","2060"
"National","gauteng","Sedibeng DM","Public Health","Female","13587","5821","19408"
"National","gauteng","Sedibeng DM","Public Health","Male","10739","4500","15239"
"National","gauteng","Tshwane MM","Private Health","Female","11242","6482","17724"
"National","gauteng","Tshwane MM","Private Health","Male","10730","5905","16635"
"National","gauteng","Tshwane MM","Public Health","Female","39637","18571","58208"
"National","gauteng","Tshwane MM","Public Health","Male","30747","13108","43855"
"National","gauteng","West Rand DM","Private Health","Female","2141","1483","3624"
"National","gauteng","West Rand DM","Private Health","Male","1783","1208","2991"
"National","gauteng","West Rand DM","Public Health","Female","17276","8761","26037"
"National","gauteng","West Rand DM","Public Health","Male","14157","6554","20711"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","209","70","279"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6452","2802","9254"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4181","1746","5927"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11558","6808","18366"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10798","6055","16853"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14365","5531","19896"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11717","4440","16157"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","346","158","504"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","337","132","469"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12855","7704","20559"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10064","5590","15654"
"National","kwazulu-natal","iLembe DM","Private Health","Female","527","322","849"
"National","kwazulu-natal","iLembe DM","Private Health","Male","474","275","749"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8226","4096","12322"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4858","2189","7047"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","324","130","454"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12186","4989","17175"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7947","3052","10999"
"National","kwazulu-natal","Ugu DM","Private Health","Female","881","546","1427"
"National","kwazulu-natal","Ugu DM","Private Health","Male","702","413","1115"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12214","5090","17304"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7897","2745","10642"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1580","820","2400"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1466","745","2211"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12467","4976","17443"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8730","3086","11816"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20201","10239","30440"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12805","5391","18196"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14660","6289","20949"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9051","3434","12485"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15022","6787","21809"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10175","3993","14168"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23759","12672","36431"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17119","8050","25169"
"National","limpopo","Capricorn DM","Private Health","Female","2546","1370","3916"
"National","limpopo","Capricorn DM","Private Health","Male","2083","1027","3110"
"National","limpopo","Capricorn DM","Public Health","Female","34992","14317","49309"
"National","limpopo","Capricorn DM","Public Health","Male","30029","10866","40895"
"National","limpopo","Mopani DM","Private Health","Female","946","471","1417"
"National","limpopo","Mopani DM","Private Health","Male","833","398","1231"
"National","limpopo","Mopani DM","Public Health","Female","36245","12584","48829"
"National","limpopo","Mopani DM","Public Health","Male","29829","9077","38906"
"National","limpopo","Sekhukhune DM","Private Health","Female","888","469","1357"
"National","limpopo","Sekhukhune DM","Private Health","Male","893","368","1261"
"National","limpopo","Sekhukhune DM","Public Health","Female","25398","9550","34948"
"National","limpopo","Sekhukhune DM","Public Health","Male","24891","8066","32957"
"National","limpopo","Vhembe DM","Private Health","Female","5769","2453","8222"
"National","limpopo","Vhembe DM","Private Health","Male","3978","1442","5420"
"National","limpopo","Vhembe DM","Public Health","Female","32148","10202","42350"
"National","limpopo","Vhembe DM","Public Health","Male","26744","7289","34033"
"National","limpopo","Waterberg DM","Private Health","Female","1223","503","1726"
"National","limpopo","Waterberg DM","Private Health","Male","1113","433","1546"
"National","limpopo","Waterberg DM","Public Health","Female","16498","6502","23000"
"National","limpopo","Waterberg DM","Public Health","Male","13746","4760","18506"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1966","925","2891"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1689","825","2514"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45925","19188","65113"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35128","12482","47610"
"National","mpumalanga","G Sibande DM","Private Health","Female","687","262","949"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15249","5994","21243"
"National","mpumalanga","G Sibande DM","Public Health","Male","11775","4076","15851"
"National","mpumalanga","Nkangala DM","Private Health","Female","1037","435","1472"
"National","mpumalanga","Nkangala DM","Private Health","Male","996","393","1389"
"National","mpumalanga","Nkangala DM","Public Health","Female","15874","6114","21988"
"National","mpumalanga","Nkangala DM","Public Health","Male","16459","5095","21554"
"National","northern cape","Frances Baard DM","Private Health","Female","1214","612","1826"
"National","northern cape","Frances Baard DM","Private Health","Male","1160","502","1662"
"National","northern cape","Frances Baard DM","Public Health","Female","6351","3100","9451"
"National","northern cape","Frances Baard DM","Public Health","Male","5125","2303","7428"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","193","503"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3603","1321","4924"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2814","968","3782"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1528","563","2091"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3562","1586","5148"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2736","1138","3874"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","311","107","418"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","75","335"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3705","1625","5330"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2922","1134","4056"
"National","north west","Bojanala Platinum DM","Private Health","Female","2413","1159","3572"
"National","north west","Bojanala Platinum DM","Private Health","Male","2181","950","3131"
"National","north west","Bojanala Platinum DM","Public Health","Female","29677","12401","42078"
"National","north west","Bojanala Platinum DM","Public Health","Male","24476","9105","33581"
"National","north west","Dr K Kaunda DM","Private Health","Female","1324","650","1974"
"National","north west","Dr K Kaunda DM","Private Health","Male","1133","525","1658"
"National","north west","Dr K Kaunda DM","Public Health","Female","12472","4379","16851"
"National","north west","Dr K Kaunda DM","Public Health","Male","10186","3295","13481"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","887","367","1254"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","804","361","1165"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20331","7087","27418"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16912","5095","22007"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","128","366"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","323","115","438"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13080","3744","16824"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11533","2986","14519"
"National","western cape","Cape Town MM","Private Health","Female","16521","9141","25662"
"National","western cape","Cape Town MM","Private Health","Male","15007","7961","22968"
"National","western cape","Cape Town MM","Public Health","Female","29193","10533","39726"
"National","western cape","Cape Town MM","Public Health","Male","24741","9055","33796"
"National","western cape","Cape Winelands DM","Private Health","Female","2861","1540","4401"
"National","western cape","Cape Winelands DM","Private Health","Male","2589","1354","3943"
"National","western cape","Cape Winelands DM","Public Health","Female","6397","2635","9032"
"National","western cape","Cape Winelands DM","Public Health","Male","5573","2122","7695"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","732","333","1065"
"National","western cape","Central Karoo DM","Public Health","Male","568","256","824"
"National","western cape","Garden Route DM","Private Health","Female","1100","609","1709"
"National","western cape","Garden Route DM","Private Health","Male","998","510","1508"
"National","western cape","Garden Route DM","Public Health","Female","5142","1940","7082"
"National","western cape","Garden Route DM","Public Health","Male","4309","1457","5766"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2460","715","3175"
"National","western cape","Overberg DM","Public Health","Male","1877","553","2430"
"National","western cape","West Coast DM","Private Health","Female","846","441","1287"
"National","western cape","West Coast DM","Private Health","Male","811","384","1195"
"National","western cape","West Coast DM","Public Health","Female","3297","1454","4751"
"National","western cape","West Coast DM","Public Health","Male","2796","1055","3851"
