"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10205"
"Pfizer","eastern cape","Amathole DM","Adults","149322"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31379"
"Pfizer","eastern cape","A Nzo DM","Adults","105521"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18250"
"Pfizer","eastern cape","Buffalo City MM","Adults","215636"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6393"
"Pfizer","eastern cape","C Hani DM","Adults","119221"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5459"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56097"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14770"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277174"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30141"
"Pfizer","eastern cape","O Tambo DM","Adults","138325"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11219"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94244"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9253"
"Pfizer","free state","Fezile Dabi DM","Adults","94141"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11459"
"Pfizer","free state","Lejweleputswa DM","Adults","154640"
"Pfizer","free state","Mangaung MM","12-17 Years","28455"
"Pfizer","free state","Mangaung MM","Adults","202565"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28916"
"Pfizer","free state","T Mofutsanyana DM","Adults","138635"
"Pfizer","free state","Xhariep DM","12-17 Years","1999"
"Pfizer","free state","Xhariep DM","Adults","14346"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38355"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810861"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55073"
"Pfizer","gauteng","Johannesburg MM","Adults","1497412"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11985"
"Pfizer","gauteng","Sedibeng DM","Adults","155583"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44066"
"Pfizer","gauteng","Tshwane MM","Adults","733822"
"Pfizer","gauteng","West Rand DM","12-17 Years","18006"
"Pfizer","gauteng","West Rand DM","Adults","235780"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4673"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50217"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22834"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772826"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13584"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68566"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6882"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99202"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8262"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92984"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8794"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135165"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9627"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214450"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15641"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59583"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9754"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43041"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10972"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57992"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20733"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84891"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27580"
"Pfizer","limpopo","Capricorn DM","Adults","195064"
"Pfizer","limpopo","Mopani DM","12-17 Years","22530"
"Pfizer","limpopo","Mopani DM","Adults","177569"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18453"
"Pfizer","limpopo","Sekhukhune DM","Adults","144667"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21386"
"Pfizer","limpopo","Vhembe DM","Adults","205276"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12198"
"Pfizer","limpopo","Waterberg DM","Adults","171713"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33420"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203656"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10578"
"Pfizer","mpumalanga","G Sibande DM","Adults","138576"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12037"
"Pfizer","mpumalanga","Nkangala DM","Adults","142542"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6517"
"Pfizer","northern cape","Frances Baard DM","Adults","70180"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2624"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35883"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1160"
"Pfizer","northern cape","Namakwa DM","Adults","26266"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2724"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26142"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2941"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38631"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23615"
"Pfizer","north west","Bojanala Platinum DM","Adults","277369"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8849"
"Pfizer","north west","Dr K Kaunda DM","Adults","138586"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12910"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96413"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6973"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35327"
"Pfizer","western cape","Cape Town MM","12-17 Years","36690"
"Pfizer","western cape","Cape Town MM","Adults","1309954"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7651"
"Pfizer","western cape","Cape Winelands DM","Adults","235813"
"Pfizer","western cape","Central Karoo DM","12-17 Years","658"
"Pfizer","western cape","Central Karoo DM","Adults","14546"
"Pfizer","western cape","Garden Route DM","12-17 Years","4516"
"Pfizer","western cape","Garden Route DM","Adults","148960"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79879"
"Pfizer","western cape","West Coast DM","12-17 Years","3334"
"Pfizer","western cape","West Coast DM","Adults","90371"
