"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10199"
"Pfizer","eastern cape","Amathole DM","Adults","149360"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31427"
"Pfizer","eastern cape","A Nzo DM","Adults","105619"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18240"
"Pfizer","eastern cape","Buffalo City MM","Adults","215788"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6385"
"Pfizer","eastern cape","C Hani DM","Adults","119247"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5455"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56101"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14752"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277258"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30126"
"Pfizer","eastern cape","O Tambo DM","Adults","138434"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11206"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94282"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9243"
"Pfizer","free state","Fezile Dabi DM","Adults","94160"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11445"
"Pfizer","free state","Lejweleputswa DM","Adults","154688"
"Pfizer","free state","Mangaung MM","12-17 Years","28421"
"Pfizer","free state","Mangaung MM","Adults","202617"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28887"
"Pfizer","free state","T Mofutsanyana DM","Adults","138701"
"Pfizer","free state","Xhariep DM","12-17 Years","1996"
"Pfizer","free state","Xhariep DM","Adults","14349"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38336"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811141"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55035"
"Pfizer","gauteng","Johannesburg MM","Adults","1497799"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11965"
"Pfizer","gauteng","Sedibeng DM","Adults","155621"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44037"
"Pfizer","gauteng","Tshwane MM","Adults","734073"
"Pfizer","gauteng","West Rand DM","12-17 Years","17984"
"Pfizer","gauteng","West Rand DM","Adults","235865"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4667"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50227"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22817"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773022"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13571"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68584"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6868"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99233"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8247"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93002"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8781"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135198"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9628"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214530"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15626"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59612"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9742"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43060"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10954"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58018"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20705"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84921"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27548"
"Pfizer","limpopo","Capricorn DM","Adults","195138"
"Pfizer","limpopo","Mopani DM","12-17 Years","22515"
"Pfizer","limpopo","Mopani DM","Adults","177625"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18456"
"Pfizer","limpopo","Sekhukhune DM","Adults","144759"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21370"
"Pfizer","limpopo","Vhembe DM","Adults","205341"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12189"
"Pfizer","limpopo","Waterberg DM","Adults","171764"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33411"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203830"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10572"
"Pfizer","mpumalanga","G Sibande DM","Adults","138610"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12023"
"Pfizer","mpumalanga","Nkangala DM","Adults","142563"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6517"
"Pfizer","northern cape","Frances Baard DM","Adults","70204"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2631"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35887"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1157"
"Pfizer","northern cape","Namakwa DM","Adults","26269"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2718"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26148"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2945"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38670"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23648"
"Pfizer","north west","Bojanala Platinum DM","Adults","277520"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8842"
"Pfizer","north west","Dr K Kaunda DM","Adults","138607"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12892"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96447"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6963"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35338"
"Pfizer","western cape","Cape Town MM","12-17 Years","36637"
"Pfizer","western cape","Cape Town MM","Adults","1310194"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7637"
"Pfizer","western cape","Cape Winelands DM","Adults","235846"
"Pfizer","western cape","Central Karoo DM","12-17 Years","657"
"Pfizer","western cape","Central Karoo DM","Adults","14552"
"Pfizer","western cape","Garden Route DM","12-17 Years","4514"
"Pfizer","western cape","Garden Route DM","Adults","148993"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79885"
"Pfizer","western cape","West Coast DM","12-17 Years","3329"
"Pfizer","western cape","West Coast DM","Adults","90379"
