"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245661"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187163"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244975"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136819"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416651"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189534"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232627"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71949"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41841"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16380"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28274"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59433"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","297118"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109443"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201219"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110586"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434643"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121670"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78174"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47535"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68710"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9739"
"Pfizer","eastern cape","Amathole DM","Adults","148823"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","28940"
"Pfizer","eastern cape","A Nzo DM","Adults","103957"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18134"
"Pfizer","eastern cape","Buffalo City MM","Adults","213631"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6432"
"Pfizer","eastern cape","C Hani DM","Adults","118977"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5496"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56045"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14783"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276260"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29899"
"Pfizer","eastern cape","O Tambo DM","Adults","137045"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11283"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93715"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9282"
"Pfizer","free state","Fezile Dabi DM","Adults","93979"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11562"
"Pfizer","free state","Lejweleputswa DM","Adults","154193"
"Pfizer","free state","Mangaung MM","12-17 Years","28436"
"Pfizer","free state","Mangaung MM","Adults","201903"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29140"
"Pfizer","free state","T Mofutsanyana DM","Adults","137982"
"Pfizer","free state","Xhariep DM","12-17 Years","2008"
"Pfizer","free state","Xhariep DM","Adults","14288"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38599"
"Pfizer","gauteng","Ekurhuleni MM","Adults","808396"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55471"
"Pfizer","gauteng","Johannesburg MM","Adults","1494292"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12113"
"Pfizer","gauteng","Sedibeng DM","Adults","155305"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44225"
"Pfizer","gauteng","Tshwane MM","Adults","731692"
"Pfizer","gauteng","West Rand DM","12-17 Years","18094"
"Pfizer","gauteng","West Rand DM","Adults","235004"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4689"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50094"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23010"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770903"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13635"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68382"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6944"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98983"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8335"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92841"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8882"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134830"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9611"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213923"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15746"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59123"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9782"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42836"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11085"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57790"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20949"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84618"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27058"
"Pfizer","limpopo","Capricorn DM","Adults","194231"
"Pfizer","limpopo","Mopani DM","12-17 Years","22439"
"Pfizer","limpopo","Mopani DM","Adults","176941"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18477"
"Pfizer","limpopo","Sekhukhune DM","Adults","143726"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21536"
"Pfizer","limpopo","Vhembe DM","Adults","204614"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12153"
"Pfizer","limpopo","Waterberg DM","Adults","171133"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32780"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201947"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10541"
"Pfizer","mpumalanga","G Sibande DM","Adults","138288"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12159"
"Pfizer","mpumalanga","Nkangala DM","Adults","142316"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6548"
"Pfizer","northern cape","Frances Baard DM","Adults","69765"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2319"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35721"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1170"
"Pfizer","northern cape","Namakwa DM","Adults","26250"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2738"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26110"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2779"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38394"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23388"
"Pfizer","north west","Bojanala Platinum DM","Adults","275988"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8948"
"Pfizer","north west","Dr K Kaunda DM","Adults","138287"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12986"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95893"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7037"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35256"
"Pfizer","western cape","Cape Town MM","12-17 Years","37067"
"Pfizer","western cape","Cape Town MM","Adults","1307781"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7391"
"Pfizer","western cape","Cape Winelands DM","Adults","235470"
"Pfizer","western cape","Central Karoo DM","12-17 Years","663"
"Pfizer","western cape","Central Karoo DM","Adults","14500"
"Pfizer","western cape","Garden Route DM","12-17 Years","4541"
"Pfizer","western cape","Garden Route DM","Adults","148726"
"Pfizer","western cape","Overberg DM","12-17 Years","1778"
"Pfizer","western cape","Overberg DM","Adults","79814"
"Pfizer","western cape","West Coast DM","12-17 Years","3331"
"Pfizer","western cape","West Coast DM","Adults","90192"
