"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26451"
"Pfizer","limpopo","Capricorn DM","Adults","193566"
"Pfizer","limpopo","Mopani DM","12-17 Years","21474"
"Pfizer","limpopo","Mopani DM","Adults","176326"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18392"
"Pfizer","limpopo","Sekhukhune DM","Adults","142929"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21671"
"Pfizer","limpopo","Vhembe DM","Adults","203900"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11940"
"Pfizer","limpopo","Waterberg DM","Adults","170603"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30993"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200334"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10452"
"Pfizer","mpumalanga","G Sibande DM","Adults","137979"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12276"
"Pfizer","mpumalanga","Nkangala DM","Adults","142081"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6075"
"Pfizer","northern cape","Frances Baard DM","Adults","69535"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2298"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35571"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1179"
"Pfizer","northern cape","Namakwa DM","Adults","26237"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2763"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26074"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2743"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38178"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23452"
"Pfizer","north west","Bojanala Platinum DM","Adults","274975"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9009"
"Pfizer","north west","Dr K Kaunda DM","Adults","138075"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12936"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95476"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7069"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35196"
"Pfizer","western cape","Cape Town MM","12-17 Years","37068"
"Pfizer","western cape","Cape Town MM","Adults","1306098"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7222"
"Pfizer","western cape","Cape Winelands DM","Adults","235023"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14445"
"Pfizer","western cape","Garden Route DM","12-17 Years","4368"
"Pfizer","western cape","Garden Route DM","Adults","148522"
"Pfizer","western cape","Overberg DM","12-17 Years","1771"
"Pfizer","western cape","Overberg DM","Adults","79743"
"Pfizer","western cape","West Coast DM","12-17 Years","3023"
"Pfizer","western cape","West Coast DM","Adults","90032"
