"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Male","23156","11612","34768"
"National","free state","Xhariep DM","Public Health","Female","4288","1193","5481"
"National","free state","Xhariep DM","Public Health","Male","3514","798","4312"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10914","6652","17566"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10053","5650","15703"
"National","gauteng","Ekurhuleni MM","Public Health","Female","41067","15351","56418"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32430","11152","43582"
"National","gauteng","Johannesburg MM","Private Health","Female","25544","13834","39378"
"National","gauteng","Johannesburg MM","Private Health","Male","23331","12003","35334"
"National","gauteng","Johannesburg MM","Public Health","Female","46636","16893","63529"
"National","gauteng","Johannesburg MM","Public Health","Male","37738","13161","50899"
"National","gauteng","Sedibeng DM","Private Health","Female","1613","1028","2641"
"National","gauteng","Sedibeng DM","Private Health","Male","1444","704","2148"
"National","gauteng","Sedibeng DM","Public Health","Female","13879","5944","19823"
"National","gauteng","Sedibeng DM","Public Health","Male","10907","4553","15460"
"National","gauteng","Tshwane MM","Private Health","Female","11613","6676","18289"
"National","gauteng","Tshwane MM","Private Health","Male","11047","6029","17076"
"National","gauteng","Tshwane MM","Public Health","Female","39950","18609","58559"
"National","gauteng","Tshwane MM","Public Health","Male","30845","13033","43878"
"National","gauteng","West Rand DM","Private Health","Female","2207","1518","3725"
"National","gauteng","West Rand DM","Private Health","Male","1833","1231","3064"
"National","gauteng","West Rand DM","Public Health","Female","17536","8783","26319"
"National","gauteng","West Rand DM","Public Health","Male","14353","6574","20927"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","215","72","287"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6598","2838","9436"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4242","1745","5987"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11925","7033","18958"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11071","6193","17264"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14469","5520","19989"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11779","4419","16198"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","363","170","533"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","348","136","484"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13049","7762","20811"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10208","5628","15836"
"National","kwazulu-natal","iLembe DM","Private Health","Female","552","336","888"
"National","kwazulu-natal","iLembe DM","Private Health","Male","488","283","771"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8398","4145","12543"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4955","2206","7161"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","333","136","469"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","311","96","407"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12466","5084","17550"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8078","3099","11177"
"National","kwazulu-natal","Ugu DM","Private Health","Female","902","561","1463"
"National","kwazulu-natal","Ugu DM","Private Health","Male","717","427","1144"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12413","5115","17528"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8000","2734","10734"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1632","850","2482"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1514","771","2285"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12529","4949","17478"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8685","3038","11723"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20569","10267","30836"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13055","5403","18458"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14959","6350","21309"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9236","3457","12693"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","285","123","408"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15396","6927","22323"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10381","4053","14434"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24313","12949","37262"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17462","8163","25625"
"National","limpopo","Capricorn DM","Private Health","Female","2616","1406","4022"
"National","limpopo","Capricorn DM","Private Health","Male","2143","1058","3201"
"National","limpopo","Capricorn DM","Public Health","Female","33944","13671","47615"
"National","limpopo","Capricorn DM","Public Health","Male","29319","10316","39635"
"National","limpopo","Mopani DM","Private Health","Female","977","483","1460"
"National","limpopo","Mopani DM","Private Health","Male","850","403","1253"
"National","limpopo","Mopani DM","Public Health","Female","36024","12022","48046"
"National","limpopo","Mopani DM","Public Health","Male","29615","8566","38181"
"National","limpopo","Sekhukhune DM","Private Health","Female","849","442","1291"
"National","limpopo","Sekhukhune DM","Private Health","Male","837","333","1170"
"National","limpopo","Sekhukhune DM","Public Health","Female","25336","9535","34871"
"National","limpopo","Sekhukhune DM","Public Health","Male","24996","8082","33078"
"National","limpopo","Vhembe DM","Private Health","Female","5945","2517","8462"
"National","limpopo","Vhembe DM","Private Health","Male","4073","1475","5548"
"National","limpopo","Vhembe DM","Public Health","Female","32459","10317","42776"
"National","limpopo","Vhembe DM","Public Health","Male","27004","7362","34366"
"National","limpopo","Waterberg DM","Private Health","Female","1260","516","1776"
"National","limpopo","Waterberg DM","Private Health","Male","1139","439","1578"
"National","limpopo","Waterberg DM","Public Health","Female","16361","6364","22725"
"National","limpopo","Waterberg DM","Public Health","Male","13566","4621","18187"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2040","951","2991"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1736","844","2580"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45474","17819","63293"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34518","11379","45897"
"National","mpumalanga","G Sibande DM","Private Health","Female","706","275","981"
"National","mpumalanga","G Sibande DM","Private Health","Male","598","250","848"
"National","mpumalanga","G Sibande DM","Public Health","Female","15490","5907","21397"
"National","mpumalanga","G Sibande DM","Public Health","Male","11913","4020","15933"
"National","mpumalanga","Nkangala DM","Private Health","Female","1070","445","1515"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16240","6221","22461"
"National","mpumalanga","Nkangala DM","Public Health","Male","16994","5209","22203"
"National","northern cape","Frances Baard DM","Private Health","Female","1252","625","1877"
"National","northern cape","Frances Baard DM","Private Health","Male","1190","512","1702"
"National","northern cape","Frances Baard DM","Public Health","Female","6321","2823","9144"
"National","northern cape","Frances Baard DM","Public Health","Male","5064","2115","7179"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","276","144","420"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3097","1119","4216"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2386","835","3221"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1556","572","2128"
"National","northern cape","Namakwa DM","Public Health","Male","1245","438","1683"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3644","1614","5258"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2775","1149","3924"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","321","109","430"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3552","1495","5047"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2825","1061","3886"
"National","north west","Bojanala Platinum DM","Private Health","Female","2479","1188","3667"
"National","north west","Bojanala Platinum DM","Private Health","Male","2257","987","3244"
"National","north west","Bojanala Platinum DM","Public Health","Female","29968","12334","42302"
"National","north west","Bojanala Platinum DM","Public Health","Male","24595","8943","33538"
"National","north west","Dr K Kaunda DM","Private Health","Female","1375","669","2044"
"National","north west","Dr K Kaunda DM","Private Health","Male","1159","536","1695"
"National","north west","Dr K Kaunda DM","Public Health","Female","12729","4469","17198"
"National","north west","Dr K Kaunda DM","Public Health","Male","10357","3335","13692"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","915","379","1294"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","819","366","1185"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20642","7099","27741"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17138","5092","22230"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","337","120","457"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13322","3801","17123"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11735","3013","14748"
"National","western cape","Cape Town MM","Private Health","Female","16993","9398","26391"
"National","western cape","Cape Town MM","Private Health","Male","15426","8178","23604"
"National","western cape","Cape Town MM","Public Health","Female","29852","10475","40327"
"National","western cape","Cape Town MM","Public Health","Male","25172","9017","34189"
"National","western cape","Cape Winelands DM","Private Health","Female","2956","1594","4550"
"National","western cape","Cape Winelands DM","Private Health","Male","2667","1395","4062"
"National","western cape","Cape Winelands DM","Public Health","Female","6314","2367","8681"
"National","western cape","Cape Winelands DM","Public Health","Male","5411","1866","7277"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","755","344","1099"
"National","western cape","Central Karoo DM","Public Health","Male","578","257","835"
"National","western cape","Garden Route DM","Private Health","Female","1130","629","1759"
"National","western cape","Garden Route DM","Private Health","Male","1030","535","1565"
"National","western cape","Garden Route DM","Public Health","Female","5196","1828","7024"
"National","western cape","Garden Route DM","Public Health","Male","4343","1376","5719"
"National","western cape","Overberg DM","Private Health","Female","550","289","839"
"National","western cape","Overberg DM","Private Health","Male","490","230","720"
"National","western cape","Overberg DM","Public Health","Female","2497","707","3204"
"National","western cape","Overberg DM","Public Health","Male","1923","545","2468"
"National","western cape","West Coast DM","Private Health","Female","877","454","1331"
"National","western cape","West Coast DM","Private Health","Male","847","401","1248"
"National","western cape","West Coast DM","Public Health","Female","3320","1244","4564"
"National","western cape","West Coast DM","Public Health","Male","2813","924","3737"
