"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40872","15313","56185"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32339","11178","43517"
"National","gauteng","Johannesburg MM","Private Health","Female","25395","13742","39137"
"National","gauteng","Johannesburg MM","Private Health","Male","23200","11933","35133"
"National","gauteng","Johannesburg MM","Public Health","Female","46436","16831","63267"
"National","gauteng","Johannesburg MM","Public Health","Male","37575","13137","50712"
"National","gauteng","Sedibeng DM","Private Health","Female","1600","1019","2619"
"National","gauteng","Sedibeng DM","Private Health","Male","1429","694","2123"
"National","gauteng","Sedibeng DM","Public Health","Female","13796","5909","19705"
"National","gauteng","Sedibeng DM","Public Health","Male","10861","4541","15402"
"National","gauteng","Tshwane MM","Private Health","Female","11528","6630","18158"
"National","gauteng","Tshwane MM","Private Health","Male","10955","5983","16938"
"National","gauteng","Tshwane MM","Public Health","Female","39902","18609","58511"
"National","gauteng","Tshwane MM","Public Health","Male","30808","13056","43864"
"National","gauteng","West Rand DM","Private Health","Female","2191","1507","3698"
"National","gauteng","West Rand DM","Private Health","Male","1819","1226","3045"
"National","gauteng","West Rand DM","Public Health","Female","17471","8796","26267"
"National","gauteng","West Rand DM","Public Health","Male","14300","6578","20878"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","213","72","285"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6551","2836","9387"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4229","1748","5977"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11824","6961","18785"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11002","6153","17155"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14491","5548","20039"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11806","4436","16242"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","357","165","522"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","346","136","482"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12997","7746","20743"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10163","5626","15789"
"National","kwazulu-natal","iLembe DM","Private Health","Female","546","330","876"
"National","kwazulu-natal","iLembe DM","Private Health","Male","481","278","759"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8351","4147","12498"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4930","2204","7134"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","306","94","400"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12387","5053","17440"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8052","3087","11139"
"National","kwazulu-natal","Ugu DM","Private Health","Female","900","558","1458"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","425","1139"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12380","5146","17526"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7995","2762","10757"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1614","841","2455"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1504","764","2268"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12569","4946","17515"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8728","3052","11780"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20496","10330","30826"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12997","5431","18428"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14887","6336","21223"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9184","3448","12632"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","283","121","404"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","182","76","258"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15291","6891","22182"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10328","4037","14365"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24167","12881","37048"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17369","8137","25506"
"National","limpopo","Capricorn DM","Private Health","Female","2599","1398","3997"
"National","limpopo","Capricorn DM","Private Health","Male","2128","1051","3179"
"National","limpopo","Capricorn DM","Public Health","Female","33993","13922","47915"
"National","limpopo","Capricorn DM","Public Health","Male","29343","10488","39831"
"National","limpopo","Mopani DM","Private Health","Female","969","480","1449"
"National","limpopo","Mopani DM","Private Health","Male","845","400","1245"
"National","limpopo","Mopani DM","Public Health","Female","36182","12343","48525"
"National","limpopo","Mopani DM","Public Health","Male","29727","8831","38558"
"National","limpopo","Sekhukhune DM","Private Health","Female","884","461","1345"
"National","limpopo","Sekhukhune DM","Private Health","Male","879","356","1235"
"National","limpopo","Sekhukhune DM","Public Health","Female","25550","9594","35144"
"National","limpopo","Sekhukhune DM","Public Health","Male","25050","8100","33150"
"National","limpopo","Vhembe DM","Private Health","Female","5896","2497","8393"
"National","limpopo","Vhembe DM","Private Health","Male","4054","1466","5520"
"National","limpopo","Vhembe DM","Public Health","Female","32376","10286","42662"
"National","limpopo","Vhembe DM","Public Health","Male","26933","7344","34277"
"National","limpopo","Waterberg DM","Private Health","Female","1252","515","1767"
"National","limpopo","Waterberg DM","Private Health","Male","1127","437","1564"
"National","limpopo","Waterberg DM","Public Health","Female","16374","6434","22808"
"National","limpopo","Waterberg DM","Public Health","Male","13604","4705","18309"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2029","946","2975"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1726","845","2571"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45800","18387","64187"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34805","11819","46624"
"National","mpumalanga","G Sibande DM","Private Health","Female","701","272","973"
"National","mpumalanga","G Sibande DM","Private Health","Male","593","247","840"
"National","mpumalanga","G Sibande DM","Public Health","Female","15499","5977","21476"
"National","mpumalanga","G Sibande DM","Public Health","Male","11934","4054","15988"
"National","mpumalanga","Nkangala DM","Private Health","Female","1063","442","1505"
"National","mpumalanga","Nkangala DM","Private Health","Male","1015","401","1416"
"National","mpumalanga","Nkangala DM","Public Health","Female","16126","6186","22312"
"National","mpumalanga","Nkangala DM","Public Health","Male","16824","5173","21997"
"National","northern cape","Frances Baard DM","Private Health","Female","1240","621","1861"
"National","northern cape","Frances Baard DM","Private Health","Male","1183","509","1692"
"National","northern cape","Frances Baard DM","Public Health","Female","6353","3034","9387"
"National","northern cape","Frances Baard DM","Public Health","Male","5108","2277","7385"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","318","199","517"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","274","144","418"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3119","1121","4240"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2388","841","3229"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1553","571","2124"
"National","northern cape","Namakwa DM","Public Health","Male","1234","435","1669"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3624","1603","5227"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2758","1144","3902"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","318","110","428"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","77","342"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3585","1496","5081"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2844","1060","3904"
"National","north west","Bojanala Platinum DM","Private Health","Female","2458","1181","3639"
"National","north west","Bojanala Platinum DM","Private Health","Male","2236","974","3210"
"National","north west","Bojanala Platinum DM","Public Health","Female","29876","12312","42188"
"National","north west","Bojanala Platinum DM","Public Health","Male","24541","8942","33483"
"National","north west","Dr K Kaunda DM","Private Health","Female","1358","663","2021"
"National","north west","Dr K Kaunda DM","Private Health","Male","1155","535","1690"
"National","north west","Dr K Kaunda DM","Public Health","Female","12665","4447","17112"
"National","north west","Dr K Kaunda DM","Public Health","Male","10323","3325","13648"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","909","377","1286"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","815","363","1178"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20578","7132","27710"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17075","5128","22203"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","244","133","377"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13241","3780","17021"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11690","3007","14697"
"National","western cape","Cape Town MM","Private Health","Female","16885","9330","26215"
"National","western cape","Cape Town MM","Private Health","Male","15314","8119","23433"
"National","western cape","Cape Town MM","Public Health","Female","29653","10606","40259"
"National","western cape","Cape Town MM","Public Health","Male","25031","9091","34122"
"National","western cape","Cape Winelands DM","Private Health","Female","2933","1580","4513"
"National","western cape","Cape Winelands DM","Private Health","Male","2644","1383","4027"
"National","western cape","Cape Winelands DM","Public Health","Female","6352","2442","8794"
"National","western cape","Cape Winelands DM","Public Health","Male","5455","1948","7403"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","750","342","1092"
"National","western cape","Central Karoo DM","Public Health","Male","574","258","832"
"National","western cape","Garden Route DM","Private Health","Female","1124","625","1749"
"National","western cape","Garden Route DM","Private Health","Male","1016","527","1543"
"National","western cape","Garden Route DM","Public Health","Female","5187","1935","7122"
"National","western cape","Garden Route DM","Public Health","Male","4340","1447","5787"
"National","western cape","Overberg DM","Private Health","Female","547","287","834"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2483","721","3204"
"National","western cape","Overberg DM","Public Health","Male","1911","556","2467"
"National","western cape","West Coast DM","Private Health","Female","868","451","1319"
"National","western cape","West Coast DM","Private Health","Male","840","399","1239"
"National","western cape","West Coast DM","Public Health","Female","3316","1298","4614"
"National","western cape","West Coast DM","Public Health","Male","2805","943","3748"
