"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10202"
"Pfizer","eastern cape","Amathole DM","Adults","149349"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31422"
"Pfizer","eastern cape","A Nzo DM","Adults","105588"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18247"
"Pfizer","eastern cape","Buffalo City MM","Adults","215743"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6389"
"Pfizer","eastern cape","C Hani DM","Adults","119239"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5457"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56099"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14757"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277232"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30141"
"Pfizer","eastern cape","O Tambo DM","Adults","138402"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11211"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94272"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9247"
"Pfizer","free state","Fezile Dabi DM","Adults","94155"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11449"
"Pfizer","free state","Lejweleputswa DM","Adults","154680"
"Pfizer","free state","Mangaung MM","12-17 Years","28434"
"Pfizer","free state","Mangaung MM","Adults","202598"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28901"
"Pfizer","free state","T Mofutsanyana DM","Adults","138677"
"Pfizer","free state","Xhariep DM","12-17 Years","1998"
"Pfizer","free state","Xhariep DM","Adults","14347"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38357"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810999"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55072"
"Pfizer","gauteng","Johannesburg MM","Adults","1497654"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11977"
"Pfizer","gauteng","Sedibeng DM","Adults","155604"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44056"
"Pfizer","gauteng","Tshwane MM","Adults","733955"
"Pfizer","gauteng","West Rand DM","12-17 Years","17997"
"Pfizer","gauteng","West Rand DM","Adults","235831"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4671"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50223"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22817"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772988"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13581"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68572"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6871"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99219"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8258"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92989"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8789"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135183"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9632"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214494"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15631"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59601"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9747"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43053"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10965"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58002"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20723"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84903"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27569"
"Pfizer","limpopo","Capricorn DM","Adults","195107"
"Pfizer","limpopo","Mopani DM","12-17 Years","22526"
"Pfizer","limpopo","Mopani DM","Adults","177604"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18464"
"Pfizer","limpopo","Sekhukhune DM","Adults","144717"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21381"
"Pfizer","limpopo","Vhembe DM","Adults","205316"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12196"
"Pfizer","limpopo","Waterberg DM","Adults","171750"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33414"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203761"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10572"
"Pfizer","mpumalanga","G Sibande DM","Adults","138596"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12029"
"Pfizer","mpumalanga","Nkangala DM","Adults","142555"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6519"
"Pfizer","northern cape","Frances Baard DM","Adults","70194"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2629"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35886"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1159"
"Pfizer","northern cape","Namakwa DM","Adults","26267"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2721"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26145"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2946"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38646"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23649"
"Pfizer","north west","Bojanala Platinum DM","Adults","277478"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8848"
"Pfizer","north west","Dr K Kaunda DM","Adults","138596"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12896"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96437"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6968"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35333"
"Pfizer","western cape","Cape Town MM","12-17 Years","36669"
"Pfizer","western cape","Cape Town MM","Adults","1310100"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7645"
"Pfizer","western cape","Cape Winelands DM","Adults","235822"
"Pfizer","western cape","Central Karoo DM","12-17 Years","658"
"Pfizer","western cape","Central Karoo DM","Adults","14551"
"Pfizer","western cape","Garden Route DM","12-17 Years","4518"
"Pfizer","western cape","Garden Route DM","Adults","148981"
"Pfizer","western cape","Overberg DM","12-17 Years","1774"
"Pfizer","western cape","Overberg DM","Adults","79881"
"Pfizer","western cape","West Coast DM","12-17 Years","3331"
"Pfizer","western cape","West Coast DM","Adults","90377"
