"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Mangaung MM","Private Health","Male","2420","1525","3945"
"National","free state","Mangaung MM","Public Health","Female","23173","13770","36943"
"National","free state","Mangaung MM","Public Health","Male","20717","11141","31858"
"National","free state","T Mofutsanyana DM","Private Health","Female","1813","1110","2923"
"National","free state","T Mofutsanyana DM","Private Health","Male","1559","902","2461"
"National","free state","T Mofutsanyana DM","Public Health","Female","26496","15306","41802"
"National","free state","T Mofutsanyana DM","Public Health","Male","22808","11583","34391"
"National","free state","Xhariep DM","Public Health","Female","4201","1185","5386"
"National","free state","Xhariep DM","Public Health","Male","3450","813","4263"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10617","6473","17090"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9778","5542","15320"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40366","15192","55558"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32055","11150","43205"
"National","gauteng","Johannesburg MM","Private Health","Female","24955","13496","38451"
"National","gauteng","Johannesburg MM","Private Health","Male","22812","11765","34577"
"National","gauteng","Johannesburg MM","Public Health","Female","45768","16697","62465"
"National","gauteng","Johannesburg MM","Public Health","Male","37164","13114","50278"
"National","gauteng","Sedibeng DM","Private Health","Female","1559","992","2551"
"National","gauteng","Sedibeng DM","Private Health","Male","1387","668","2055"
"National","gauteng","Sedibeng DM","Public Health","Female","13581","5817","19398"
"National","gauteng","Sedibeng DM","Public Health","Male","10734","4500","15234"
"National","gauteng","Tshwane MM","Private Health","Female","11233","6482","17715"
"National","gauteng","Tshwane MM","Private Health","Male","10727","5903","16630"
"National","gauteng","Tshwane MM","Public Health","Female","39611","18566","58177"
"National","gauteng","Tshwane MM","Public Health","Male","30727","13105","43832"
"National","gauteng","West Rand DM","Private Health","Female","2140","1483","3623"
"National","gauteng","West Rand DM","Private Health","Male","1782","1208","2990"
"National","gauteng","West Rand DM","Public Health","Female","17263","8749","26012"
"National","gauteng","West Rand DM","Public Health","Male","14151","6557","20708"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","209","70","279"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","178","54","232"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6450","2801","9251"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4181","1746","5927"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11539","6795","18334"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10786","6050","16836"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14360","5535","19895"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11709","4437","16146"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","345","158","503"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","337","132","469"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12850","7700","20550"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10061","5591","15652"
"National","kwazulu-natal","iLembe DM","Private Health","Female","527","322","849"
"National","kwazulu-natal","iLembe DM","Private Health","Male","472","273","745"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8217","4087","12304"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4856","2189","7045"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","323","129","452"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12179","4986","17165"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7944","3052","10996"
"National","kwazulu-natal","Ugu DM","Private Health","Female","878","544","1422"
"National","kwazulu-natal","Ugu DM","Private Health","Male","700","412","1112"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12205","5088","17293"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7894","2745","10639"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1578","818","2396"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1465","746","2211"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12460","4978","17438"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8726","3090","11816"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20188","10230","30418"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12798","5390","18188"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14649","6282","20931"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9047","3434","12481"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15006","6782","21788"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10166","3991","14157"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23746","12667","36413"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17101","8045","25146"
"National","limpopo","Capricorn DM","Private Health","Female","2544","1368","3912"
"National","limpopo","Capricorn DM","Private Health","Male","2083","1025","3108"
"National","limpopo","Capricorn DM","Public Health","Female","34986","14310","49296"
"National","limpopo","Capricorn DM","Public Health","Male","30022","10866","40888"
"National","limpopo","Mopani DM","Private Health","Female","945","471","1416"
"National","limpopo","Mopani DM","Private Health","Male","833","398","1231"
"National","limpopo","Mopani DM","Public Health","Female","36230","12579","48809"
"National","limpopo","Mopani DM","Public Health","Male","29817","9078","38895"
"National","limpopo","Sekhukhune DM","Private Health","Female","886","469","1355"
"National","limpopo","Sekhukhune DM","Private Health","Male","889","370","1259"
"National","limpopo","Sekhukhune DM","Public Health","Female","25378","9555","34933"
"National","limpopo","Sekhukhune DM","Public Health","Male","24887","8070","32957"
"National","limpopo","Vhembe DM","Private Health","Female","5765","2454","8219"
"National","limpopo","Vhembe DM","Private Health","Male","3975","1442","5417"
"National","limpopo","Vhembe DM","Public Health","Female","32129","10198","42327"
"National","limpopo","Vhembe DM","Public Health","Male","26734","7287","34021"
"National","limpopo","Waterberg DM","Private Health","Female","1223","502","1725"
"National","limpopo","Waterberg DM","Private Health","Male","1111","432","1543"
"National","limpopo","Waterberg DM","Public Health","Female","16493","6503","22996"
"National","limpopo","Waterberg DM","Public Health","Male","13742","4759","18501"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1964","924","2888"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1688","825","2513"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45892","19181","65073"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35123","12484","47607"
"National","mpumalanga","G Sibande DM","Private Health","Female","687","262","949"
"National","mpumalanga","G Sibande DM","Private Health","Male","588","245","833"
"National","mpumalanga","G Sibande DM","Public Health","Female","15246","5991","21237"
"National","mpumalanga","G Sibande DM","Public Health","Male","11766","4074","15840"
"National","mpumalanga","Nkangala DM","Private Health","Female","1036","435","1471"
"National","mpumalanga","Nkangala DM","Private Health","Male","995","393","1388"
"National","mpumalanga","Nkangala DM","Public Health","Female","15850","6111","21961"
"National","mpumalanga","Nkangala DM","Public Health","Male","16440","5090","21530"
"National","northern cape","Frances Baard DM","Private Health","Female","1211","611","1822"
"National","northern cape","Frances Baard DM","Private Health","Male","1159","502","1661"
"National","northern cape","Frances Baard DM","Public Health","Female","6352","3100","9452"
"National","northern cape","Frances Baard DM","Public Health","Male","5127","2306","7433"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","193","503"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3621","1326","4947"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","968","3791"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1526","562","2088"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3559","1586","5145"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2733","1135","3868"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","311","107","418"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","75","335"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3701","1629","5330"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2920","1135","4055"
"National","north west","Bojanala Platinum DM","Private Health","Female","2406","1156","3562"
"National","north west","Bojanala Platinum DM","Private Health","Male","2179","949","3128"
"National","north west","Bojanala Platinum DM","Public Health","Female","29667","12424","42091"
"National","north west","Bojanala Platinum DM","Public Health","Male","24484","9120","33604"
"National","north west","Dr K Kaunda DM","Private Health","Female","1323","649","1972"
"National","north west","Dr K Kaunda DM","Private Health","Male","1130","523","1653"
"National","north west","Dr K Kaunda DM","Public Health","Female","12456","4378","16834"
"National","north west","Dr K Kaunda DM","Public Health","Male","10179","3298","13477"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","885","366","1251"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","802","361","1163"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20302","7076","27378"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16902","5093","21995"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","128","366"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","322","115","437"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13070","3740","16810"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11529","2985","14514"
"National","western cape","Cape Town MM","Private Health","Female","16502","9128","25630"
"National","western cape","Cape Town MM","Private Health","Male","14998","7956","22954"
"National","western cape","Cape Town MM","Public Health","Female","29178","10532","39710"
"National","western cape","Cape Town MM","Public Health","Male","24725","9053","33778"
"National","western cape","Cape Winelands DM","Private Health","Female","2855","1537","4392"
"National","western cape","Cape Winelands DM","Private Health","Male","2584","1353","3937"
"National","western cape","Cape Winelands DM","Public Health","Female","6387","2633","9020"
"National","western cape","Cape Winelands DM","Public Health","Male","5567","2122","7689"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","732","333","1065"
"National","western cape","Central Karoo DM","Public Health","Male","567","256","823"
"National","western cape","Garden Route DM","Private Health","Female","1098","608","1706"
"National","western cape","Garden Route DM","Private Health","Male","996","510","1506"
"National","western cape","Garden Route DM","Public Health","Female","5140","1943","7083"
"National","western cape","Garden Route DM","Public Health","Male","4307","1457","5764"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2459","716","3175"
"National","western cape","Overberg DM","Public Health","Male","1876","554","2430"
"National","western cape","West Coast DM","Private Health","Female","845","441","1286"
"National","western cape","West Coast DM","Private Health","Male","810","384","1194"
"National","western cape","West Coast DM","Public Health","Female","3296","1453","4749"
"National","western cape","West Coast DM","Public Health","Male","2793","1053","3846"
