"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8955"
"Pfizer","north west","Dr K Kaunda DM","Adults","138260"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12967"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95807"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7034"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35241"
"Pfizer","western cape","Cape Town MM","12-17 Years","37080"
"Pfizer","western cape","Cape Town MM","Adults","1307388"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7377"
"Pfizer","western cape","Cape Winelands DM","Adults","235374"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14487"
"Pfizer","western cape","Garden Route DM","12-17 Years","4543"
"Pfizer","western cape","Garden Route DM","Adults","148685"
"Pfizer","western cape","Overberg DM","12-17 Years","1782"
"Pfizer","western cape","Overberg DM","Adults","79797"
"Pfizer","western cape","West Coast DM","12-17 Years","3228"
"Pfizer","western cape","West Coast DM","Adults","90139"
