"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Xhariep DM","Public Health","Female","4270","1196","5466"
"National","free state","Xhariep DM","Public Health","Male","3493","816","4309"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10783","6572","17355"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9955","5616","15571"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40786","15285","56071"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32282","11180","43462"
"National","gauteng","Johannesburg MM","Private Health","Female","25343","13711","39054"
"National","gauteng","Johannesburg MM","Private Health","Male","23145","11911","35056"
"National","gauteng","Johannesburg MM","Public Health","Female","46333","16805","63138"
"National","gauteng","Johannesburg MM","Public Health","Male","37514","13123","50637"
"National","gauteng","Sedibeng DM","Private Health","Female","1590","1014","2604"
"National","gauteng","Sedibeng DM","Private Health","Male","1427","694","2121"
"National","gauteng","Sedibeng DM","Public Health","Female","13759","5892","19651"
"National","gauteng","Sedibeng DM","Public Health","Male","10848","4534","15382"
"National","gauteng","Tshwane MM","Private Health","Female","11497","6617","18114"
"National","gauteng","Tshwane MM","Private Health","Male","10924","5975","16899"
"National","gauteng","Tshwane MM","Public Health","Female","39880","18589","58469"
"National","gauteng","Tshwane MM","Public Health","Male","30808","13050","43858"
"National","gauteng","West Rand DM","Private Health","Female","2184","1504","3688"
"National","gauteng","West Rand DM","Private Health","Male","1817","1225","3042"
"National","gauteng","West Rand DM","Public Health","Female","17436","8795","26231"
"National","gauteng","West Rand DM","Public Health","Male","14278","6575","20853"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6530","2828","9358"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4216","1742","5958"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11785","6932","18717"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10976","6141","17117"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14467","5551","20018"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11796","4435","16231"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","344","135","479"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12974","7736","20710"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10149","5621","15770"
"National","kwazulu-natal","iLembe DM","Private Health","Female","543","330","873"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","277","756"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8327","4139","12466"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4924","2212","7136"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12365","5042","17407"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8028","3079","11107"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","424","1138"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12358","5139","17497"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7981","2768","10749"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1609","840","2449"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1498","762","2260"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12568","4937","17505"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8736","3054","11790"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20452","10311","30763"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12968","5422","18390"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","58","19","77"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14854","6322","21176"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9155","3442","12597"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","282","121","403"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15253","6882","22135"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10305","4034","14339"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","46","4","50"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24120","12855","36975"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17334","8122","25456"
"National","limpopo","Capricorn DM","Private Health","Female","2592","1395","3987"
"National","limpopo","Capricorn DM","Private Health","Male","2122","1047","3169"
"National","limpopo","Capricorn DM","Public Health","Female","34034","13928","47962"
"National","limpopo","Capricorn DM","Public Health","Male","29373","10499","39872"
"National","limpopo","Mopani DM","Private Health","Female","966","478","1444"
"National","limpopo","Mopani DM","Private Health","Male","843","400","1243"
"National","limpopo","Mopani DM","Public Health","Female","36249","12459","48708"
"National","limpopo","Mopani DM","Public Health","Male","29790","8927","38717"
"National","limpopo","Sekhukhune DM","Private Health","Female","881","460","1341"
"National","limpopo","Sekhukhune DM","Private Health","Male","888","359","1247"
"National","limpopo","Sekhukhune DM","Public Health","Female","25551","9592","35143"
"National","limpopo","Sekhukhune DM","Public Health","Male","25024","8095","33119"
"National","limpopo","Vhembe DM","Private Health","Female","5874","2490","8364"
"National","limpopo","Vhembe DM","Private Health","Male","4040","1462","5502"
"National","limpopo","Vhembe DM","Public Health","Female","32411","10278","42689"
"National","limpopo","Vhembe DM","Public Health","Male","26969","7340","34309"
"National","limpopo","Waterberg DM","Private Health","Female","1242","510","1752"
"National","limpopo","Waterberg DM","Private Health","Male","1125","437","1562"
"National","limpopo","Waterberg DM","Public Health","Female","16381","6458","22839"
"National","limpopo","Waterberg DM","Public Health","Male","13620","4736","18356"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2022","944","2966"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1720","844","2564"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45885","18624","64509"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34892","12027","46919"
"National","mpumalanga","G Sibande DM","Private Health","Female","698","270","968"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15479","5979","21458"
"National","mpumalanga","G Sibande DM","Public Health","Male","11920","4051","15971"
"National","mpumalanga","Nkangala DM","Private Health","Female","1059","441","1500"
"National","mpumalanga","Nkangala DM","Private Health","Male","1010","398","1408"
"National","mpumalanga","Nkangala DM","Public Health","Female","16100","6175","22275"
"National","mpumalanga","Nkangala DM","Public Health","Male","16784","5160","21944"
"National","northern cape","Frances Baard DM","Private Health","Female","1238","620","1858"
"National","northern cape","Frances Baard DM","Private Health","Male","1180","508","1688"
"National","northern cape","Frances Baard DM","Public Health","Female","6395","3093","9488"
"National","northern cape","Frances Baard DM","Public Health","Male","5158","2308","7466"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","197","512"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","273","144","417"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3145","1120","4265"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2401","841","3242"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1551","570","2121"
"National","northern cape","Namakwa DM","Public Health","Male","1233","434","1667"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3618","1600","5218"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2755","1144","3899"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","317","110","427"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3605","1498","5103"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2857","1058","3915"
"National","north west","Bojanala Platinum DM","Private Health","Female","2450","1177","3627"
"National","north west","Bojanala Platinum DM","Private Health","Male","2228","972","3200"
"National","north west","Bojanala Platinum DM","Public Health","Female","29885","12313","42198"
"National","north west","Bojanala Platinum DM","Public Health","Male","24563","8952","33515"
"National","north west","Dr K Kaunda DM","Private Health","Female","1353","660","2013"
"National","north west","Dr K Kaunda DM","Private Health","Male","1152","533","1685"
"National","north west","Dr K Kaunda DM","Public Health","Female","12646","4439","17085"
"National","north west","Dr K Kaunda DM","Public Health","Male","10300","3323","13623"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","907","375","1282"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","813","362","1175"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20530","7116","27646"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17044","5114","22158"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","132","374"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13217","3776","16993"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11671","3007","14678"
"National","western cape","Cape Town MM","Private Health","Female","16825","9292","26117"
"National","western cape","Cape Town MM","Private Health","Male","15264","8095","23359"
"National","western cape","Cape Town MM","Public Health","Female","29607","10604","40211"
"National","western cape","Cape Town MM","Public Health","Male","25010","9089","34099"
"National","western cape","Cape Winelands DM","Private Health","Female","2928","1577","4505"
"National","western cape","Cape Winelands DM","Private Health","Male","2629","1375","4004"
"National","western cape","Cape Winelands DM","Public Health","Female","6359","2455","8814"
"National","western cape","Cape Winelands DM","Public Health","Male","5468","1970","7438"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","748","343","1091"
"National","western cape","Central Karoo DM","Public Health","Male","571","255","826"
"National","western cape","Garden Route DM","Private Health","Female","1121","622","1743"
"National","western cape","Garden Route DM","Private Health","Male","1012","525","1537"
"National","western cape","Garden Route DM","Public Health","Female","5180","1943","7123"
"National","western cape","Garden Route DM","Public Health","Male","4341","1453","5794"
"National","western cape","Overberg DM","Private Health","Female","545","285","830"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2479","719","3198"
"National","western cape","Overberg DM","Public Health","Male","1906","554","2460"
"National","western cape","West Coast DM","Private Health","Female","863","448","1311"
"National","western cape","West Coast DM","Private Health","Male","837","397","1234"
"National","western cape","West Coast DM","Public Health","Female","3325","1377","4702"
"National","western cape","West Coast DM","Public Health","Male","2816","1006","3822"
