"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40890","15317","56207"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32351","11178","43529"
"National","gauteng","Johannesburg MM","Private Health","Female","25412","13749","39161"
"National","gauteng","Johannesburg MM","Private Health","Male","23210","11934","35144"
"National","gauteng","Johannesburg MM","Public Health","Female","46447","16830","63277"
"National","gauteng","Johannesburg MM","Public Health","Male","37585","13139","50724"
"National","gauteng","Sedibeng DM","Private Health","Female","1600","1019","2619"
"National","gauteng","Sedibeng DM","Private Health","Male","1431","696","2127"
"National","gauteng","Sedibeng DM","Public Health","Female","13803","5912","19715"
"National","gauteng","Sedibeng DM","Public Health","Male","10863","4541","15404"
"National","gauteng","Tshwane MM","Private Health","Female","11533","6635","18168"
"National","gauteng","Tshwane MM","Private Health","Male","10962","5988","16950"
"National","gauteng","Tshwane MM","Public Health","Female","39907","18608","58515"
"National","gauteng","Tshwane MM","Public Health","Male","30821","13052","43873"
"National","gauteng","West Rand DM","Private Health","Female","2191","1507","3698"
"National","gauteng","West Rand DM","Private Health","Male","1820","1227","3047"
"National","gauteng","West Rand DM","Public Health","Female","17469","8800","26269"
"National","gauteng","West Rand DM","Public Health","Male","14296","6578","20874"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","213","72","285"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6552","2829","9381"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4229","1745","5974"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11832","6968","18800"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11009","6158","17167"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14490","5537","20027"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11801","4436","16237"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","357","165","522"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","346","136","482"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12999","7750","20749"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10167","5627","15794"
"National","kwazulu-natal","iLembe DM","Private Health","Female","547","331","878"
"National","kwazulu-natal","iLembe DM","Private Health","Male","482","279","761"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8353","4144","12497"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4933","2205","7138"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","307","95","402"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12394","5054","17448"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8053","3088","11141"
"National","kwazulu-natal","Ugu DM","Private Health","Female","900","558","1458"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","425","1139"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12387","5151","17538"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7997","2763","10760"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1614","841","2455"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1506","765","2271"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12570","4940","17510"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8727","3046","11773"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20488","10317","30805"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12994","5425","18419"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14892","6338","21230"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9189","3450","12639"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","283","121","404"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","182","76","258"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15301","6895","22196"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10330","4038","14368"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24177","12885","37062"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17376","8141","25517"
"National","limpopo","Capricorn DM","Private Health","Female","2604","1398","4002"
"National","limpopo","Capricorn DM","Private Health","Male","2130","1053","3183"
"National","limpopo","Capricorn DM","Public Health","Female","33941","13878","47819"
"National","limpopo","Capricorn DM","Public Health","Male","29306","10457","39763"
"National","limpopo","Mopani DM","Private Health","Female","969","480","1449"
"National","limpopo","Mopani DM","Private Health","Male","846","401","1247"
"National","limpopo","Mopani DM","Public Health","Female","36144","12312","48456"
"National","limpopo","Mopani DM","Public Health","Male","29704","8791","38495"
"National","limpopo","Sekhukhune DM","Private Health","Female","884","462","1346"
"National","limpopo","Sekhukhune DM","Private Health","Male","880","356","1236"
"National","limpopo","Sekhukhune DM","Public Health","Female","25517","9588","35105"
"National","limpopo","Sekhukhune DM","Public Health","Male","25050","8101","33151"
"National","limpopo","Vhembe DM","Private Health","Female","5898","2498","8396"
"National","limpopo","Vhembe DM","Private Health","Male","4057","1468","5525"
"National","limpopo","Vhembe DM","Public Health","Female","32371","10281","42652"
"National","limpopo","Vhembe DM","Public Health","Male","26923","7343","34266"
"National","limpopo","Waterberg DM","Private Health","Female","1253","515","1768"
"National","limpopo","Waterberg DM","Private Health","Male","1128","437","1565"
"National","limpopo","Waterberg DM","Public Health","Female","16379","6436","22815"
"National","limpopo","Waterberg DM","Public Health","Male","13609","4707","18316"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2031","947","2978"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1728","845","2573"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45777","18279","64056"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34769","11727","46496"
"National","mpumalanga","G Sibande DM","Private Health","Female","701","272","973"
"National","mpumalanga","G Sibande DM","Private Health","Male","593","247","840"
"National","mpumalanga","G Sibande DM","Public Health","Female","15501","5978","21479"
"National","mpumalanga","G Sibande DM","Public Health","Male","11933","4054","15987"
"National","mpumalanga","Nkangala DM","Private Health","Female","1063","442","1505"
"National","mpumalanga","Nkangala DM","Private Health","Male","1015","401","1416"
"National","mpumalanga","Nkangala DM","Public Health","Female","16132","6188","22320"
"National","mpumalanga","Nkangala DM","Public Health","Male","16834","5174","22008"
"National","northern cape","Frances Baard DM","Private Health","Female","1244","623","1867"
"National","northern cape","Frances Baard DM","Private Health","Male","1183","509","1692"
"National","northern cape","Frances Baard DM","Public Health","Female","6334","3017","9351"
"National","northern cape","Frances Baard DM","Public Health","Male","5087","2271","7358"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","199","518"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","275","144","419"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3120","1122","4242"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2393","843","3236"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1553","571","2124"
"National","northern cape","Namakwa DM","Public Health","Male","1234","435","1669"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3625","1603","5228"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2759","1144","3903"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","318","110","428"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","77","342"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3587","1496","5083"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2844","1061","3905"
"National","north west","Bojanala Platinum DM","Private Health","Female","2461","1183","3644"
"National","north west","Bojanala Platinum DM","Private Health","Male","2236","974","3210"
"National","north west","Bojanala Platinum DM","Public Health","Female","29876","12310","42186"
"National","north west","Bojanala Platinum DM","Public Health","Male","24542","8937","33479"
"National","north west","Dr K Kaunda DM","Private Health","Female","1358","662","2020"
"National","north west","Dr K Kaunda DM","Private Health","Male","1155","535","1690"
"National","north west","Dr K Kaunda DM","Public Health","Female","12669","4449","17118"
"National","north west","Dr K Kaunda DM","Public Health","Male","10323","3325","13648"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","910","376","1286"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","816","364","1180"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20581","7133","27714"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17079","5129","22208"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","244","133","377"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13252","3785","17037"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11692","3007","14699"
"National","western cape","Cape Town MM","Private Health","Female","16892","9333","26225"
"National","western cape","Cape Town MM","Private Health","Male","15319","8124","23443"
"National","western cape","Cape Town MM","Public Health","Female","29661","10607","40268"
"National","western cape","Cape Town MM","Public Health","Male","25031","9093","34124"
"National","western cape","Cape Winelands DM","Private Health","Female","2935","1581","4516"
"National","western cape","Cape Winelands DM","Private Health","Male","2647","1384","4031"
"National","western cape","Cape Winelands DM","Public Health","Female","6337","2442","8779"
"National","western cape","Cape Winelands DM","Public Health","Male","5443","1945","7388"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","751","342","1093"
"National","western cape","Central Karoo DM","Public Health","Male","574","258","832"
"National","western cape","Garden Route DM","Private Health","Female","1124","625","1749"
"National","western cape","Garden Route DM","Private Health","Male","1016","527","1543"
"National","western cape","Garden Route DM","Public Health","Female","5190","1926","7116"
"National","western cape","Garden Route DM","Public Health","Male","4345","1433","5778"
"National","western cape","Overberg DM","Private Health","Female","547","287","834"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2485","721","3206"
"National","western cape","Overberg DM","Public Health","Male","1911","556","2467"
"National","western cape","West Coast DM","Private Health","Female","868","451","1319"
"National","western cape","West Coast DM","Private Health","Male","840","399","1239"
"National","western cape","West Coast DM","Public Health","Female","3314","1285","4599"
"National","western cape","West Coast DM","Public Health","Male","2805","936","3741"
