"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213527"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15754"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58935"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9821"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42747"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11130"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57670"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21037"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84507"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26786"
"Pfizer","limpopo","Capricorn DM","Adults","193900"
"Pfizer","limpopo","Mopani DM","12-17 Years","21984"
"Pfizer","limpopo","Mopani DM","Adults","176687"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18507"
"Pfizer","limpopo","Sekhukhune DM","Adults","143403"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21590"
"Pfizer","limpopo","Vhembe DM","Adults","204244"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12095"
"Pfizer","limpopo","Waterberg DM","Adults","170885"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31798"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201214"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10551"
"Pfizer","mpumalanga","G Sibande DM","Adults","138135"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12205"
"Pfizer","mpumalanga","Nkangala DM","Adults","142220"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6420"
"Pfizer","northern cape","Frances Baard DM","Adults","69635"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2308"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35628"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1175"
"Pfizer","northern cape","Namakwa DM","Adults","26245"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2747"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26097"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2744"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38308"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23404"
"Pfizer","north west","Bojanala Platinum DM","Adults","275466"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8971"
"Pfizer","north west","Dr K Kaunda DM","Adults","138201"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","13002"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95674"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7044"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35229"
"Pfizer","western cape","Cape Town MM","12-17 Years","37157"
"Pfizer","western cape","Cape Town MM","Adults","1306961"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7352"
"Pfizer","western cape","Cape Winelands DM","Adults","235249"
"Pfizer","western cape","Central Karoo DM","12-17 Years","669"
"Pfizer","western cape","Central Karoo DM","Adults","14477"
"Pfizer","western cape","Garden Route DM","12-17 Years","4511"
"Pfizer","western cape","Garden Route DM","Adults","148628"
"Pfizer","western cape","Overberg DM","12-17 Years","1788"
"Pfizer","western cape","Overberg DM","Adults","79782"
"Pfizer","western cape","West Coast DM","12-17 Years","3071"
"Pfizer","western cape","West Coast DM","Adults","90105"
