"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","417680"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189795"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232966"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72025"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41968"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16385"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28296"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59662"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","298297"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109507"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201355"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110646"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","435971"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121761"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6841"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78276"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47557"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68758"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10219"
"Pfizer","eastern cape","Amathole DM","Adults","149182"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31122"
"Pfizer","eastern cape","A Nzo DM","Adults","105101"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18264"
"Pfizer","eastern cape","Buffalo City MM","Adults","215068"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6401"
"Pfizer","eastern cape","C Hani DM","Adults","119173"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5471"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56082"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14808"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276917"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30111"
"Pfizer","eastern cape","O Tambo DM","Adults","137922"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11226"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94096"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9254"
"Pfizer","free state","Fezile Dabi DM","Adults","94098"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11491"
"Pfizer","free state","Lejweleputswa DM","Adults","154523"
"Pfizer","free state","Mangaung MM","12-17 Years","28379"
"Pfizer","free state","Mangaung MM","Adults","202322"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28991"
"Pfizer","free state","T Mofutsanyana DM","Adults","138449"
"Pfizer","free state","Xhariep DM","12-17 Years","2004"
"Pfizer","free state","Xhariep DM","Adults","14336"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38425"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810193"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55204"
"Pfizer","gauteng","Johannesburg MM","Adults","1496483"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12020"
"Pfizer","gauteng","Sedibeng DM","Adults","155519"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44164"
"Pfizer","gauteng","Tshwane MM","Adults","733205"
"Pfizer","gauteng","West Rand DM","12-17 Years","18031"
"Pfizer","gauteng","West Rand DM","Adults","235590"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4676"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50179"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22894"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772280"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13607"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68504"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6898"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99132"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8282"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92948"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8828"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135067"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9646"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214285"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15669"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59472"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9777"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42992"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11009"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57942"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20796"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84808"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27559"
"Pfizer","limpopo","Capricorn DM","Adults","194865"
"Pfizer","limpopo","Mopani DM","12-17 Years","22540"
"Pfizer","limpopo","Mopani DM","Adults","177381"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18462"
"Pfizer","limpopo","Sekhukhune DM","Adults","144449"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21437"
"Pfizer","limpopo","Vhembe DM","Adults","205118"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12214"
"Pfizer","limpopo","Waterberg DM","Adults","171591"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33397"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203314"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10600"
"Pfizer","mpumalanga","G Sibande DM","Adults","138510"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12087"
"Pfizer","mpumalanga","Nkangala DM","Adults","142476"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6514"
"Pfizer","northern cape","Frances Baard DM","Adults","70043"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2577"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35827"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1167"
"Pfizer","northern cape","Namakwa DM","Adults","26259"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2729"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26129"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2900"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38588"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23552"
"Pfizer","north west","Bojanala Platinum DM","Adults","277028"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8881"
"Pfizer","north west","Dr K Kaunda DM","Adults","138491"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12948"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96267"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6995"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35302"
"Pfizer","western cape","Cape Town MM","12-17 Years","36805"
"Pfizer","western cape","Cape Town MM","Adults","1309268"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7503"
"Pfizer","western cape","Cape Winelands DM","Adults","235745"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14528"
"Pfizer","western cape","Garden Route DM","12-17 Years","4521"
"Pfizer","western cape","Garden Route DM","Adults","148900"
"Pfizer","western cape","Overberg DM","12-17 Years","1774"
"Pfizer","western cape","Overberg DM","Adults","79863"
"Pfizer","western cape","West Coast DM","12-17 Years","3305"
"Pfizer","western cape","West Coast DM","Adults","90326"
