"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26603","15363","41966"
"National","free state","T Mofutsanyana DM","Public Health","Male","22893","11612","34505"
"National","free state","Xhariep DM","Public Health","Female","4225","1190","5415"
"National","free state","Xhariep DM","Public Health","Male","3462","814","4276"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10666","6501","17167"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9822","5557","15379"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40456","15211","55667"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32088","11156","43244"
"National","gauteng","Johannesburg MM","Private Health","Female","25065","13559","38624"
"National","gauteng","Johannesburg MM","Private Health","Male","22901","11815","34716"
"National","gauteng","Johannesburg MM","Public Health","Female","45919","16728","62647"
"National","gauteng","Johannesburg MM","Public Health","Male","37245","13102","50347"
"National","gauteng","Sedibeng DM","Private Health","Female","1568","997","2565"
"National","gauteng","Sedibeng DM","Private Health","Male","1400","676","2076"
"National","gauteng","Sedibeng DM","Public Health","Female","13620","5840","19460"
"National","gauteng","Sedibeng DM","Public Health","Male","10770","4507","15277"
"National","gauteng","Tshwane MM","Private Health","Female","11309","6522","17831"
"National","gauteng","Tshwane MM","Private Health","Male","10778","5925","16703"
"National","gauteng","Tshwane MM","Public Health","Female","39744","18614","58358"
"National","gauteng","Tshwane MM","Public Health","Male","30810","13103","43913"
"National","gauteng","West Rand DM","Private Health","Female","2149","1487","3636"
"National","gauteng","West Rand DM","Private Health","Male","1792","1213","3005"
"National","gauteng","West Rand DM","Public Health","Female","17333","8774","26107"
"National","gauteng","West Rand DM","Public Health","Male","14184","6557","20741"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6471","2806","9277"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4185","1744","5929"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11617","6829","18446"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10846","6076","16922"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14370","5540","19910"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11745","4449","16194"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","347","159","506"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","338","132","470"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12878","7717","20595"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10090","5599","15689"
"National","kwazulu-natal","iLembe DM","Private Health","Female","533","325","858"
"National","kwazulu-natal","iLembe DM","Private Health","Male","476","275","751"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8242","4101","12343"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4868","2197","7065"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","326","130","456"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12240","5006","17246"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7962","3055","11017"
"National","kwazulu-natal","Ugu DM","Private Health","Female","883","548","1431"
"National","kwazulu-natal","Ugu DM","Private Health","Male","705","414","1119"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12249","5108","17357"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7923","2758","10681"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1586","824","2410"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1473","751","2224"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12519","4989","17508"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8744","3082","11826"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20276","10262","30538"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12850","5396","18246"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14712","6307","21019"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9076","3439","12515"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","276","117","393"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","75","256"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15079","6813","21892"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10199","4004","14203"
"National","kwazulu-natal","Zululand DM","Private Health","Female","58","7","65"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23844","12715","36559"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17177","8070","25247"
"National","limpopo","Capricorn DM","Private Health","Female","2553","1373","3926"
"National","limpopo","Capricorn DM","Private Health","Male","2095","1032","3127"
"National","limpopo","Capricorn DM","Public Health","Female","34965","14299","49264"
"National","limpopo","Capricorn DM","Public Health","Male","30044","10855","40899"
"National","limpopo","Mopani DM","Private Health","Female","949","471","1420"
"National","limpopo","Mopani DM","Private Health","Male","834","398","1232"
"National","limpopo","Mopani DM","Public Health","Female","36314","12591","48905"
"National","limpopo","Mopani DM","Public Health","Male","29886","9080","38966"
"National","limpopo","Sekhukhune DM","Private Health","Female","886","467","1353"
"National","limpopo","Sekhukhune DM","Private Health","Male","893","366","1259"
"National","limpopo","Sekhukhune DM","Public Health","Female","25419","9559","34978"
"National","limpopo","Sekhukhune DM","Public Health","Male","24923","8070","32993"
"National","limpopo","Vhembe DM","Private Health","Female","5792","2459","8251"
"National","limpopo","Vhembe DM","Private Health","Male","3999","1450","5449"
"National","limpopo","Vhembe DM","Public Health","Female","32216","10216","42432"
"National","limpopo","Vhembe DM","Public Health","Male","26815","7312","34127"
"National","limpopo","Waterberg DM","Private Health","Female","1225","505","1730"
"National","limpopo","Waterberg DM","Private Health","Male","1119","433","1552"
"National","limpopo","Waterberg DM","Public Health","Female","16528","6519","23047"
"National","limpopo","Waterberg DM","Public Health","Male","13751","4757","18508"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1984","933","2917"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1701","829","2530"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45979","19184","65163"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35130","12451","47581"
"National","mpumalanga","G Sibande DM","Private Health","Female","689","263","952"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15310","6012","21322"
"National","mpumalanga","G Sibande DM","Public Health","Male","11813","4079","15892"
"National","mpumalanga","Nkangala DM","Private Health","Female","1046","438","1484"
"National","mpumalanga","Nkangala DM","Private Health","Male","999","393","1392"
"National","mpumalanga","Nkangala DM","Public Health","Female","15918","6138","22056"
"National","mpumalanga","Nkangala DM","Public Health","Male","16539","5118","21657"
"National","northern cape","Frances Baard DM","Private Health","Female","1221","617","1838"
"National","northern cape","Frances Baard DM","Private Health","Male","1163","502","1665"
"National","northern cape","Frances Baard DM","Public Health","Female","6368","3094","9462"
"National","northern cape","Frances Baard DM","Public Health","Male","5129","2301","7430"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","313","195","508"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","141","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3494","1289","4783"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2706","952","3658"
"National","northern cape","Namakwa DM","Private Health","Female","167","98","265"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1539","568","2107"
"National","northern cape","Namakwa DM","Public Health","Male","1218","430","1648"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3576","1589","5165"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2739","1140","3879"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","313","108","421"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","76","336"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3709","1598","5307"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2924","1118","4042"
"National","north west","Bojanala Platinum DM","Private Health","Female","2424","1165","3589"
"National","north west","Bojanala Platinum DM","Private Health","Male","2195","955","3150"
"National","north west","Bojanala Platinum DM","Public Health","Female","29723","12364","42087"
"National","north west","Bojanala Platinum DM","Public Health","Male","24511","9068","33579"
"National","north west","Dr K Kaunda DM","Private Health","Female","1335","654","1989"
"National","north west","Dr K Kaunda DM","Private Health","Male","1137","526","1663"
"National","north west","Dr K Kaunda DM","Public Health","Female","12512","4400","16912"
"National","north west","Dr K Kaunda DM","Public Health","Male","10211","3301","13512"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","893","370","1263"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","806","362","1168"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20411","7110","27521"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16962","5106","22068"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","240","129","369"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","328","116","444"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13112","3755","16867"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11570","2995","14565"
"National","western cape","Cape Town MM","Private Health","Female","16592","9184","25776"
"National","western cape","Cape Town MM","Private Health","Male","15079","7997","23076"
"National","western cape","Cape Town MM","Public Health","Female","29278","10554","39832"
"National","western cape","Cape Town MM","Public Health","Male","24789","9070","33859"
"National","western cape","Cape Winelands DM","Private Health","Female","2875","1550","4425"
"National","western cape","Cape Winelands DM","Private Health","Male","2600","1361","3961"
"National","western cape","Cape Winelands DM","Public Health","Female","6408","2543","8951"
"National","western cape","Cape Winelands DM","Public Health","Male","5574","2049","7623"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","737","337","1074"
"National","western cape","Central Karoo DM","Public Health","Male","566","253","819"
"National","western cape","Garden Route DM","Private Health","Female","1104","610","1714"
"National","western cape","Garden Route DM","Private Health","Male","1002","513","1515"
"National","western cape","Garden Route DM","Public Health","Female","5160","1946","7106"
"National","western cape","Garden Route DM","Public Health","Male","4315","1452","5767"
"National","western cape","Overberg DM","Private Health","Female","540","284","824"
"National","western cape","Overberg DM","Private Health","Male","481","221","702"
"National","western cape","Overberg DM","Public Health","Female","2467","718","3185"
"National","western cape","Overberg DM","Public Health","Male","1884","551","2435"
"National","western cape","West Coast DM","Private Health","Female","849","441","1290"
"National","western cape","West Coast DM","Private Health","Male","819","387","1206"
"National","western cape","West Coast DM","Public Health","Female","3303","1438","4741"
"National","western cape","West Coast DM","Public Health","Male","2798","1039","3837"
