"province","health_sector","visit_date","total_number_vaccines_administered"
"limpopo","Public Health","2021/07/11 00:00:00","6"
"western cape","Public Health","2022/03/25 00:00:00","7031"
"northern cape","Public Health","2022/07/23 00:00:00","129"
"northern cape","Public Health","2021/08/29 00:00:00","898"
"mpumalanga","Public Health","2022/01/10 00:00:00","5299"
"eastern cape","Private Health","2021/10/21 00:00:00","3335"
"kwazulu-natal","Private Health","2022/02/11 00:00:00","2447"
"free state","Private Health","2022/01/04 00:00:00","826"
"north west","Private Health","2021/07/24 00:00:00","1074"
"limpopo","Private Health","2021/05/24 00:00:00","43"
"free state","Public Health","2021/11/10 00:00:00","9552"
"limpopo","Private Health","2021/06/08 00:00:00","187"
"free state","Private Health","2022/01/21 00:00:00","1223"
"eastern cape","Private Health","2022/06/07 00:00:00","351"
"mpumalanga","Public Health","2022/07/08 00:00:00","1453"
"kwazulu-natal","Public Health","2022/01/26 00:00:00","10199"
"mpumalanga","Public Health","2022/01/25 00:00:00","4019"
"kwazulu-natal","Public Health","2021/09/28 00:00:00","16045"
"gauteng","Private Health","2022/03/06 00:00:00","701"
"free state","Public Health","2021/08/20 00:00:00","8910"
"free state","Private Health","2021/08/30 00:00:00","3243"
"eastern cape","Private Health","2021/09/15 00:00:00","4587"
"northern cape","Private Health","2021/12/11 00:00:00","157"
"western cape","Private Health","2022/01/05 00:00:00","3110"
"kwazulu-natal","Private Health","2021/10/17 00:00:00","855"
"free state","Private Health","2021/10/04 00:00:00","3412"
"eastern cape","Private Health","2021/09/25 00:00:00","657"
"gauteng","Private Health","2021/12/18 00:00:00","4074"
"western cape","Public Health","2021/04/09 00:00:00","306"
"gauteng","Private Health","2021/10/08 00:00:00","36131"
"kwazulu-natal","Private Health","2022/05/27 00:00:00","758"
"north west","Public Health","2021/05/06 00:00:00","536"
"northern cape","Public Health","2022/08/17 00:00:00","211"
"western cape","Private Health","2021/09/02 00:00:00","14719"
"mpumalanga","Private Health","2022/08/24 00:00:00","34"
"eastern cape","Public Health","2022/04/24 00:00:00","254"
"kwazulu-natal","Public Health","2022/04/04 00:00:00","6531"
"eastern cape","Private Health","2021/07/30 00:00:00","4129"
"mpumalanga","Public Health","2021/11/19 00:00:00","5632"
"gauteng","Private Health","2021/12/06 00:00:00","18276"
"western cape","Public Health","2021/02/20 00:00:00","61"
"western cape","Public Health","2022/06/09 00:00:00","2526"
"free state","Public Health","2021/06/25 00:00:00","6916"
"eastern cape","Public Health","2022/08/22 00:00:00","2440"
"free state","Public Health","2021/05/20 00:00:00","438"
"free state","Private Health","2021/10/07 00:00:00","3276"
"gauteng","Public Health","2022/06/30 00:00:00","2397"
"northern cape","Private Health","2022/01/15 00:00:00","100"
"free state","Public Health","2021/09/24 00:00:00","625"
"north west","Private Health","2022/03/04 00:00:00","2566"
"north west","Private Health","2022/06/30 00:00:00","180"
"mpumalanga","Public Health","2021/07/05 00:00:00","6719"
"northern cape","Private Health","2022/07/10 00:00:00","4"
"limpopo","Private Health","2022/02/04 00:00:00","1142"
"free state","Private Health","2022/06/06 00:00:00","357"
"northern cape","Public Health","2021/09/27 00:00:00","1774"
"western cape","Public Health","2022/06/29 00:00:00","1107"
"limpopo","Public Health","2022/03/05 00:00:00","430"
"limpopo","Private Health","2022/04/27 00:00:00","120"
"north west","Public Health","2021/05/25 00:00:00","3058"
"eastern cape","Public Health","2021/09/21 00:00:00","18004"
"western cape","Private Health","2021/08/03 00:00:00","11128"
"north west","Public Health","2021/07/19 00:00:00","9486"
"free state","Private Health","2022/08/20 00:00:00","2"
"eastern cape","Private Health","2022/05/08 00:00:00","1"
"kwazulu-natal","Private Health","2022/05/15 00:00:00","77"
"kwazulu-natal","Private Health","2022/05/10 00:00:00","1203"
"mpumalanga","Public Health","2021/05/29 00:00:00","34"
"north west","Private Health","2021/07/01 00:00:00","620"
"free state","Private Health","2022/06/18 00:00:00","38"
"mpumalanga","Public Health","2021/08/27 00:00:00","12815"
"free state","Private Health","2022/04/14 00:00:00","795"
"gauteng","Private Health","2021/06/27 00:00:00","556"
"free state","Private Health","2021/10/14 00:00:00","2984"
"eastern cape","Public Health","2022/04/27 00:00:00","1550"
"mpumalanga","Private Health","2022/04/10 00:00:00","4"
"gauteng","Private Health","2021/06/11 00:00:00","7895"
"mpumalanga","Public Health","2021/06/02 00:00:00","5337"
"gauteng","Public Health","2022/01/29 00:00:00","2952"
"kwazulu-natal","Private Health","2022/02/23 00:00:00","2716"
"kwazulu-natal","Public Health","2021/11/15 00:00:00","13387"
"north west","Private Health","2021/06/04 00:00:00","261"
"north west","Public Health","2021/03/30 00:00:00","299"
"free state","Public Health","2021/03/24 00:00:00","659"
"mpumalanga","Public Health","2022/05/06 00:00:00","3571"
"eastern cape","Public Health","2021/06/05 00:00:00","1"
"eastern cape","Private Health","2021/05/31 00:00:00","870"
"mpumalanga","Private Health","2022/08/18 00:00:00","60"
"gauteng","Public Health","2021/04/07 00:00:00","1413"
"northern cape","Public Health","2021/02/18 00:00:00","177"
"limpopo","Public Health","2021/06/06 00:00:00","6"
"gauteng","Public Health","2022/02/10 00:00:00","13785"
"north west","Public Health","2022/07/02 00:00:00","188"
"north west","Private Health","2021/03/21 00:00:00","1"
"kwazulu-natal","Public Health","2021/03/01 00:00:00","704"
"gauteng","Private Health","2022/05/28 00:00:00","1804"
"eastern cape","Public Health","2021/04/09 00:00:00","1119"
"north west","Public Health","2022/03/22 00:00:00","4269"
"free state","Public Health","2022/01/08 00:00:00","428"
"gauteng","Private Health","2021/07/11 00:00:00","2797"
"north west","Public Health","2022/03/24 00:00:00","5314"
"free state","Public Health","2022/08/11 00:00:00","917"
"mpumalanga","Public Health","2021/03/16 00:00:00","131"
"western cape","Public Health","2021/03/23 00:00:00","1667"
"northern cape","Private Health","2021/09/12 00:00:00","66"
"northern cape","Public Health","2022/02/06 00:00:00","103"
"kwazulu-natal","Public Health","2021/05/14 00:00:00","1467"
"north west","Public Health","2021/07/02 00:00:00","6810"
"free state","Private Health","2022/03/03 00:00:00","1254"
"limpopo","Private Health","2021/07/04 00:00:00","15"
"kwazulu-natal","Public Health","2022/06/10 00:00:00","4742"
"north west","Private Health","2021/12/09 00:00:00","1876"
"gauteng","Public Health","2022/08/04 00:00:00","1389"
"north west","Private Health","2021/06/22 00:00:00","198"
"free state","Public Health","2021/11/08 00:00:00","5172"
"eastern cape","Public Health","2021/03/26 00:00:00","1153"
"mpumalanga","Public Health","2021/09/02 00:00:00","15678"
"western cape","Private Health","2021/09/08 00:00:00","14273"
"gauteng","Private Health","2021/09/21 00:00:00","25259"
"mpumalanga","Private Health","2021/11/11 00:00:00","1726"
"kwazulu-natal","Private Health","2021/11/20 00:00:00","2459"
"mpumalanga","Private Health","2022/08/10 00:00:00","64"
"free state","Private Health","2022/05/02 00:00:00","89"
"northern cape","Private Health","2021/08/19 00:00:00","635"
"mpumalanga","Private Health","2021/07/22 00:00:00","1768"
"kwazulu-natal","Private Health","2022/04/07 00:00:00","1510"
"kwazulu-natal","Public Health","2021/09/11 00:00:00","7442"
"free state","Private Health","2021/10/25 00:00:00","2532"
"limpopo","Private Health","2022/06/29 00:00:00","389"
"mpumalanga","Private Health","2021/05/19 00:00:00","3"
"western cape","Public Health","2021/11/13 00:00:00","8135"
"northern cape","Private Health","2022/01/18 00:00:00","553"
"north west","Private Health","2022/02/23 00:00:00","1007"
"mpumalanga","Public Health","2022/08/02 00:00:00","1265"
"eastern cape","Private Health","2021/06/01 00:00:00","1049"
"kwazulu-natal","Private Health","2022/03/05 00:00:00","2742"
"kwazulu-natal","Private Health","2021/10/02 00:00:00","5740"
"limpopo","Private Health","2021/08/31 00:00:00","4555"
"gauteng","Private Health","2021/05/15 00:00:00","832"
"free state","Public Health","2022/05/08 00:00:00","9"
"western cape","Private Health","2021/09/21 00:00:00","11123"
"free state","Private Health","2022/01/26 00:00:00","1117"
"gauteng","Public Health","2022/01/26 00:00:00","14619"
"kwazulu-natal","Public Health","2022/01/15 00:00:00","2819"
"north west","Public Health","2021/03/13 00:00:00","40"
"north west","Private Health","2021/06/08 00:00:00","246"
"mpumalanga","Public Health","2021/11/06 00:00:00","2669"
"eastern cape","Public Health","2022/04/09 00:00:00","2072"
"gauteng","Public Health","2021/10/21 00:00:00","34349"
"northern cape","Public Health","2021/07/16 00:00:00","2979"
"gauteng","Public Health","2021/11/30 00:00:00","34569"
"free state","Public Health","2021/10/29 00:00:00","10431"
"gauteng","Private Health","2021/03/26 00:00:00","1082"
"eastern cape","Private Health","2022/08/06 00:00:00","17"
"limpopo","Public Health","2021/09/10 00:00:00","11700"
"free state","Private Health","2022/03/04 00:00:00","1295"
"free state","Public Health","2021/05/27 00:00:00","4200"
"kwazulu-natal","Public Health","2022/01/24 00:00:00","10162"
"limpopo","Private Health","2022/03/16 00:00:00","1463"
"western cape","Public Health","2022/03/29 00:00:00","4965"
"limpopo","Private Health","2021/06/27 00:00:00","1"
"mpumalanga","Private Health","2021/10/26 00:00:00","2129"
"north west","Public Health","2021/02/26 00:00:00","550"
"mpumalanga","Private Health","2022/04/14 00:00:00","555"
"western cape","Public Health","2021/10/28 00:00:00","23675"
"mpumalanga","Public Health","2022/06/15 00:00:00","2730"
"mpumalanga","Private Health","2022/03/20 00:00:00","1"
"western cape","Public Health","2021/12/20 00:00:00","4728"
"mpumalanga","Public Health","2022/06/03 00:00:00","3052"
"western cape","Public Health","2021/08/17 00:00:00","25470"
"north west","Public Health","2021/09/14 00:00:00","11985"
"limpopo","Private Health","2022/06/21 00:00:00","371"
"north west","Public Health","2022/05/18 00:00:00","2678"
"northern cape","Private Health","2021/10/11 00:00:00","951"
"free state","Public Health","2022/01/07 00:00:00","5475"
"western cape","Private Health","2021/12/30 00:00:00","2540"
"northern cape","Public Health","2022/05/08 00:00:00","20"
"kwazulu-natal","Private Health","2022/03/03 00:00:00","3721"
"free state","Private Health","2021/03/11 00:00:00","88"
"western cape","Public Health","2022/08/27 00:00:00","5"
"kwazulu-natal","Public Health","2021/12/24 00:00:00","1589"
"limpopo","Private Health","2021/08/10 00:00:00","2507"
"north west","Public Health","2021/09/22 00:00:00","10592"
"western cape","Public Health","2021/05/19 00:00:00","1778"
"mpumalanga","Public Health","2021/08/21 00:00:00","3105"
"gauteng","Public Health","2021/05/03 00:00:00","948"
"free state","Public Health","2022/03/17 00:00:00","5324"
"gauteng","Public Health","2022/06/18 00:00:00","554"
"western cape","Public Health","2022/06/03 00:00:00","2673"
"limpopo","Private Health","2021/06/24 00:00:00","255"
"north west","Public Health","2022/04/10 00:00:00","973"
"north west","Public Health","2022/01/05 00:00:00","3497"
"free state","Public Health","2021/06/02 00:00:00","5194"
"western cape","Private Health","2021/07/25 00:00:00","720"
"kwazulu-natal","Private Health","2022/03/07 00:00:00","3138"
"free state","Public Health","2021/05/19 00:00:00","520"
"mpumalanga","Public Health","2021/04/08 00:00:00","429"
"free state","Public Health","2021/06/03 00:00:00","4931"
"limpopo","Private Health","2021/08/14 00:00:00","214"
"gauteng","Private Health","2021/12/20 00:00:00","11715"
"free state","Public Health","2021/12/06 00:00:00","7386"
"free state","Private Health","2022/01/16 00:00:00","1"
"limpopo","Private Health","2022/03/05 00:00:00","653"
"northern cape","Public Health","2021/08/05 00:00:00","3837"
"north west","Private Health","2022/08/13 00:00:00","37"
"northern cape","Private Health","2022/02/23 00:00:00","456"
"mpumalanga","Private Health","2021/06/06 00:00:00","1"
"gauteng","Private Health","2022/06/02 00:00:00","2712"
"limpopo","Public Health","2021/02/19 00:00:00","75"
"north west","Private Health","2022/04/23 00:00:00","196"
"north west","Private Health","2022/02/03 00:00:00","785"
"limpopo","Public Health","2022/02/13 00:00:00","155"
"north west","Public Health","2021/05/27 00:00:00","2750"
"mpumalanga","Public Health","2021/03/12 00:00:00","167"
"western cape","Public Health","2022/04/21 00:00:00","3365"
"limpopo","Private Health","2022/01/15 00:00:00","512"
"free state","Private Health","2022/02/14 00:00:00","879"
"free state","Private Health","2021/10/23 00:00:00","660"
"western cape","Private Health","2022/07/19 00:00:00","359"
"free state","Public Health","2021/07/19 00:00:00","11375"
"gauteng","Public Health","2021/05/11 00:00:00","2571"
"western cape","Private Health","2022/08/14 00:00:00","4"
"free state","Public Health","2021/08/29 00:00:00","1141"
"free state","Private Health","2022/06/25 00:00:00","35"
"eastern cape","Public Health","2021/10/21 00:00:00","18249"
"free state","Private Health","2022/08/09 00:00:00","18"
"western cape","Private Health","2021/03/31 00:00:00","495"
"limpopo","Public Health","2021/09/12 00:00:00","114"
"gauteng","Public Health","2022/07/15 00:00:00","1376"
"gauteng","Public Health","2022/02/25 00:00:00","16681"
"kwazulu-natal","Public Health","2022/01/25 00:00:00","10315"
"north west","Public Health","2022/06/28 00:00:00","862"
"north west","Private Health","2022/01/08 00:00:00","249"
"western cape","Private Health","2021/06/28 00:00:00","3108"
"north west","Private Health","2022/04/29 00:00:00","905"
"north west","Private Health","2021/12/06 00:00:00","2240"
"northern cape","Public Health","2021/09/30 00:00:00","2132"
"northern cape","Public Health","2022/02/02 00:00:00","729"
"kwazulu-natal","Private Health","2022/01/23 00:00:00","438"
"free state","Private Health","2021/07/08 00:00:00","1200"
"eastern cape","Private Health","2021/10/12 00:00:00","3588"
"western cape","Private Health","2022/04/11 00:00:00","2474"
"gauteng","Public Health","2022/07/04 00:00:00","2141"
"limpopo","Private Health","2022/08/02 00:00:00","231"
"north west","Private Health","2022/03/14 00:00:00","1113"
"eastern cape","Public Health","2022/05/21 00:00:00","410"
"limpopo","Public Health","2021/03/26 00:00:00","563"
"kwazulu-natal","Public Health","2022/06/19 00:00:00","439"
"mpumalanga","Public Health","2021/10/25 00:00:00","8987"
"kwazulu-natal","Private Health","2022/01/07 00:00:00","3999"
"mpumalanga","Public Health","2021/07/24 00:00:00","1089"
"northern cape","Public Health","2022/06/08 00:00:00","1148"
"north west","Private Health","2022/03/11 00:00:00","1384"
"gauteng","Private Health","2021/12/13 00:00:00","14370"
"gauteng","Public Health","2021/03/12 00:00:00","1155"
"kwazulu-natal","Private Health","2022/08/14 00:00:00","3"
"north west","Public Health","2021/03/12 00:00:00","211"
"mpumalanga","Public Health","2022/05/08 00:00:00","112"
"northern cape","Private Health","2021/12/16 00:00:00","65"
"limpopo","Public Health","2022/06/22 00:00:00","4428"
"free state","Public Health","2022/08/12 00:00:00","598"
"north west","Private Health","2021/06/01 00:00:00","384"
"eastern cape","Public Health","2021/04/06 00:00:00","962"
"free state","Public Health","2022/03/07 00:00:00","6171"
"eastern cape","Private Health","2022/07/29 00:00:00","189"
"western cape","Public Health","2021/12/04 00:00:00","5390"
"western cape","Public Health","2022/01/25 00:00:00","7371"
"free state","Public Health","2021/10/01 00:00:00","9515"
"western cape","Private Health","2022/01/20 00:00:00","4766"
"kwazulu-natal","Public Health","2021/09/06 00:00:00","18906"
"kwazulu-natal","Private Health","2021/03/16 00:00:00","959"
"limpopo","Private Health","2021/07/27 00:00:00","3943"
"limpopo","Private Health","2021/12/07 00:00:00","2153"
"limpopo","Private Health","2022/04/02 00:00:00","376"
"limpopo","Public Health","2022/06/03 00:00:00","4923"
"eastern cape","Public Health","2021/02/19 00:00:00","233"
"gauteng","Private Health","2021/12/05 00:00:00","1801"
"eastern cape","Public Health","2021/07/29 00:00:00","21965"
"eastern cape","Private Health","2021/12/16 00:00:00","263"
"free state","Private Health","2022/06/24 00:00:00","257"
"western cape","Public Health","2021/03/19 00:00:00","352"
"eastern cape","Private Health","2021/06/28 00:00:00","1430"
"eastern cape","Private Health","2021/03/23 00:00:00","251"
"limpopo","Public Health","2022/04/28 00:00:00","7456"
"northern cape","Public Health","2022/02/23 00:00:00","1083"
"kwazulu-natal","Private Health","2022/07/19 00:00:00","220"
"northern cape","Private Health","2022/02/25 00:00:00","541"
"western cape","Public Health","2021/11/20 00:00:00","2129"
"gauteng","Public Health","2021/05/05 00:00:00","1657"
"western cape","Private Health","2021/02/20 00:00:00","733"
"eastern cape","Public Health","2022/05/24 00:00:00","8511"
"mpumalanga","Private Health","2021/10/19 00:00:00","2358"
"limpopo","Public Health","2021/07/15 00:00:00","23837"
"eastern cape","Public Health","2022/03/31 00:00:00","7109"
"kwazulu-natal","Public Health","2022/03/19 00:00:00","1643"
"mpumalanga","Private Health","2022/02/12 00:00:00","208"
"free state","Private Health","2022/05/25 00:00:00","656"
"kwazulu-natal","Public Health","2022/08/12 00:00:00","1981"
"free state","Public Health","2021/06/04 00:00:00","5515"
"kwazulu-natal","Public Health","2021/12/01 00:00:00","16193"
"north west","Private Health","2022/04/25 00:00:00","1030"
"eastern cape","Public Health","2021/09/23 00:00:00","16479"
"eastern cape","Public Health","2022/07/07 00:00:00","2158"
"northern cape","Private Health","2022/06/27 00:00:00","52"
"free state","Public Health","2022/05/20 00:00:00","2390"
"mpumalanga","Public Health","2022/04/21 00:00:00","4415"
"gauteng","Private Health","2021/12/14 00:00:00","15158"
"gauteng","Private Health","2021/08/27 00:00:00","40672"
"mpumalanga","Public Health","2022/01/06 00:00:00","4471"
"northern cape","Private Health","2021/12/04 00:00:00","301"
"limpopo","Private Health","2021/08/01 00:00:00","5"
"mpumalanga","Private Health","2021/05/13 00:00:00","1"
"gauteng","Private Health","2022/05/03 00:00:00","5514"
"kwazulu-natal","Private Health","2021/08/17 00:00:00","7276"
"kwazulu-natal","Public Health","2022/03/15 00:00:00","9465"
"north west","Public Health","2022/04/09 00:00:00","1388"
"eastern cape","Public Health","2022/06/13 00:00:00","4621"
"gauteng","Private Health","2021/08/23 00:00:00","34001"
"free state","Public Health","2021/10/03 00:00:00","3275"
"north west","Public Health","2021/12/23 00:00:00","1934"
"north west","Private Health","2021/06/09 00:00:00","172"
"gauteng","Public Health","2022/04/14 00:00:00","6173"
"eastern cape","Private Health","2022/05/25 00:00:00","661"
"north west","Public Health","2022/04/30 00:00:00","938"
"north west","Private Health","2021/09/20 00:00:00","3866"
"gauteng","Private Health","2021/07/20 00:00:00","27436"
"limpopo","Public Health","2022/08/02 00:00:00","1125"
"eastern cape","Private Health","2021/03/04 00:00:00","351"
"western cape","Public Health","2021/10/26 00:00:00","23270"
"northern cape","Public Health","2021/03/29 00:00:00","204"
"north west","Public Health","2022/07/15 00:00:00","373"
"north west","Public Health","2021/10/12 00:00:00","9856"
"free state","Private Health","2022/07/15 00:00:00","100"
"northern cape","Private Health","2022/05/29 00:00:00","64"
"limpopo","Public Health","2022/04/10 00:00:00","234"
"western cape","Public Health","2021/04/07 00:00:00","990"
"eastern cape","Public Health","2021/08/28 00:00:00","2372"
"north west","Private Health","2022/01/10 00:00:00","1592"
"north west","Public Health","2022/04/07 00:00:00","3949"
"limpopo","Public Health","2021/06/14 00:00:00","18271"
"free state","Public Health","2022/04/04 00:00:00","3172"
"north west","Private Health","2021/12/19 00:00:00","12"
"limpopo","Private Health","2021/08/02 00:00:00","2970"
"kwazulu-natal","Public Health","2021/10/26 00:00:00","19852"
"gauteng","Public Health","2021/06/16 00:00:00","65"
"western cape","Private Health","2022/01/22 00:00:00","1151"
"gauteng","Public Health","2022/06/28 00:00:00","2576"
"eastern cape","Private Health","2022/04/28 00:00:00","1084"
"western cape","Public Health","2021/06/13 00:00:00","1"
"eastern cape","Public Health","2021/09/30 00:00:00","11190"
"free state","Public Health","2021/02/19 00:00:00","287"
"eastern cape","Public Health","2021/10/07 00:00:00","18237"
"north west","Public Health","2022/04/12 00:00:00","3532"
"limpopo","Private Health","2021/07/17 00:00:00","290"
"limpopo","Private Health","2021/10/29 00:00:00","3289"
"kwazulu-natal","Private Health","2022/08/17 00:00:00","130"
"mpumalanga","Public Health","2021/03/06 00:00:00","1"
"north west","Private Health","2022/07/24 00:00:00","1"
"free state","Private Health","2021/03/08 00:00:00","56"
"western cape","Public Health","2021/02/28 00:00:00","902"
"kwazulu-natal","Public Health","2021/05/01 00:00:00","648"
"eastern cape","Private Health","2021/11/25 00:00:00","2515"
"western cape","Public Health","2021/03/12 00:00:00","938"
"kwazulu-natal","Private Health","2021/08/14 00:00:00","1892"
"north west","Private Health","2021/12/24 00:00:00","433"
"limpopo","Public Health","2021/11/17 00:00:00","10553"
"gauteng","Private Health","2021/09/10 00:00:00","38793"
"gauteng","Public Health","2021/06/07 00:00:00","12647"
"limpopo","Public Health","2021/05/25 00:00:00","7388"
"gauteng","Private Health","2021/08/16 00:00:00","21798"
"northern cape","Public Health","2021/02/17 00:00:00","20"
"gauteng","Public Health","2022/08/09 00:00:00","51"
"gauteng","Public Health","2022/06/26 00:00:00","46"
"northern cape","Private Health","2021/12/13 00:00:00","557"
"limpopo","Private Health","2021/03/02 00:00:00","1"
"limpopo","Public Health","2021/10/20 00:00:00","26107"
"northern cape","Private Health","2021/03/05 00:00:00","20"
"kwazulu-natal","Private Health","2022/03/10 00:00:00","2752"
"northern cape","Public Health","2021/02/20 00:00:00","89"
"eastern cape","Public Health","2021/06/10 00:00:00","7611"
"free state","Private Health","2021/10/28 00:00:00","2514"
"gauteng","Private Health","2021/09/25 00:00:00","6422"
"free state","Public Health","2021/10/08 00:00:00","9912"
"free state","Private Health","2021/12/06 00:00:00","1965"
"north west","Private Health","2021/03/09 00:00:00","150"
"free state","Public Health","2022/02/06 00:00:00","1"
"eastern cape","Public Health","2022/06/29 00:00:00","2470"
"kwazulu-natal","Public Health","2022/03/17 00:00:00","10585"
"eastern cape","Private Health","2022/05/13 00:00:00","1043"
"northern cape","Public Health","2022/02/08 00:00:00","669"
"free state","Public Health","2021/08/04 00:00:00","8314"
"north west","Private Health","2022/05/08 00:00:00","1"
"kwazulu-natal","Private Health","2021/08/18 00:00:00","7949"
"free state","Private Health","2021/06/25 00:00:00","578"
"northern cape","Public Health","2021/12/29 00:00:00","428"
"north west","Private Health","2022/04/17 00:00:00","13"
"north west","Public Health","2021/10/31 00:00:00","4170"
"mpumalanga","Public Health","2021/02/17 00:00:00","2"
"kwazulu-natal","Public Health","2022/05/09 00:00:00","8365"
"north west","Private Health","2021/12/23 00:00:00","776"
"eastern cape","Public Health","2022/08/03 00:00:00","2896"
"northern cape","Private Health","2021/10/16 00:00:00","402"
"northern cape","Public Health","2021/09/21 00:00:00","3754"
"eastern cape","Private Health","2022/03/19 00:00:00","589"
"mpumalanga","Public Health","2021/07/09 00:00:00","6846"
"eastern cape","Public Health","2021/05/07 00:00:00","1841"
"limpopo","Private Health","2021/08/07 00:00:00","96"
"north west","Public Health","2022/01/25 00:00:00","4105"
"northern cape","Private Health","2021/08/04 00:00:00","694"
"north west","Public Health","2021/11/21 00:00:00","3317"
"limpopo","Public Health","2021/03/11 00:00:00","461"
"northern cape","Private Health","2022/03/25 00:00:00","533"
"western cape","Private Health","2022/08/23 00:00:00","205"
"free state","Public Health","2021/11/21 00:00:00","161"
"western cape","Public Health","2022/07/17 00:00:00","4"
"kwazulu-natal","Private Health","2022/07/20 00:00:00","230"
"eastern cape","Public Health","2021/08/25 00:00:00","34024"
"limpopo","Public Health","2021/10/25 00:00:00","20128"
"limpopo","Public Health","2022/03/15 00:00:00","6754"
"gauteng","Public Health","2021/08/22 00:00:00","2995"
"western cape","Public Health","2021/09/30 00:00:00","18500"
"limpopo","Public Health","2021/10/18 00:00:00","17707"
"northern cape","Public Health","2022/07/30 00:00:00","1"
"eastern cape","Private Health","2021/03/12 00:00:00","99"
"western cape","Private Health","2022/02/06 00:00:00","126"
"limpopo","Public Health","2022/06/19 00:00:00","34"
"limpopo","Private Health","2022/06/25 00:00:00","68"
"free state","Private Health","2022/02/10 00:00:00","680"
"north west","Public Health","2022/02/18 00:00:00","3897"
"northern cape","Public Health","2022/04/28 00:00:00","1124"
"north west","Private Health","2021/12/01 00:00:00","2638"
"free state","Private Health","2021/12/04 00:00:00","320"
"mpumalanga","Public Health","2021/05/08 00:00:00","31"
"gauteng","Public Health","2021/11/22 00:00:00","21635"
"kwazulu-natal","Public Health","2021/06/20 00:00:00","903"
"free state","Private Health","2021/07/06 00:00:00","1030"
"eastern cape","Public Health","2021/10/15 00:00:00","15242"
"limpopo","Public Health","2022/04/24 00:00:00","34"
"limpopo","Public Health","2022/06/28 00:00:00","1523"
"mpumalanga","Private Health","2021/07/09 00:00:00","1109"
"kwazulu-natal","Public Health","2022/02/18 00:00:00","9718"
"mpumalanga","Public Health","2022/01/28 00:00:00","4042"
"north west","Private Health","2022/03/16 00:00:00","1112"
"kwazulu-natal","Private Health","2021/07/28 00:00:00","6754"
"western cape","Private Health","2021/06/06 00:00:00","64"
"mpumalanga","Public Health","2021/11/16 00:00:00","5986"
"northern cape","Public Health","2021/05/05 00:00:00","141"
"northern cape","Public Health","2022/05/27 00:00:00","1134"
"free state","Public Health","2022/04/18 00:00:00","32"
"northern cape","Private Health","2021/05/20 00:00:00","23"
"western cape","Private Health","2022/02/08 00:00:00","4278"
"north west","Private Health","2022/01/16 00:00:00","10"
"western cape","Public Health","2021/05/15 00:00:00","1"
"kwazulu-natal","Private Health","2022/01/18 00:00:00","3198"
"kwazulu-natal","Public Health","2022/05/08 00:00:00","586"
"north west","Public Health","2022/02/02 00:00:00","3950"
"limpopo","Private Health","2022/02/16 00:00:00","1073"
