"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","216","73","289"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","186","57","243"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6647","2853","9500"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4257","1745","6002"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","12018","7091","19109"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11147","6237","17384"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14527","5536","20063"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11821","4428","16249"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","368","173","541"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","350","137","487"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13131","7775","20906"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10268","5620","15888"
"National","kwazulu-natal","iLembe DM","Private Health","Female","554","336","890"
"National","kwazulu-natal","iLembe DM","Private Health","Male","491","284","775"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8459","4171","12630"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4979","2211","7190"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","339","136","475"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","315","96","411"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12551","5113","17664"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8104","3108","11212"
"National","kwazulu-natal","Ugu DM","Private Health","Female","906","563","1469"
"National","kwazulu-natal","Ugu DM","Private Health","Male","723","430","1153"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12481","5130","17611"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8025","2740","10765"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1651","857","2508"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1524","776","2300"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12604","4974","17578"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8716","3040","11756"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20704","10290","30994"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13148","5404","18552"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","35","14","49"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","15081","6395","21476"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9307","3479","12786"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","289","125","414"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","187","78","265"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15518","6978","22496"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10449","4068","14517"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24514","13015","37529"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17586","8197","25783"
"National","limpopo","Capricorn DM","Private Health","Female","2649","1419","4068"
"National","limpopo","Capricorn DM","Private Health","Male","2157","1066","3223"
"National","limpopo","Capricorn DM","Public Health","Female","34019","13630","47649"
"National","limpopo","Capricorn DM","Public Health","Male","29391","10262","39653"
"National","limpopo","Mopani DM","Private Health","Female","984","488","1472"
"National","limpopo","Mopani DM","Private Health","Male","853","408","1261"
"National","limpopo","Mopani DM","Public Health","Female","36118","11975","48093"
"National","limpopo","Mopani DM","Public Health","Male","29715","8541","38256"
"National","limpopo","Sekhukhune DM","Private Health","Female","840","404","1244"
"National","limpopo","Sekhukhune DM","Private Health","Male","836","315","1151"
"National","limpopo","Sekhukhune DM","Public Health","Female","25425","9573","34998"
"National","limpopo","Sekhukhune DM","Public Health","Male","25096","8092","33188"
"National","limpopo","Vhembe DM","Private Health","Female","5991","2531","8522"
"National","limpopo","Vhembe DM","Private Health","Male","4109","1487","5596"
"National","limpopo","Vhembe DM","Public Health","Female","32619","10364","42983"
"National","limpopo","Vhembe DM","Public Health","Male","27118","7385","34503"
"National","limpopo","Waterberg DM","Private Health","Female","1268","516","1784"
"National","limpopo","Waterberg DM","Private Health","Male","1146","443","1589"
"National","limpopo","Waterberg DM","Public Health","Female","16379","6358","22737"
"National","limpopo","Waterberg DM","Public Health","Male","13562","4626","18188"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2060","960","3020"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1748","846","2594"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45588","17682","63270"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34589","11263","45852"
"National","mpumalanga","G Sibande DM","Private Health","Female","710","279","989"
"National","mpumalanga","G Sibande DM","Private Health","Male","603","252","855"
"National","mpumalanga","G Sibande DM","Public Health","Female","15581","5882","21463"
"National","mpumalanga","G Sibande DM","Public Health","Male","11978","4006","15984"
"National","mpumalanga","Nkangala DM","Private Health","Female","1080","451","1531"
"National","mpumalanga","Nkangala DM","Private Health","Male","1029","404","1433"
"National","mpumalanga","Nkangala DM","Public Health","Female","16342","6212","22554"
"National","mpumalanga","Nkangala DM","Public Health","Male","17140","5212","22352"
"National","northern cape","Frances Baard DM","Private Health","Female","1262","632","1894"
"National","northern cape","Frances Baard DM","Private Health","Male","1202","515","1717"
"National","northern cape","Frances Baard DM","Public Health","Female","6326","2781","9107"
"National","northern cape","Frances Baard DM","Public Health","Male","5068","2081","7149"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","201","520"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","278","145","423"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3104","1123","4227"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2386","841","3227"
"National","northern cape","Namakwa DM","Private Health","Female","169","99","268"
"National","northern cape","Namakwa DM","Private Health","Male","156","72","228"
"National","northern cape","Namakwa DM","Public Health","Female","1572","578","2150"
"National","northern cape","Namakwa DM","Public Health","Male","1254","440","1694"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3669","1620","5289"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2793","1155","3948"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","325","111","436"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","269","79","348"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3570","1501","5071"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2835","1062","3897"
"National","north west","Bojanala Platinum DM","Private Health","Female","2496","1195","3691"
"National","north west","Bojanala Platinum DM","Private Health","Male","2271","993","3264"
"National","north west","Bojanala Platinum DM","Public Health","Female","30105","12355","42460"
"National","north west","Bojanala Platinum DM","Public Health","Male","24658","8951","33609"
"National","north west","Dr K Kaunda DM","Private Health","Female","1385","672","2057"
"National","north west","Dr K Kaunda DM","Private Health","Male","1166","539","1705"
"National","north west","Dr K Kaunda DM","Public Health","Female","12807","4488","17295"
"National","north west","Dr K Kaunda DM","Public Health","Male","10391","3336","13727"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","920","381","1301"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","825","368","1193"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20779","7123","27902"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17210","5104","22314"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","249","136","385"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","341","120","461"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13395","3819","17214"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11795","3022","14817"
"National","western cape","Cape Town MM","Private Health","Female","17137","9477","26614"
"National","western cape","Cape Town MM","Private Health","Male","15531","8234","23765"
"National","western cape","Cape Town MM","Public Health","Female","30091","10542","40633"
"National","western cape","Cape Town MM","Public Health","Male","25346","9045","34391"
"National","western cape","Cape Winelands DM","Private Health","Female","2980","1606","4586"
"National","western cape","Cape Winelands DM","Private Health","Male","2690","1411","4101"
"National","western cape","Cape Winelands DM","Public Health","Female","6333","2358","8691"
"National","western cape","Cape Winelands DM","Public Health","Male","5401","1835","7236"
"National","western cape","Central Karoo DM","Private Health","Female","73","42","115"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","762","340","1102"
"National","western cape","Central Karoo DM","Public Health","Male","578","254","832"
"National","western cape","Garden Route DM","Private Health","Female","1138","635","1773"
"National","western cape","Garden Route DM","Private Health","Male","1039","543","1582"
"National","western cape","Garden Route DM","Public Health","Female","5220","1830","7050"
"National","western cape","Garden Route DM","Public Health","Male","4364","1377","5741"
"National","western cape","Overberg DM","Private Health","Female","556","290","846"
"National","western cape","Overberg DM","Private Health","Male","496","234","730"
"National","western cape","Overberg DM","Public Health","Female","2517","717","3234"
"National","western cape","Overberg DM","Public Health","Male","1944","551","2495"
"National","western cape","West Coast DM","Private Health","Female","883","457","1340"
"National","western cape","West Coast DM","Private Health","Male","852","404","1256"
"National","western cape","West Coast DM","Public Health","Female","3338","1233","4571"
"National","western cape","West Coast DM","Public Health","Male","2815","921","3736"
