"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10273","3320","13593"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","906","375","1281"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20478","7126","27604"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17014","5117","22131"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","130","372"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","330","117","447"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13185","3778","16963"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11649","3007","14656"
"National","western cape","Cape Town MM","Private Health","Female","16742","9251","25993"
"National","western cape","Cape Town MM","Private Health","Male","15203","8058","23261"
"National","western cape","Cape Town MM","Public Health","Female","29527","10625","40152"
"National","western cape","Cape Town MM","Public Health","Male","24930","9119","34049"
"National","western cape","Cape Winelands DM","Private Health","Female","2908","1567","4475"
"National","western cape","Cape Winelands DM","Private Health","Male","2618","1366","3984"
"National","western cape","Cape Winelands DM","Public Health","Female","6444","2557","9001"
"National","western cape","Cape Winelands DM","Public Health","Male","5573","2047","7620"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","568","253","821"
"National","western cape","Garden Route DM","Private Health","Female","1116","620","1736"
"National","western cape","Garden Route DM","Private Health","Male","1008","518","1526"
"National","western cape","Garden Route DM","Public Health","Female","5185","1951","7136"
"National","western cape","Garden Route DM","Public Health","Male","4332","1454","5786"
"National","western cape","Overberg DM","Private Health","Female","544","284","828"
"National","western cape","Overberg DM","Private Health","Male","483","224","707"
"National","western cape","Overberg DM","Public Health","Female","2477","722","3199"
"National","western cape","Overberg DM","Public Health","Male","1904","555","2459"
"National","western cape","West Coast DM","Private Health","Female","854","443","1297"
"National","western cape","West Coast DM","Private Health","Male","828","391","1219"
"National","western cape","West Coast DM","Public Health","Female","3327","1447","4774"
"National","western cape","West Coast DM","Public Health","Male","2822","1047","3869"
