"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10225","3305","13530"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","896","370","1266"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","807","362","1169"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20434","7108","27542"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16981","5107","22088"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","240","129","369"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","328","116","444"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13124","3758","16882"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11582","2996","14578"
"National","western cape","Cape Town MM","Private Health","Female","16613","9187","25800"
"National","western cape","Cape Town MM","Private Health","Male","15092","8001","23093"
"National","western cape","Cape Town MM","Public Health","Female","29318","10566","39884"
"National","western cape","Cape Town MM","Public Health","Male","24810","9077","33887"
"National","western cape","Cape Winelands DM","Private Health","Female","2880","1552","4432"
"National","western cape","Cape Winelands DM","Private Health","Male","2603","1363","3966"
"National","western cape","Cape Winelands DM","Public Health","Female","6414","2548","8962"
"National","western cape","Cape Winelands DM","Public Health","Male","5572","2050","7622"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","737","337","1074"
"National","western cape","Central Karoo DM","Public Health","Male","566","253","819"
"National","western cape","Garden Route DM","Private Health","Female","1104","612","1716"
"National","western cape","Garden Route DM","Private Health","Male","1006","516","1522"
"National","western cape","Garden Route DM","Public Health","Female","5163","1947","7110"
"National","western cape","Garden Route DM","Public Health","Male","4317","1454","5771"
"National","western cape","Overberg DM","Private Health","Female","540","284","824"
"National","western cape","Overberg DM","Private Health","Male","481","221","702"
"National","western cape","Overberg DM","Public Health","Female","2472","720","3192"
"National","western cape","Overberg DM","Public Health","Male","1889","551","2440"
"National","western cape","West Coast DM","Private Health","Female","851","442","1293"
"National","western cape","West Coast DM","Private Health","Male","820","388","1208"
"National","western cape","West Coast DM","Public Health","Female","3306","1440","4746"
"National","western cape","West Coast DM","Public Health","Male","2803","1040","3843"
