"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10199"
"Pfizer","eastern cape","Amathole DM","Adults","149409"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31434"
"Pfizer","eastern cape","A Nzo DM","Adults","105720"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18229"
"Pfizer","eastern cape","Buffalo City MM","Adults","215957"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6375"
"Pfizer","eastern cape","C Hani DM","Adults","119273"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5449"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56109"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14731"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277341"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30121"
"Pfizer","eastern cape","O Tambo DM","Adults","138556"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11189"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94327"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9224"
"Pfizer","free state","Fezile Dabi DM","Adults","94193"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11435"
"Pfizer","free state","Lejweleputswa DM","Adults","154726"
"Pfizer","free state","Mangaung MM","12-17 Years","28383"
"Pfizer","free state","Mangaung MM","Adults","202677"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28847"
"Pfizer","free state","T Mofutsanyana DM","Adults","138765"
"Pfizer","free state","Xhariep DM","12-17 Years","1989"
"Pfizer","free state","Xhariep DM","Adults","14356"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38285"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811423"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54963"
"Pfizer","gauteng","Johannesburg MM","Adults","1498206"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11945"
"Pfizer","gauteng","Sedibeng DM","Adults","155657"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43987"
"Pfizer","gauteng","Tshwane MM","Adults","734429"
"Pfizer","gauteng","West Rand DM","12-17 Years","17958"
"Pfizer","gauteng","West Rand DM","Adults","235959"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4662"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50244"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22774"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773271"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13552"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68614"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6854"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99260"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8235"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93030"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8765"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135231"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9611"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214580"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15601"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59652"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9728"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43083"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10927"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58054"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20673"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84953"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27510"
"Pfizer","limpopo","Capricorn DM","Adults","195230"
"Pfizer","limpopo","Mopani DM","12-17 Years","22525"
"Pfizer","limpopo","Mopani DM","Adults","177680"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18444"
"Pfizer","limpopo","Sekhukhune DM","Adults","144844"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21342"
"Pfizer","limpopo","Vhembe DM","Adults","205450"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12180"
"Pfizer","limpopo","Waterberg DM","Adults","171834"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33433"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203999"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10563"
"Pfizer","mpumalanga","G Sibande DM","Adults","138644"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11991"
"Pfizer","mpumalanga","Nkangala DM","Adults","142611"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6515"
"Pfizer","northern cape","Frances Baard DM","Adults","70233"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2627"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35899"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1156"
"Pfizer","northern cape","Namakwa DM","Adults","26270"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2712"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26154"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2955"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38706"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23623"
"Pfizer","north west","Bojanala Platinum DM","Adults","277716"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8833"
"Pfizer","north west","Dr K Kaunda DM","Adults","138633"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12871"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96477"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6953"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35348"
"Pfizer","western cape","Cape Town MM","12-17 Years","36544"
"Pfizer","western cape","Cape Town MM","Adults","1310535"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7631"
"Pfizer","western cape","Cape Winelands DM","Adults","235887"
"Pfizer","western cape","Central Karoo DM","12-17 Years","656"
"Pfizer","western cape","Central Karoo DM","Adults","14554"
"Pfizer","western cape","Garden Route DM","12-17 Years","4506"
"Pfizer","western cape","Garden Route DM","Adults","149021"
"Pfizer","western cape","Overberg DM","12-17 Years","1769"
"Pfizer","western cape","Overberg DM","Adults","79900"
"Pfizer","western cape","West Coast DM","12-17 Years","3325"
"Pfizer","western cape","West Coast DM","Adults","90390"
