"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Male","22739","11561","34300"
"National","free state","Xhariep DM","Public Health","Female","4187","1181","5368"
"National","free state","Xhariep DM","Public Health","Male","3435","808","4243"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10572","6452","17024"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9758","5529","15287"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40272","15176","55448"
"National","gauteng","Ekurhuleni MM","Public Health","Male","31997","11128","43125"
"National","gauteng","Johannesburg MM","Private Health","Female","24851","13444","38295"
"National","gauteng","Johannesburg MM","Private Health","Male","22746","11737","34483"
"National","gauteng","Johannesburg MM","Public Health","Female","45647","16685","62332"
"National","gauteng","Johannesburg MM","Public Health","Male","37091","13097","50188"
"National","gauteng","Sedibeng DM","Private Health","Female","1556","990","2546"
"National","gauteng","Sedibeng DM","Private Health","Male","1382","668","2050"
"National","gauteng","Sedibeng DM","Public Health","Female","13547","5798","19345"
"National","gauteng","Sedibeng DM","Public Health","Male","10709","4489","15198"
"National","gauteng","Tshwane MM","Private Health","Female","11194","6464","17658"
"National","gauteng","Tshwane MM","Private Health","Male","10698","5892","16590"
"National","gauteng","Tshwane MM","Public Health","Female","39504","18531","58035"
"National","gauteng","Tshwane MM","Public Health","Male","30679","13100","43779"
"National","gauteng","West Rand DM","Private Health","Female","2131","1478","3609"
"National","gauteng","West Rand DM","Private Health","Male","1778","1205","2983"
"National","gauteng","West Rand DM","Public Health","Female","17226","8727","25953"
"National","gauteng","West Rand DM","Public Health","Male","14119","6548","20667"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","208","70","278"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","177","53","230"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6435","2795","9230"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4170","1744","5914"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11497","6785","18282"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10742","6031","16773"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14341","5532","19873"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11675","4426","16101"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","344","157","501"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","333","130","463"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12809","7683","20492"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10044","5582","15626"
"National","kwazulu-natal","iLembe DM","Private Health","Female","526","320","846"
"National","kwazulu-natal","iLembe DM","Private Health","Male","470","273","743"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8194","4078","12272"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4846","2183","7029"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","319","127","446"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","301","90","391"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12147","4977","17124"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7923","3041","10964"
"National","kwazulu-natal","Ugu DM","Private Health","Female","873","540","1413"
"National","kwazulu-natal","Ugu DM","Private Health","Male","697","411","1108"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12160","5071","17231"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7881","2743","10624"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1571","816","2387"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1456","740","2196"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12422","4966","17388"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8704","3089","11793"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20138","10211","30349"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12763","5379","18142"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","32","13","45"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14610","6270","20880"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9028","3427","12455"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14942","6755","21697"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10142","3981","14123"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23677","12630","36307"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17067","8032","25099"
"National","limpopo","Capricorn DM","Private Health","Female","2532","1361","3893"
"National","limpopo","Capricorn DM","Private Health","Male","2068","1017","3085"
"National","limpopo","Capricorn DM","Public Health","Female","34916","14280","49196"
"National","limpopo","Capricorn DM","Public Health","Male","29974","10852","40826"
"National","limpopo","Mopani DM","Private Health","Female","941","469","1410"
"National","limpopo","Mopani DM","Private Health","Male","832","398","1230"
"National","limpopo","Mopani DM","Public Health","Female","36153","12580","48733"
"National","limpopo","Mopani DM","Public Health","Male","29765","9078","38843"
"National","limpopo","Sekhukhune DM","Private Health","Female","897","472","1369"
"National","limpopo","Sekhukhune DM","Private Health","Male","891","373","1264"
"National","limpopo","Sekhukhune DM","Public Health","Female","25341","9538","34879"
"National","limpopo","Sekhukhune DM","Public Health","Male","24831","8061","32892"
"National","limpopo","Vhembe DM","Private Health","Female","5739","2448","8187"
"National","limpopo","Vhembe DM","Private Health","Male","3966","1440","5406"
"National","limpopo","Vhembe DM","Public Health","Female","32063","10183","42246"
"National","limpopo","Vhembe DM","Public Health","Male","26662","7271","33933"
"National","limpopo","Waterberg DM","Private Health","Female","1215","496","1711"
"National","limpopo","Waterberg DM","Private Health","Male","1109","433","1542"
"National","limpopo","Waterberg DM","Public Health","Female","16450","6492","22942"
"National","limpopo","Waterberg DM","Public Health","Male","13723","4759","18482"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1954","917","2871"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1684","824","2508"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45782","19185","64967"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35080","12507","47587"
"National","mpumalanga","G Sibande DM","Private Health","Female","680","260","940"
"National","mpumalanga","G Sibande DM","Private Health","Male","586","245","831"
"National","mpumalanga","G Sibande DM","Public Health","Female","15208","5983","21191"
"National","mpumalanga","G Sibande DM","Public Health","Male","11726","4075","15801"
"National","mpumalanga","Nkangala DM","Private Health","Female","1028","432","1460"
"National","mpumalanga","Nkangala DM","Private Health","Male","992","393","1385"
"National","mpumalanga","Nkangala DM","Public Health","Female","15798","6097","21895"
"National","mpumalanga","Nkangala DM","Public Health","Male","16356","5069","21425"
"National","northern cape","Frances Baard DM","Private Health","Female","1201","608","1809"
"National","northern cape","Frances Baard DM","Private Health","Male","1156","502","1658"
"National","northern cape","Frances Baard DM","Public Health","Female","6345","3100","9445"
"National","northern cape","Frances Baard DM","Public Health","Male","5119","2305","7424"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","192","502"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3618","1327","4945"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2822","966","3788"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","150","70","220"
"National","northern cape","Namakwa DM","Public Health","Female","1522","560","2082"
"National","northern cape","Namakwa DM","Public Health","Male","1213","429","1642"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3549","1581","5130"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2726","1131","3857"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","309","106","415"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","73","330"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3697","1631","5328"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2915","1145","4060"
"National","north west","Bojanala Platinum DM","Private Health","Female","2395","1148","3543"
"National","north west","Bojanala Platinum DM","Private Health","Male","2172","947","3119"
"National","north west","Bojanala Platinum DM","Public Health","Female","29613","12414","42027"
"National","north west","Bojanala Platinum DM","Public Health","Male","24438","9114","33552"
"National","north west","Dr K Kaunda DM","Private Health","Female","1320","646","1966"
"National","north west","Dr K Kaunda DM","Private Health","Male","1127","522","1649"
"National","north west","Dr K Kaunda DM","Public Health","Female","12437","4371","16808"
"National","north west","Dr K Kaunda DM","Public Health","Male","10155","3294","13449"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","880","364","1244"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","801","360","1161"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20246","7065","27311"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16854","5082","21936"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","126","364"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","318","114","432"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13029","3732","16761"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11498","2981","14479"
"National","western cape","Cape Town MM","Private Health","Female","16432","9095","25527"
"National","western cape","Cape Town MM","Private Health","Male","14927","7926","22853"
"National","western cape","Cape Town MM","Public Health","Female","29065","10499","39564"
"National","western cape","Cape Town MM","Public Health","Male","24641","9024","33665"
"National","western cape","Cape Winelands DM","Private Health","Female","2842","1531","4373"
"National","western cape","Cape Winelands DM","Private Health","Male","2574","1347","3921"
"National","western cape","Cape Winelands DM","Public Health","Female","6371","2633","9004"
"National","western cape","Cape Winelands DM","Public Health","Male","5551","2120","7671"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","729","331","1060"
"National","western cape","Central Karoo DM","Public Health","Male","566","256","822"
"National","western cape","Garden Route DM","Private Health","Female","1090","605","1695"
"National","western cape","Garden Route DM","Private Health","Male","987","506","1493"
"National","western cape","Garden Route DM","Public Health","Female","5123","1940","7063"
"National","western cape","Garden Route DM","Public Health","Male","4291","1455","5746"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2449","712","3161"
"National","western cape","Overberg DM","Public Health","Male","1869","553","2422"
"National","western cape","West Coast DM","Private Health","Female","841","439","1280"
"National","western cape","West Coast DM","Private Health","Male","806","382","1188"
"National","western cape","West Coast DM","Public Health","Female","3287","1452","4739"
"National","western cape","West Coast DM","Public Health","Male","2784","1052","3836"
