"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6844"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47562"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10219"
"Pfizer","eastern cape","Amathole DM","Adults","149285"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31363"
"Pfizer","eastern cape","A Nzo DM","Adults","105450"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18266"
"Pfizer","eastern cape","Buffalo City MM","Adults","215513"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6396"
"Pfizer","eastern cape","C Hani DM","Adults","119204"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5463"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56093"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14790"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277123"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30120"
"Pfizer","eastern cape","O Tambo DM","Adults","138240"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11221"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94216"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9257"
"Pfizer","free state","Fezile Dabi DM","Adults","94130"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11483"
"Pfizer","free state","Lejweleputswa DM","Adults","154603"
"Pfizer","free state","Mangaung MM","12-17 Years","28479"
"Pfizer","free state","Mangaung MM","Adults","202525"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28968"
"Pfizer","free state","T Mofutsanyana DM","Adults","138561"
"Pfizer","free state","Xhariep DM","12-17 Years","2003"
"Pfizer","free state","Xhariep DM","Adults","14342"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38397"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810638"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55141"
"Pfizer","gauteng","Johannesburg MM","Adults","1497129"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12004"
"Pfizer","gauteng","Sedibeng DM","Adults","155555"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44141"
"Pfizer","gauteng","Tshwane MM","Adults","733635"
"Pfizer","gauteng","West Rand DM","12-17 Years","18014"
"Pfizer","gauteng","West Rand DM","Adults","235731"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4673"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50205"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22879"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772638"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13600"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68548"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6892"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99167"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8269"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92970"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8809"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135134"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9642"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214408"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15658"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59551"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9763"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43025"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10986"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57970"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20767"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84852"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27604"
"Pfizer","limpopo","Capricorn DM","Adults","195007"
"Pfizer","limpopo","Mopani DM","12-17 Years","22546"
"Pfizer","limpopo","Mopani DM","Adults","177513"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18453"
"Pfizer","limpopo","Sekhukhune DM","Adults","144610"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21414"
"Pfizer","limpopo","Vhembe DM","Adults","205217"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12209"
"Pfizer","limpopo","Waterberg DM","Adults","171676"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33421"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203529"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10593"
"Pfizer","mpumalanga","G Sibande DM","Adults","138547"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12061"
"Pfizer","mpumalanga","Nkangala DM","Adults","142515"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6520"
"Pfizer","northern cape","Frances Baard DM","Adults","70164"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2613"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35878"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1163"
"Pfizer","northern cape","Namakwa DM","Adults","26263"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2727"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26133"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2940"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38618"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23646"
"Pfizer","north west","Bojanala Platinum DM","Adults","277269"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8860"
"Pfizer","north west","Dr K Kaunda DM","Adults","138559"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12936"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96340"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6980"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35319"
"Pfizer","western cape","Cape Town MM","12-17 Years","36751"
"Pfizer","western cape","Cape Town MM","Adults","1309723"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7665"
"Pfizer","western cape","Cape Winelands DM","Adults","235793"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14538"
"Pfizer","western cape","Garden Route DM","12-17 Years","4519"
"Pfizer","western cape","Garden Route DM","Adults","148943"
"Pfizer","western cape","Overberg DM","12-17 Years","1773"
"Pfizer","western cape","Overberg DM","Adults","79875"
"Pfizer","western cape","West Coast DM","12-17 Years","3333"
"Pfizer","western cape","West Coast DM","Adults","90365"
