"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Mangaung MM","Private Health","Male","2420","1525","3945"
"National","free state","Mangaung MM","Public Health","Female","23165","13767","36932"
"National","free state","Mangaung MM","Public Health","Male","20711","11139","31850"
"National","free state","T Mofutsanyana DM","Private Health","Female","1811","1109","2920"
"National","free state","T Mofutsanyana DM","Private Health","Male","1558","902","2460"
"National","free state","T Mofutsanyana DM","Public Health","Female","26489","15306","41795"
"National","free state","T Mofutsanyana DM","Public Health","Male","22801","11580","34381"
"National","free state","Xhariep DM","Public Health","Female","4199","1185","5384"
"National","free state","Xhariep DM","Public Health","Male","3449","813","4262"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10615","6472","17087"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9781","5544","15325"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40358","15191","55549"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32041","11143","43184"
"National","gauteng","Johannesburg MM","Private Health","Female","24946","13492","38438"
"National","gauteng","Johannesburg MM","Private Health","Male","22800","11759","34559"
"National","gauteng","Johannesburg MM","Public Health","Female","45752","16696","62448"
"National","gauteng","Johannesburg MM","Public Health","Male","37150","13110","50260"
"National","gauteng","Sedibeng DM","Private Health","Female","1559","992","2551"
"National","gauteng","Sedibeng DM","Private Health","Male","1387","668","2055"
"National","gauteng","Sedibeng DM","Public Health","Female","13579","5815","19394"
"National","gauteng","Sedibeng DM","Public Health","Male","10727","4498","15225"
"National","gauteng","Tshwane MM","Private Health","Female","11228","6479","17707"
"National","gauteng","Tshwane MM","Private Health","Male","10727","5903","16630"
"National","gauteng","Tshwane MM","Public Health","Female","39599","18566","58165"
"National","gauteng","Tshwane MM","Public Health","Male","30715","13104","43819"
"National","gauteng","West Rand DM","Private Health","Female","2137","1481","3618"
"National","gauteng","West Rand DM","Private Health","Male","1781","1208","2989"
"National","gauteng","West Rand DM","Public Health","Female","17261","8748","26009"
"National","gauteng","West Rand DM","Public Health","Male","14146","6555","20701"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","208","70","278"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","178","54","232"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6448","2798","9246"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4180","1746","5926"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11537","6800","18337"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10780","6048","16828"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14362","5537","19899"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11705","4437","16142"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","345","158","503"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","337","132","469"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12844","7698","20542"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10055","5588","15643"
"National","kwazulu-natal","iLembe DM","Private Health","Female","527","322","849"
"National","kwazulu-natal","iLembe DM","Private Health","Male","472","273","745"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8216","4086","12302"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4859","2189","7048"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","323","129","452"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12173","4985","17158"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7936","3048","10984"
"National","kwazulu-natal","Ugu DM","Private Health","Female","878","544","1422"
"National","kwazulu-natal","Ugu DM","Private Health","Male","700","412","1112"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12191","5082","17273"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7894","2745","10639"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1578","818","2396"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1463","745","2208"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12454","4976","17430"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8726","3094","11820"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20178","10228","30406"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12791","5388","18179"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14640","6280","20920"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9043","3433","12476"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14997","6777","21774"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10162","3988","14150"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23741","12665","36406"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17095","8041","25136"
"National","limpopo","Capricorn DM","Private Health","Female","2543","1368","3911"
"National","limpopo","Capricorn DM","Private Health","Male","2079","1023","3102"
"National","limpopo","Capricorn DM","Public Health","Female","34964","14302","49266"
"National","limpopo","Capricorn DM","Public Health","Male","30017","10864","40881"
"National","limpopo","Mopani DM","Private Health","Female","944","470","1414"
"National","limpopo","Mopani DM","Private Health","Male","833","398","1231"
"National","limpopo","Mopani DM","Public Health","Female","36216","12577","48793"
"National","limpopo","Mopani DM","Public Health","Male","29812","9078","38890"
"National","limpopo","Sekhukhune DM","Private Health","Female","890","472","1362"
"National","limpopo","Sekhukhune DM","Private Health","Male","889","371","1260"
"National","limpopo","Sekhukhune DM","Public Health","Female","25376","9551","34927"
"National","limpopo","Sekhukhune DM","Public Health","Male","24881","8069","32950"
"National","limpopo","Vhembe DM","Private Health","Female","5762","2452","8214"
"National","limpopo","Vhembe DM","Private Health","Male","3974","1442","5416"
"National","limpopo","Vhembe DM","Public Health","Female","32106","10194","42300"
"National","limpopo","Vhembe DM","Public Health","Male","26723","7287","34010"
"National","limpopo","Waterberg DM","Private Health","Female","1222","500","1722"
"National","limpopo","Waterberg DM","Private Health","Male","1111","433","1544"
"National","limpopo","Waterberg DM","Public Health","Female","16490","6502","22992"
"National","limpopo","Waterberg DM","Public Health","Male","13742","4759","18501"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1962","923","2885"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1688","825","2513"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45891","19188","65079"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35114","12485","47599"
"National","mpumalanga","G Sibande DM","Private Health","Female","685","262","947"
"National","mpumalanga","G Sibande DM","Private Health","Male","588","245","833"
"National","mpumalanga","G Sibande DM","Public Health","Female","15242","5993","21235"
"National","mpumalanga","G Sibande DM","Public Health","Male","11760","4075","15835"
"National","mpumalanga","Nkangala DM","Private Health","Female","1036","435","1471"
"National","mpumalanga","Nkangala DM","Private Health","Male","995","393","1388"
"National","mpumalanga","Nkangala DM","Public Health","Female","15845","6109","21954"
"National","mpumalanga","Nkangala DM","Public Health","Male","16424","5089","21513"
"National","northern cape","Frances Baard DM","Private Health","Female","1211","610","1821"
"National","northern cape","Frances Baard DM","Private Health","Male","1159","502","1661"
"National","northern cape","Frances Baard DM","Public Health","Female","6350","3100","9450"
"National","northern cape","Frances Baard DM","Public Health","Male","5123","2305","7428"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","193","503"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3622","1327","4949"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2824","969","3793"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","150","70","220"
"National","northern cape","Namakwa DM","Public Health","Female","1525","562","2087"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3556","1584","5140"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2733","1135","3868"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","311","107","418"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","75","335"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3700","1631","5331"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2919","1135","4054"
"National","north west","Bojanala Platinum DM","Private Health","Female","2404","1156","3560"
"National","north west","Bojanala Platinum DM","Private Health","Male","2178","949","3127"
"National","north west","Bojanala Platinum DM","Public Health","Female","29656","12426","42082"
"National","north west","Bojanala Platinum DM","Public Health","Male","24486","9127","33613"
"National","north west","Dr K Kaunda DM","Private Health","Female","1322","649","1971"
"National","north west","Dr K Kaunda DM","Private Health","Male","1129","522","1651"
"National","north west","Dr K Kaunda DM","Public Health","Female","12455","4377","16832"
"National","north west","Dr K Kaunda DM","Public Health","Male","10173","3295","13468"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","885","366","1251"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","802","361","1163"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20293","7073","27366"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16897","5092","21989"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","127","365"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","321","115","436"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13059","3739","16798"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11527","2984","14511"
"National","western cape","Cape Town MM","Private Health","Female","16491","9125","25616"
"National","western cape","Cape Town MM","Private Health","Male","14986","7952","22938"
"National","western cape","Cape Town MM","Public Health","Female","29163","10526","39689"
"National","western cape","Cape Town MM","Public Health","Male","24717","9050","33767"
"National","western cape","Cape Winelands DM","Private Health","Female","2852","1537","4389"
"National","western cape","Cape Winelands DM","Private Health","Male","2584","1353","3937"
"National","western cape","Cape Winelands DM","Public Health","Female","6382","2629","9011"
"National","western cape","Cape Winelands DM","Public Health","Male","5566","2122","7688"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","730","332","1062"
"National","western cape","Central Karoo DM","Public Health","Male","567","256","823"
"National","western cape","Garden Route DM","Private Health","Female","1097","608","1705"
"National","western cape","Garden Route DM","Private Health","Male","995","509","1504"
"National","western cape","Garden Route DM","Public Health","Female","5139","1944","7083"
"National","western cape","Garden Route DM","Public Health","Male","4303","1456","5759"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2458","715","3173"
"National","western cape","Overberg DM","Public Health","Male","1874","554","2428"
"National","western cape","West Coast DM","Private Health","Female","844","441","1285"
"National","western cape","West Coast DM","Private Health","Male","809","384","1193"
"National","western cape","West Coast DM","Public Health","Female","3296","1453","4749"
"National","western cape","West Coast DM","Public Health","Male","2793","1053","3846"
