"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1512","768","2280"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12522","4947","17469"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8677","3036","11713"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20562","10266","30828"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13043","5404","18447"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14949","6349","21298"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9229","3456","12685"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","284","122","406"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15380","6923","22303"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10374","4052","14426"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24284","12937","37221"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17446","8160","25606"
"National","limpopo","Capricorn DM","Private Health","Female","2613","1406","4019"
"National","limpopo","Capricorn DM","Private Health","Male","2137","1057","3194"
"National","limpopo","Capricorn DM","Public Health","Female","33947","13728","47675"
"National","limpopo","Capricorn DM","Public Health","Male","29313","10338","39651"
"National","limpopo","Mopani DM","Private Health","Female","974","481","1455"
"National","limpopo","Mopani DM","Private Health","Male","850","403","1253"
"National","limpopo","Mopani DM","Public Health","Female","36022","12053","48075"
"National","limpopo","Mopani DM","Public Health","Male","29607","8580","38187"
"National","limpopo","Sekhukhune DM","Private Health","Female","875","452","1327"
"National","limpopo","Sekhukhune DM","Private Health","Male","866","345","1211"
"National","limpopo","Sekhukhune DM","Public Health","Female","25347","9529","34876"
"National","limpopo","Sekhukhune DM","Public Health","Male","24992","8078","33070"
"National","limpopo","Vhembe DM","Private Health","Female","5938","2516","8454"
"National","limpopo","Vhembe DM","Private Health","Male","4067","1474","5541"
"National","limpopo","Vhembe DM","Public Health","Female","32452","10317","42769"
"National","limpopo","Vhembe DM","Public Health","Male","27005","7365","34370"
"National","limpopo","Waterberg DM","Private Health","Female","1258","515","1773"
"National","limpopo","Waterberg DM","Private Health","Male","1138","439","1577"
"National","limpopo","Waterberg DM","Public Health","Female","16351","6361","22712"
"National","limpopo","Waterberg DM","Public Health","Male","13564","4621","18185"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2038","951","2989"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1735","845","2580"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45439","17825","63264"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34512","11390","45902"
"National","mpumalanga","G Sibande DM","Private Health","Female","706","275","981"
"National","mpumalanga","G Sibande DM","Private Health","Male","597","250","847"
"National","mpumalanga","G Sibande DM","Public Health","Female","15482","5907","21389"
"National","mpumalanga","G Sibande DM","Public Health","Male","11904","4017","15921"
"National","mpumalanga","Nkangala DM","Private Health","Female","1068","444","1512"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16216","6210","22426"
"National","mpumalanga","Nkangala DM","Public Health","Male","16978","5206","22184"
"National","northern cape","Frances Baard DM","Private Health","Female","1248","623","1871"
"National","northern cape","Frances Baard DM","Private Health","Male","1186","509","1695"
"National","northern cape","Frances Baard DM","Public Health","Female","6316","2826","9142"
"National","northern cape","Frances Baard DM","Public Health","Male","5062","2119","7181"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","275","144","419"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3101","1125","4226"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2391","841","3232"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1556","572","2128"
"National","northern cape","Namakwa DM","Public Health","Male","1244","438","1682"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3641","1613","5254"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2773","1148","3921"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","321","109","430"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3551","1495","5046"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2825","1061","3886"
"National","north west","Bojanala Platinum DM","Private Health","Female","2474","1187","3661"
"National","north west","Bojanala Platinum DM","Private Health","Male","2255","987","3242"
"National","north west","Bojanala Platinum DM","Public Health","Female","29953","12330","42283"
"National","north west","Bojanala Platinum DM","Public Health","Male","24579","8942","33521"
"National","north west","Dr K Kaunda DM","Private Health","Female","1372","667","2039"
"National","north west","Dr K Kaunda DM","Private Health","Male","1158","536","1694"
"National","north west","Dr K Kaunda DM","Public Health","Female","12720","4467","17187"
"National","north west","Dr K Kaunda DM","Public Health","Male","10350","3332","13682"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","915","379","1294"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","818","366","1184"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20625","7093","27718"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17126","5091","22217"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","336","119","455"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13307","3796","17103"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11731","3013","14744"
"National","western cape","Cape Town MM","Private Health","Female","16977","9384","26361"
"National","western cape","Cape Town MM","Private Health","Male","15407","8167","23574"
"National","western cape","Cape Town MM","Public Health","Female","29817","10466","40283"
"National","western cape","Cape Town MM","Public Health","Male","25148","9009","34157"
"National","western cape","Cape Winelands DM","Private Health","Female","2953","1593","4546"
"National","western cape","Cape Winelands DM","Private Health","Male","2664","1393","4057"
"National","western cape","Cape Winelands DM","Public Health","Female","6311","2364","8675"
"National","western cape","Cape Winelands DM","Public Health","Male","5415","1867","7282"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","755","345","1100"
"National","western cape","Central Karoo DM","Public Health","Male","577","259","836"
"National","western cape","Garden Route DM","Private Health","Female","1128","627","1755"
"National","western cape","Garden Route DM","Private Health","Male","1030","535","1565"
"National","western cape","Garden Route DM","Public Health","Female","5195","1838","7033"
"National","western cape","Garden Route DM","Public Health","Male","4339","1380","5719"
"National","western cape","Overberg DM","Private Health","Female","549","288","837"
"National","western cape","Overberg DM","Private Health","Male","489","229","718"
"National","western cape","Overberg DM","Public Health","Female","2497","724","3221"
"National","western cape","Overberg DM","Public Health","Male","1921","556","2477"
"National","western cape","West Coast DM","Private Health","Female","876","454","1330"
"National","western cape","West Coast DM","Private Health","Male","847","400","1247"
"National","western cape","West Coast DM","Public Health","Female","3319","1244","4563"
"National","western cape","West Coast DM","Public Health","Male","2808","923","3731"
