"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10205"
"Pfizer","eastern cape","Amathole DM","Adults","149308"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31352"
"Pfizer","eastern cape","A Nzo DM","Adults","105488"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18254"
"Pfizer","eastern cape","Buffalo City MM","Adults","215551"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6391"
"Pfizer","eastern cape","C Hani DM","Adults","119215"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5460"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56096"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14777"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277156"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30130"
"Pfizer","eastern cape","O Tambo DM","Adults","138290"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11220"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94234"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9254"
"Pfizer","free state","Fezile Dabi DM","Adults","94138"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11466"
"Pfizer","free state","Lejweleputswa DM","Adults","154624"
"Pfizer","free state","Mangaung MM","12-17 Years","28459"
"Pfizer","free state","Mangaung MM","Adults","202553"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28930"
"Pfizer","free state","T Mofutsanyana DM","Adults","138609"
"Pfizer","free state","Xhariep DM","12-17 Years","2000"
"Pfizer","free state","Xhariep DM","Adults","14345"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38370"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810751"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55085"
"Pfizer","gauteng","Johannesburg MM","Adults","1497286"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11988"
"Pfizer","gauteng","Sedibeng DM","Adults","155575"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44080"
"Pfizer","gauteng","Tshwane MM","Adults","733744"
"Pfizer","gauteng","West Rand DM","12-17 Years","18007"
"Pfizer","gauteng","West Rand DM","Adults","235757"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4671"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50213"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22846"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772744"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13590"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68559"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6886"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99193"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8261"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92978"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8795"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135152"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9629"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214433"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15645"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59569"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9755"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43037"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10973"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57985"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20739"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84882"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27584"
"Pfizer","limpopo","Capricorn DM","Adults","195038"
"Pfizer","limpopo","Mopani DM","12-17 Years","22534"
"Pfizer","limpopo","Mopani DM","Adults","177550"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18455"
"Pfizer","limpopo","Sekhukhune DM","Adults","144641"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21394"
"Pfizer","limpopo","Vhembe DM","Adults","205255"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12199"
"Pfizer","limpopo","Waterberg DM","Adults","171697"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33424"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203612"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10583"
"Pfizer","mpumalanga","G Sibande DM","Adults","138568"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12043"
"Pfizer","mpumalanga","Nkangala DM","Adults","142533"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6516"
"Pfizer","northern cape","Frances Baard DM","Adults","70171"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2622"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35881"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1160"
"Pfizer","northern cape","Namakwa DM","Adults","26266"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2725"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26135"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2940"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38628"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23622"
"Pfizer","north west","Bojanala Platinum DM","Adults","277335"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8851"
"Pfizer","north west","Dr K Kaunda DM","Adults","138582"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12920"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96400"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6977"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35323"
"Pfizer","western cape","Cape Town MM","12-17 Years","36706"
"Pfizer","western cape","Cape Town MM","Adults","1309858"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7658"
"Pfizer","western cape","Cape Winelands DM","Adults","235804"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14544"
"Pfizer","western cape","Garden Route DM","12-17 Years","4515"
"Pfizer","western cape","Garden Route DM","Adults","148949"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79877"
"Pfizer","western cape","West Coast DM","12-17 Years","3334"
"Pfizer","western cape","West Coast DM","Adults","90369"
