"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26542","15327","41869"
"National","free state","T Mofutsanyana DM","Public Health","Male","22837","11590","34427"
"National","free state","Xhariep DM","Public Health","Female","4208","1186","5394"
"National","free state","Xhariep DM","Public Health","Male","3453","814","4267"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10630","6478","17108"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9794","5546","15340"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40397","15201","55598"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32057","11145","43202"
"National","gauteng","Johannesburg MM","Private Health","Female","24987","13505","38492"
"National","gauteng","Johannesburg MM","Private Health","Male","22842","11779","34621"
"National","gauteng","Johannesburg MM","Public Health","Female","45810","16695","62505"
"National","gauteng","Johannesburg MM","Public Health","Male","37186","13106","50292"
"National","gauteng","Sedibeng DM","Private Health","Female","1559","993","2552"
"National","gauteng","Sedibeng DM","Private Health","Male","1389","671","2060"
"National","gauteng","Sedibeng DM","Public Health","Female","13592","5823","19415"
"National","gauteng","Sedibeng DM","Public Health","Male","10745","4501","15246"
"National","gauteng","Tshwane MM","Private Health","Female","11247","6484","17731"
"National","gauteng","Tshwane MM","Private Health","Male","10733","5904","16637"
"National","gauteng","Tshwane MM","Public Health","Female","39644","18580","58224"
"National","gauteng","Tshwane MM","Public Health","Male","30765","13112","43877"
"National","gauteng","West Rand DM","Private Health","Female","2143","1484","3627"
"National","gauteng","West Rand DM","Private Health","Male","1782","1208","2990"
"National","gauteng","West Rand DM","Public Health","Female","17283","8763","26046"
"National","gauteng","West Rand DM","Public Health","Male","14158","6552","20710"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6452","2799","9251"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4182","1746","5928"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11571","6817","18388"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10806","6060","16866"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14351","5528","19879"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11715","4441","16156"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","346","158","504"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","337","132","469"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12859","7707","20566"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10066","5593","15659"
"National","kwazulu-natal","iLembe DM","Private Health","Female","529","323","852"
"National","kwazulu-natal","iLembe DM","Private Health","Male","474","275","749"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8230","4098","12328"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4859","2190","7049"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","324","130","454"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12191","4988","17179"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7952","3052","11004"
"National","kwazulu-natal","Ugu DM","Private Health","Female","881","546","1427"
"National","kwazulu-natal","Ugu DM","Private Health","Male","702","413","1115"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12221","5089","17310"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7899","2747","10646"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1580","820","2400"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1467","746","2213"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12469","4976","17445"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8734","3087","11821"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20211","10242","30453"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12810","5392","18202"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14664","6290","20954"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9053","3434","12487"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15027","6788","21815"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10176","3993","14169"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23767","12677","36444"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17128","8051","25179"
"National","limpopo","Capricorn DM","Private Health","Female","2548","1371","3919"
"National","limpopo","Capricorn DM","Private Health","Male","2086","1029","3115"
"National","limpopo","Capricorn DM","Public Health","Female","34998","14317","49315"
"National","limpopo","Capricorn DM","Public Health","Male","30034","10867","40901"
"National","limpopo","Mopani DM","Private Health","Female","946","471","1417"
"National","limpopo","Mopani DM","Private Health","Male","834","399","1233"
"National","limpopo","Mopani DM","Public Health","Female","36260","12587","48847"
"National","limpopo","Mopani DM","Public Health","Male","29838","9077","38915"
"National","limpopo","Sekhukhune DM","Private Health","Female","889","469","1358"
"National","limpopo","Sekhukhune DM","Private Health","Male","892","368","1260"
"National","limpopo","Sekhukhune DM","Public Health","Female","25405","9549","34954"
"National","limpopo","Sekhukhune DM","Public Health","Male","24898","8069","32967"
"National","limpopo","Vhembe DM","Private Health","Female","5772","2456","8228"
"National","limpopo","Vhembe DM","Private Health","Male","3980","1442","5422"
"National","limpopo","Vhembe DM","Public Health","Female","32162","10204","42366"
"National","limpopo","Vhembe DM","Public Health","Male","26751","7292","34043"
"National","limpopo","Waterberg DM","Private Health","Female","1223","503","1726"
"National","limpopo","Waterberg DM","Private Health","Male","1113","433","1546"
"National","limpopo","Waterberg DM","Public Health","Female","16502","6503","23005"
"National","limpopo","Waterberg DM","Public Health","Male","13747","4760","18507"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1968","926","2894"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1689","825","2514"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45926","19190","65116"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35124","12483","47607"
"National","mpumalanga","G Sibande DM","Private Health","Female","687","262","949"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15255","5996","21251"
"National","mpumalanga","G Sibande DM","Public Health","Male","11781","4079","15860"
"National","mpumalanga","Nkangala DM","Private Health","Female","1037","435","1472"
"National","mpumalanga","Nkangala DM","Private Health","Male","997","393","1390"
"National","mpumalanga","Nkangala DM","Public Health","Female","15878","6116","21994"
"National","mpumalanga","Nkangala DM","Public Health","Male","16476","5099","21575"
"National","northern cape","Frances Baard DM","Private Health","Female","1216","613","1829"
"National","northern cape","Frances Baard DM","Private Health","Male","1160","502","1662"
"National","northern cape","Frances Baard DM","Public Health","Female","6355","3098","9453"
"National","northern cape","Frances Baard DM","Public Health","Male","5126","2303","7429"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","311","194","505"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3598","1321","4919"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2806","965","3771"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1528","563","2091"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3565","1587","5152"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2736","1138","3874"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","312","107","419"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","75","335"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3704","1623","5327"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2919","1135","4054"
"National","north west","Bojanala Platinum DM","Private Health","Female","2416","1161","3577"
"National","north west","Bojanala Platinum DM","Private Health","Male","2182","950","3132"
"National","north west","Bojanala Platinum DM","Public Health","Female","29686","12404","42090"
"National","north west","Bojanala Platinum DM","Public Health","Male","24484","9107","33591"
"National","north west","Dr K Kaunda DM","Private Health","Female","1326","650","1976"
"National","north west","Dr K Kaunda DM","Private Health","Male","1137","525","1662"
"National","north west","Dr K Kaunda DM","Public Health","Female","12478","4380","16858"
"National","north west","Dr K Kaunda DM","Public Health","Male","10193","3296","13489"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","887","367","1254"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","804","361","1165"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20345","7094","27439"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16917","5098","22015"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","128","366"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","323","115","438"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13085","3747","16832"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11538","2987","14525"
"National","western cape","Cape Town MM","Private Health","Female","16536","9151","25687"
"National","western cape","Cape Town MM","Private Health","Male","15023","7965","22988"
"National","western cape","Cape Town MM","Public Health","Female","29195","10532","39727"
"National","western cape","Cape Town MM","Public Health","Male","24747","9058","33805"
"National","western cape","Cape Winelands DM","Private Health","Female","2863","1544","4407"
"National","western cape","Cape Winelands DM","Private Health","Male","2591","1355","3946"
"National","western cape","Cape Winelands DM","Public Health","Female","6402","2637","9039"
"National","western cape","Cape Winelands DM","Public Health","Male","5574","2122","7696"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","734","334","1068"
"National","western cape","Central Karoo DM","Public Health","Male","568","256","824"
"National","western cape","Garden Route DM","Private Health","Female","1100","609","1709"
"National","western cape","Garden Route DM","Private Health","Male","998","510","1508"
"National","western cape","Garden Route DM","Public Health","Female","5143","1939","7082"
"National","western cape","Garden Route DM","Public Health","Male","4309","1457","5766"
"National","western cape","Overberg DM","Private Health","Female","537","283","820"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2461","715","3176"
"National","western cape","Overberg DM","Public Health","Male","1878","553","2431"
"National","western cape","West Coast DM","Private Health","Female","848","441","1289"
"National","western cape","West Coast DM","Private Health","Male","812","384","1196"
"National","western cape","West Coast DM","Public Health","Female","3300","1454","4754"
"National","western cape","West Coast DM","Public Health","Male","2795","1055","3850"
