"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40917","15316","56233"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32368","11170","43538"
"National","gauteng","Johannesburg MM","Private Health","Female","25416","13766","39182"
"National","gauteng","Johannesburg MM","Private Health","Male","23222","11940","35162"
"National","gauteng","Johannesburg MM","Public Health","Female","46477","16848","63325"
"National","gauteng","Johannesburg MM","Public Health","Male","37601","13138","50739"
"National","gauteng","Sedibeng DM","Private Health","Female","1602","1021","2623"
"National","gauteng","Sedibeng DM","Private Health","Male","1434","697","2131"
"National","gauteng","Sedibeng DM","Public Health","Female","13816","5918","19734"
"National","gauteng","Sedibeng DM","Public Health","Male","10869","4543","15412"
"National","gauteng","Tshwane MM","Private Health","Female","11546","6638","18184"
"National","gauteng","Tshwane MM","Private Health","Male","10981","5996","16977"
"National","gauteng","Tshwane MM","Public Health","Female","39912","18579","58491"
"National","gauteng","Tshwane MM","Public Health","Male","30818","13029","43847"
"National","gauteng","West Rand DM","Private Health","Female","2192","1510","3702"
"National","gauteng","West Rand DM","Private Health","Male","1823","1229","3052"
"National","gauteng","West Rand DM","Public Health","Female","17480","8802","26282"
"National","gauteng","West Rand DM","Public Health","Male","14306","6578","20884"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","213","72","285"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6552","2827","9379"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4227","1745","5972"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11852","6981","18833"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11022","6164","17186"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14477","5516","19993"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11795","4428","16223"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","357","165","522"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","346","136","482"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13006","7741","20747"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10174","5612","15786"
"National","kwazulu-natal","iLembe DM","Private Health","Female","548","333","881"
"National","kwazulu-natal","iLembe DM","Private Health","Male","483","280","763"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8361","4149","12510"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4936","2207","7143"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","330","133","463"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","308","95","403"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12413","5060","17473"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8060","3091","11151"
"National","kwazulu-natal","Ugu DM","Private Health","Female","900","558","1458"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","425","1139"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12389","5155","17544"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8000","2760","10760"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1616","842","2458"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1506","766","2272"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12524","4941","17465"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8716","3047","11763"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20499","10309","30808"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13004","5410","18414"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14898","6338","21236"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9198","3451","12649"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","283","121","404"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","182","76","258"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15312","6899","22211"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10336","4041","14377"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24204","12893","37097"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17385","8145","25530"
"National","limpopo","Capricorn DM","Private Health","Female","2604","1399","4003"
"National","limpopo","Capricorn DM","Private Health","Male","2131","1053","3184"
"National","limpopo","Capricorn DM","Public Health","Female","33918","13878","47796"
"National","limpopo","Capricorn DM","Public Health","Male","29291","10452","39743"
"National","limpopo","Mopani DM","Private Health","Female","970","480","1450"
"National","limpopo","Mopani DM","Private Health","Male","847","401","1248"
"National","limpopo","Mopani DM","Public Health","Female","36091","12241","48332"
"National","limpopo","Mopani DM","Public Health","Male","29676","8743","38419"
"National","limpopo","Sekhukhune DM","Private Health","Female","879","461","1340"
"National","limpopo","Sekhukhune DM","Private Health","Male","878","353","1231"
"National","limpopo","Sekhukhune DM","Public Health","Female","25443","9582","35025"
"National","limpopo","Sekhukhune DM","Public Health","Male","25027","8103","33130"
"National","limpopo","Vhembe DM","Private Health","Female","5907","2502","8409"
"National","limpopo","Vhembe DM","Private Health","Male","4059","1469","5528"
"National","limpopo","Vhembe DM","Public Health","Female","32375","10288","42663"
"National","limpopo","Vhembe DM","Public Health","Male","26927","7348","34275"
"National","limpopo","Waterberg DM","Private Health","Female","1255","514","1769"
"National","limpopo","Waterberg DM","Private Health","Male","1131","437","1568"
"National","limpopo","Waterberg DM","Public Health","Female","16384","6437","22821"
"National","limpopo","Waterberg DM","Public Health","Male","13613","4708","18321"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2033","949","2982"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1728","845","2573"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45694","18156","63850"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34711","11634","46345"
"National","mpumalanga","G Sibande DM","Private Health","Female","702","273","975"
"National","mpumalanga","G Sibande DM","Private Health","Male","593","248","841"
"National","mpumalanga","G Sibande DM","Public Health","Female","15485","5961","21446"
"National","mpumalanga","G Sibande DM","Public Health","Male","11909","4048","15957"
"National","mpumalanga","Nkangala DM","Private Health","Female","1064","442","1506"
"National","mpumalanga","Nkangala DM","Private Health","Male","1015","401","1416"
"National","mpumalanga","Nkangala DM","Public Health","Female","16145","6191","22336"
"National","mpumalanga","Nkangala DM","Public Health","Male","16864","5181","22045"
"National","northern cape","Frances Baard DM","Private Health","Female","1245","623","1868"
"National","northern cape","Frances Baard DM","Private Health","Male","1183","509","1692"
"National","northern cape","Frances Baard DM","Public Health","Female","6332","2955","9287"
"National","northern cape","Frances Baard DM","Public Health","Male","5078","2239","7317"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","199","518"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","276","144","420"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3123","1125","4248"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2393","843","3236"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1553","571","2124"
"National","northern cape","Namakwa DM","Public Health","Male","1236","436","1672"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3628","1605","5233"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2760","1144","3904"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","318","110","428"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","77","342"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3562","1490","5052"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2836","1061","3897"
"National","north west","Bojanala Platinum DM","Private Health","Female","2464","1185","3649"
"National","north west","Bojanala Platinum DM","Private Health","Male","2238","976","3214"
"National","north west","Bojanala Platinum DM","Public Health","Female","29884","12313","42197"
"National","north west","Bojanala Platinum DM","Public Health","Male","24527","8935","33462"
"National","north west","Dr K Kaunda DM","Private Health","Female","1359","663","2022"
"National","north west","Dr K Kaunda DM","Private Health","Male","1156","535","1691"
"National","north west","Dr K Kaunda DM","Public Health","Female","12678","4454","17132"
"National","north west","Dr K Kaunda DM","Public Health","Male","10330","3326","13656"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","911","377","1288"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","816","364","1180"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20591","7113","27704"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17083","5100","22183"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","244","133","377"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13261","3786","17047"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11699","3007","14706"
"National","western cape","Cape Town MM","Private Health","Female","16915","9344","26259"
"National","western cape","Cape Town MM","Private Health","Male","15340","8134","23474"
"National","western cape","Cape Town MM","Public Health","Female","29707","10553","40260"
"National","western cape","Cape Town MM","Public Health","Male","25060","9045","34105"
"National","western cape","Cape Winelands DM","Private Health","Female","2939","1586","4525"
"National","western cape","Cape Winelands DM","Private Health","Male","2650","1388","4038"
"National","western cape","Cape Winelands DM","Public Health","Female","6334","2422","8756"
"National","western cape","Cape Winelands DM","Public Health","Male","5447","1921","7368"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","753","343","1096"
"National","western cape","Central Karoo DM","Public Health","Male","575","258","833"
"National","western cape","Garden Route DM","Private Health","Female","1126","626","1752"
"National","western cape","Garden Route DM","Private Health","Male","1019","527","1546"
"National","western cape","Garden Route DM","Public Health","Female","5192","1912","7104"
"National","western cape","Garden Route DM","Public Health","Male","4341","1418","5759"
"National","western cape","Overberg DM","Private Health","Female","548","287","835"
"National","western cape","Overberg DM","Private Health","Male","485","225","710"
"National","western cape","Overberg DM","Public Health","Female","2490","724","3214"
"National","western cape","Overberg DM","Public Health","Male","1913","556","2469"
"National","western cape","West Coast DM","Private Health","Female","870","451","1321"
"National","western cape","West Coast DM","Private Health","Male","842","399","1241"
"National","western cape","West Coast DM","Public Health","Female","3311","1263","4574"
"National","western cape","West Coast DM","Public Health","Male","2805","930","3735"
