"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Johannesburg MM","Public Health","Male","36964","13065","50029"
"National","gauteng","Sedibeng DM","Private Health","Female","1550","982","2532"
"National","gauteng","Sedibeng DM","Private Health","Male","1376","667","2043"
"National","gauteng","Sedibeng DM","Public Health","Female","13486","5773","19259"
"National","gauteng","Sedibeng DM","Public Health","Male","10667","4479","15146"
"National","gauteng","Tshwane MM","Private Health","Female","11141","6446","17587"
"National","gauteng","Tshwane MM","Private Health","Male","10646","5868","16514"
"National","gauteng","Tshwane MM","Public Health","Female","39342","18473","57815"
"National","gauteng","Tshwane MM","Public Health","Male","30559","13084","43643"
"National","gauteng","West Rand DM","Private Health","Female","2122","1473","3595"
"National","gauteng","West Rand DM","Private Health","Male","1771","1200","2971"
"National","gauteng","West Rand DM","Public Health","Female","17153","8699","25852"
"National","gauteng","West Rand DM","Public Health","Male","14059","6527","20586"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","206","70","276"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","177","53","230"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6393","2781","9174"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4157","1736","5893"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11435","6751","18186"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10688","5999","16687"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14286","5508","19794"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11627","4415","16042"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","340","156","496"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","332","130","462"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12762","7658","20420"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10012","5570","15582"
"National","kwazulu-natal","iLembe DM","Private Health","Female","524","316","840"
"National","kwazulu-natal","iLembe DM","Private Health","Male","469","274","743"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8149","4053","12202"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4820","2176","6996"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","317","127","444"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","300","88","388"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12106","4960","17066"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7904","3034","10938"
"National","kwazulu-natal","Ugu DM","Private Health","Female","868","539","1407"
"National","kwazulu-natal","Ugu DM","Private Health","Male","694","409","1103"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12111","5051","17162"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7850","2735","10585"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1563","813","2376"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1448","735","2183"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12352","4953","17305"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8669","3088","11757"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","22","6","28"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20031","10160","30191"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12702","5361","18063"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","31","13","44"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14538","6248","20786"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","8987","3411","12398"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","116","389"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14877","6733","21610"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10102","3967","14069"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","44","4","48"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23593","12597","36190"
"National","kwazulu-natal","Zululand DM","Public Health","Male","16990","7998","24988"
"National","limpopo","Capricorn DM","Private Health","Female","2516","1353","3869"
"National","limpopo","Capricorn DM","Private Health","Male","2057","1010","3067"
"National","limpopo","Capricorn DM","Public Health","Female","34776","14235","49011"
"National","limpopo","Capricorn DM","Public Health","Male","29868","10813","40681"
"National","limpopo","Mopani DM","Private Health","Female","937","467","1404"
"National","limpopo","Mopani DM","Private Health","Male","828","397","1225"
"National","limpopo","Mopani DM","Public Health","Female","36022","12553","48575"
"National","limpopo","Mopani DM","Public Health","Male","29681","9065","38746"
"National","limpopo","Sekhukhune DM","Private Health","Female","891","470","1361"
"National","limpopo","Sekhukhune DM","Private Health","Male","885","372","1257"
"National","limpopo","Sekhukhune DM","Public Health","Female","25241","9507","34748"
"National","limpopo","Sekhukhune DM","Public Health","Male","24741","8033","32774"
"National","limpopo","Vhembe DM","Private Health","Female","5709","2442","8151"
"National","limpopo","Vhembe DM","Private Health","Male","3945","1429","5374"
"National","limpopo","Vhembe DM","Public Health","Female","31957","10161","42118"
"National","limpopo","Vhembe DM","Public Health","Male","26562","7242","33804"
"National","limpopo","Waterberg DM","Private Health","Female","1212","496","1708"
"National","limpopo","Waterberg DM","Private Health","Male","1099","429","1528"
"National","limpopo","Waterberg DM","Public Health","Female","16389","6474","22863"
"National","limpopo","Waterberg DM","Public Health","Male","13657","4748","18405"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1948","914","2862"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1676","816","2492"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45597","19145","64742"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34961","12514","47475"
"National","mpumalanga","G Sibande DM","Private Health","Female","675","257","932"
"National","mpumalanga","G Sibande DM","Private Health","Male","584","244","828"
"National","mpumalanga","G Sibande DM","Public Health","Female","15149","5965","21114"
"National","mpumalanga","G Sibande DM","Public Health","Male","11690","4066","15756"
"National","mpumalanga","Nkangala DM","Private Health","Female","1023","430","1453"
"National","mpumalanga","Nkangala DM","Private Health","Male","985","393","1378"
"National","mpumalanga","Nkangala DM","Public Health","Female","15734","6081","21815"
"National","mpumalanga","Nkangala DM","Public Health","Male","16259","5045","21304"
"National","northern cape","Frances Baard DM","Private Health","Female","1195","604","1799"
"National","northern cape","Frances Baard DM","Private Health","Male","1146","501","1647"
"National","northern cape","Frances Baard DM","Public Health","Female","6326","3095","9421"
"National","northern cape","Frances Baard DM","Public Health","Male","5109","2303","7412"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","306","190","496"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","266","141","407"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3617","1329","4946"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","967","3790"
"National","northern cape","Namakwa DM","Private Health","Female","163","97","260"
"National","northern cape","Namakwa DM","Private Health","Male","149","70","219"
"National","northern cape","Namakwa DM","Public Health","Female","1510","556","2066"
"National","northern cape","Namakwa DM","Public Health","Male","1205","426","1631"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3532","1575","5107"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2715","1128","3843"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","305","105","410"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","256","72","328"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3682","1623","5305"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2900","1139","4039"
"National","north west","Bojanala Platinum DM","Private Health","Female","2382","1142","3524"
"National","north west","Bojanala Platinum DM","Private Health","Male","2162","943","3105"
"National","north west","Bojanala Platinum DM","Public Health","Female","29501","12387","41888"
"National","north west","Bojanala Platinum DM","Public Health","Male","24385","9104","33489"
"National","north west","Dr K Kaunda DM","Private Health","Female","1315","645","1960"
"National","north west","Dr K Kaunda DM","Private Health","Male","1123","521","1644"
"National","north west","Dr K Kaunda DM","Public Health","Female","12396","4358","16754"
"National","north west","Dr K Kaunda DM","Public Health","Male","10121","3279","13400"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","873","361","1234"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","795","356","1151"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20154","7047","27201"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16798","5076","21874"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","237","125","362"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","314","113","427"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","12976","3721","16697"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11456","2974","14430"
"National","western cape","Cape Town MM","Private Health","Female","16327","9044","25371"
"National","western cape","Cape Town MM","Private Health","Male","14870","7905","22775"
"National","western cape","Cape Town MM","Public Health","Female","28931","10446","39377"
"National","western cape","Cape Town MM","Public Health","Male","24532","9004","33536"
"National","western cape","Cape Winelands DM","Private Health","Female","2830","1525","4355"
"National","western cape","Cape Winelands DM","Private Health","Male","2558","1340","3898"
"National","western cape","Cape Winelands DM","Public Health","Female","6337","2623","8960"
"National","western cape","Cape Winelands DM","Public Health","Male","5523","2116","7639"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","59","27","86"
"National","western cape","Central Karoo DM","Public Health","Female","724","328","1052"
"National","western cape","Central Karoo DM","Public Health","Male","563","254","817"
"National","western cape","Garden Route DM","Private Health","Female","1082","603","1685"
"National","western cape","Garden Route DM","Private Health","Male","978","505","1483"
"National","western cape","Garden Route DM","Public Health","Female","5099","1936","7035"
"National","western cape","Garden Route DM","Public Health","Male","4264","1445","5709"
"National","western cape","Overberg DM","Private Health","Female","533","281","814"
"National","western cape","Overberg DM","Private Health","Male","474","217","691"
"National","western cape","Overberg DM","Public Health","Female","2434","710","3144"
"National","western cape","Overberg DM","Public Health","Male","1858","548","2406"
"National","western cape","West Coast DM","Private Health","Female","834","435","1269"
"National","western cape","West Coast DM","Private Health","Male","800","379","1179"
"National","western cape","West Coast DM","Public Health","Female","3272","1450","4722"
"National","western cape","West Coast DM","Public Health","Male","2768","1048","3816"
