"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59360"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9747"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42936"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11032"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57901"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20865"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84721"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27323"
"Pfizer","limpopo","Capricorn DM","Adults","194565"
"Pfizer","limpopo","Mopani DM","12-17 Years","22541"
"Pfizer","limpopo","Mopani DM","Adults","177205"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18455"
"Pfizer","limpopo","Sekhukhune DM","Adults","144188"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21491"
"Pfizer","limpopo","Vhembe DM","Adults","204925"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12230"
"Pfizer","limpopo","Waterberg DM","Adults","171431"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33259"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202756"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10601"
"Pfizer","mpumalanga","G Sibande DM","Adults","138428"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12106"
"Pfizer","mpumalanga","Nkangala DM","Adults","142419"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6525"
"Pfizer","northern cape","Frances Baard DM","Adults","69931"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2477"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35792"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1170"
"Pfizer","northern cape","Namakwa DM","Adults","26256"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2733"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26119"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2864"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38526"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23505"
"Pfizer","north west","Bojanala Platinum DM","Adults","276621"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8910"
"Pfizer","north west","Dr K Kaunda DM","Adults","138407"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12949"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96104"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7009"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35286"
"Pfizer","western cape","Cape Town MM","12-17 Years","36920"
"Pfizer","western cape","Cape Town MM","Adults","1308690"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7519"
"Pfizer","western cape","Cape Winelands DM","Adults","235645"
"Pfizer","western cape","Central Karoo DM","12-17 Years","661"
"Pfizer","western cape","Central Karoo DM","Adults","14508"
"Pfizer","western cape","Garden Route DM","12-17 Years","4535"
"Pfizer","western cape","Garden Route DM","Adults","148831"
"Pfizer","western cape","Overberg DM","12-17 Years","1778"
"Pfizer","western cape","Overberg DM","Adults","79855"
"Pfizer","western cape","West Coast DM","12-17 Years","3313"
"Pfizer","western cape","West Coast DM","Adults","90294"
