"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16363"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28243"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","58885"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295431"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109216"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","200939"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110532"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","432529"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121527"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6827"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","77968"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47470"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68577"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8342"
"Pfizer","eastern cape","Amathole DM","Adults","148275"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24686"
"Pfizer","eastern cape","A Nzo DM","Adults","101868"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17214"
"Pfizer","eastern cape","Buffalo City MM","Adults","210742"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6459"
"Pfizer","eastern cape","C Hani DM","Adults","118703"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5440"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55945"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14809"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275687"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29442"
"Pfizer","eastern cape","O Tambo DM","Adults","136026"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11214"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93205"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9158"
"Pfizer","free state","Fezile Dabi DM","Adults","93673"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11605"
"Pfizer","free state","Lejweleputswa DM","Adults","153553"
"Pfizer","free state","Mangaung MM","12-17 Years","28177"
"Pfizer","free state","Mangaung MM","Adults","201027"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29253"
"Pfizer","free state","T Mofutsanyana DM","Adults","137046"
"Pfizer","free state","Xhariep DM","12-17 Years","1996"
"Pfizer","free state","Xhariep DM","Adults","14154"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38924"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805398"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56157"
"Pfizer","gauteng","Johannesburg MM","Adults","1490061"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12274"
"Pfizer","gauteng","Sedibeng DM","Adults","154783"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44511"
"Pfizer","gauteng","Tshwane MM","Adults","729062"
"Pfizer","gauteng","West Rand DM","12-17 Years","18145"
"Pfizer","gauteng","West Rand DM","Adults","233862"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4725"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49834"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23284"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768352"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13726"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68011"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","7003"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98512"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8449"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92596"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8886"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134209"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9649"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","212871"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15701"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58384"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9903"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42541"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11244"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57462"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21224"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84289"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26415"
"Pfizer","limpopo","Capricorn DM","Adults","193184"
"Pfizer","limpopo","Mopani DM","12-17 Years","21432"
"Pfizer","limpopo","Mopani DM","Adults","175994"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18383"
"Pfizer","limpopo","Sekhukhune DM","Adults","142532"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21760"
"Pfizer","limpopo","Vhembe DM","Adults","203592"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11940"
"Pfizer","limpopo","Waterberg DM","Adults","170260"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30837"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199438"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10430"
"Pfizer","mpumalanga","G Sibande DM","Adults","137792"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12275"
"Pfizer","mpumalanga","Nkangala DM","Adults","141944"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6008"
"Pfizer","northern cape","Frances Baard DM","Adults","69421"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2308"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35502"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1187"
"Pfizer","northern cape","Namakwa DM","Adults","26224"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2774"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26061"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2752"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38145"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23495"
"Pfizer","north west","Bojanala Platinum DM","Adults","274580"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9032"
"Pfizer","north west","Dr K Kaunda DM","Adults","137921"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12972"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95263"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7096"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35165"
"Pfizer","western cape","Cape Town MM","12-17 Years","37281"
"Pfizer","western cape","Cape Town MM","Adults","1305128"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7241"
"Pfizer","western cape","Cape Winelands DM","Adults","234794"
"Pfizer","western cape","Central Karoo DM","12-17 Years","662"
"Pfizer","western cape","Central Karoo DM","Adults","14422"
"Pfizer","western cape","Garden Route DM","12-17 Years","4383"
"Pfizer","western cape","Garden Route DM","Adults","148380"
"Pfizer","western cape","Overberg DM","12-17 Years","1790"
"Pfizer","western cape","Overberg DM","Adults","79679"
"Pfizer","western cape","West Coast DM","12-17 Years","3016"
"Pfizer","western cape","West Coast DM","Adults","89954"
