"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135014"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9653"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214205"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15688"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59412"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9773"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42951"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11021"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57925"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20842"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84754"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27542"
"Pfizer","limpopo","Capricorn DM","Adults","194704"
"Pfizer","limpopo","Mopani DM","12-17 Years","22551"
"Pfizer","limpopo","Mopani DM","Adults","177291"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18449"
"Pfizer","limpopo","Sekhukhune DM","Adults","144334"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21466"
"Pfizer","limpopo","Vhembe DM","Adults","205033"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12224"
"Pfizer","limpopo","Waterberg DM","Adults","171500"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33325"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203003"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10609"
"Pfizer","mpumalanga","G Sibande DM","Adults","138462"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12101"
"Pfizer","mpumalanga","Nkangala DM","Adults","142443"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6520"
"Pfizer","northern cape","Frances Baard DM","Adults","69982"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2482"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35809"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1168"
"Pfizer","northern cape","Namakwa DM","Adults","26258"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2732"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26126"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2873"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38552"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23532"
"Pfizer","north west","Bojanala Platinum DM","Adults","276844"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8894"
"Pfizer","north west","Dr K Kaunda DM","Adults","138445"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12948"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96167"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7006"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35289"
"Pfizer","western cape","Cape Town MM","12-17 Years","36864"
"Pfizer","western cape","Cape Town MM","Adults","1308896"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7515"
"Pfizer","western cape","Cape Winelands DM","Adults","235693"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14516"
"Pfizer","western cape","Garden Route DM","12-17 Years","4529"
"Pfizer","western cape","Garden Route DM","Adults","148866"
"Pfizer","western cape","Overberg DM","12-17 Years","1776"
"Pfizer","western cape","Overberg DM","Adults","79858"
"Pfizer","western cape","West Coast DM","12-17 Years","3313"
"Pfizer","western cape","West Coast DM","Adults","90307"
