"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10187"
"Pfizer","eastern cape","Amathole DM","Adults","149422"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31382"
"Pfizer","eastern cape","A Nzo DM","Adults","105786"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18187"
"Pfizer","eastern cape","Buffalo City MM","Adults","216037"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6362"
"Pfizer","eastern cape","C Hani DM","Adults","119295"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5441"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56118"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14690"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277431"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30076"
"Pfizer","eastern cape","O Tambo DM","Adults","138636"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11168"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94354"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9204"
"Pfizer","free state","Fezile Dabi DM","Adults","94227"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11407"
"Pfizer","free state","Lejweleputswa DM","Adults","154766"
"Pfizer","free state","Mangaung MM","12-17 Years","28331"
"Pfizer","free state","Mangaung MM","Adults","202746"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28805"
"Pfizer","free state","T Mofutsanyana DM","Adults","138827"
"Pfizer","free state","Xhariep DM","12-17 Years","1983"
"Pfizer","free state","Xhariep DM","Adults","14368"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38215"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811653"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54861"
"Pfizer","gauteng","Johannesburg MM","Adults","1498590"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11918"
"Pfizer","gauteng","Sedibeng DM","Adults","155696"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43937"
"Pfizer","gauteng","Tshwane MM","Adults","734772"
"Pfizer","gauteng","West Rand DM","12-17 Years","17923"
"Pfizer","gauteng","West Rand DM","Adults","236035"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4649"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50262"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22714"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773433"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13531"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68644"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6831"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99301"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8222"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93051"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8748"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135264"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9590"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214631"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15562"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59713"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9701"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43117"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10908"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58080"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20637"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84992"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27448"
"Pfizer","limpopo","Capricorn DM","Adults","195306"
"Pfizer","limpopo","Mopani DM","12-17 Years","22509"
"Pfizer","limpopo","Mopani DM","Adults","177735"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18409"
"Pfizer","limpopo","Sekhukhune DM","Adults","144898"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21304"
"Pfizer","limpopo","Vhembe DM","Adults","205503"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12159"
"Pfizer","limpopo","Waterberg DM","Adults","171870"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33417"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","204116"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10543"
"Pfizer","mpumalanga","G Sibande DM","Adults","138684"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11968"
"Pfizer","mpumalanga","Nkangala DM","Adults","142644"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6506"
"Pfizer","northern cape","Frances Baard DM","Adults","70247"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2633"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35912"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1152"
"Pfizer","northern cape","Namakwa DM","Adults","26274"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2706"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26160"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2944"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38717"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23611"
"Pfizer","north west","Bojanala Platinum DM","Adults","277904"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8809"
"Pfizer","north west","Dr K Kaunda DM","Adults","138679"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12854"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96508"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6942"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35360"
"Pfizer","western cape","Cape Town MM","12-17 Years","36462"
"Pfizer","western cape","Cape Town MM","Adults","1310846"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7612"
"Pfizer","western cape","Cape Winelands DM","Adults","235935"
"Pfizer","western cape","Central Karoo DM","12-17 Years","653"
"Pfizer","western cape","Central Karoo DM","Adults","14559"
"Pfizer","western cape","Garden Route DM","12-17 Years","4498"
"Pfizer","western cape","Garden Route DM","Adults","149040"
"Pfizer","western cape","Overberg DM","12-17 Years","1758"
"Pfizer","western cape","Overberg DM","Adults","79913"
"Pfizer","western cape","West Coast DM","12-17 Years","3316"
"Pfizer","western cape","West Coast DM","Adults","90401"
