"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7863","2738","10601"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1566","814","2380"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1450","735","2185"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12381","4956","17337"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8683","3085","11768"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20079","10181","30260"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12738","5370","18108"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","31","13","44"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14559","6254","20813"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9002","3416","12418"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","116","389"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14906","6744","21650"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10118","3974","14092"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23630","12609","36239"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17026","8017","25043"
"National","limpopo","Capricorn DM","Private Health","Female","2523","1355","3878"
"National","limpopo","Capricorn DM","Private Health","Male","2060","1013","3073"
"National","limpopo","Capricorn DM","Public Health","Female","34829","14251","49080"
"National","limpopo","Capricorn DM","Public Health","Male","29909","10829","40738"
"National","limpopo","Mopani DM","Private Health","Female","939","468","1407"
"National","limpopo","Mopani DM","Private Health","Male","829","397","1226"
"National","limpopo","Mopani DM","Public Health","Female","36082","12570","48652"
"National","limpopo","Mopani DM","Public Health","Male","29721","9074","38795"
"National","limpopo","Sekhukhune DM","Private Health","Female","894","471","1365"
"National","limpopo","Sekhukhune DM","Private Health","Male","888","372","1260"
"National","limpopo","Sekhukhune DM","Public Health","Female","25282","9520","34802"
"National","limpopo","Sekhukhune DM","Public Health","Male","24777","8046","32823"
"National","limpopo","Vhembe DM","Private Health","Female","5720","2444","8164"
"National","limpopo","Vhembe DM","Private Health","Male","3953","1432","5385"
"National","limpopo","Vhembe DM","Public Health","Female","32000","10172","42172"
"National","limpopo","Vhembe DM","Public Health","Male","26609","7256","33865"
"National","limpopo","Waterberg DM","Private Health","Female","1213","496","1709"
"National","limpopo","Waterberg DM","Private Health","Male","1105","433","1538"
"National","limpopo","Waterberg DM","Public Health","Female","16416","6478","22894"
"National","limpopo","Waterberg DM","Public Health","Male","13685","4752","18437"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1952","915","2867"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1680","820","2500"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45673","19168","64841"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35010","12514","47524"
"National","mpumalanga","G Sibande DM","Private Health","Female","677","258","935"
"National","mpumalanga","G Sibande DM","Private Health","Male","584","244","828"
"National","mpumalanga","G Sibande DM","Public Health","Female","15178","5972","21150"
"National","mpumalanga","G Sibande DM","Public Health","Male","11705","4069","15774"
"National","mpumalanga","Nkangala DM","Private Health","Female","1028","432","1460"
"National","mpumalanga","Nkangala DM","Private Health","Male","989","393","1382"
"National","mpumalanga","Nkangala DM","Public Health","Female","15758","6090","21848"
"National","mpumalanga","Nkangala DM","Public Health","Male","16292","5053","21345"
"National","northern cape","Frances Baard DM","Private Health","Female","1198","605","1803"
"National","northern cape","Frances Baard DM","Private Health","Male","1152","501","1653"
"National","northern cape","Frances Baard DM","Public Health","Female","6336","3096","9432"
"National","northern cape","Frances Baard DM","Public Health","Male","5112","2304","7416"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","309","192","501"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3620","1331","4951"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2822","968","3790"
"National","northern cape","Namakwa DM","Private Health","Female","164","97","261"
"National","northern cape","Namakwa DM","Private Health","Male","149","70","219"
"National","northern cape","Namakwa DM","Public Health","Female","1516","557","2073"
"National","northern cape","Namakwa DM","Public Health","Male","1209","428","1637"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3539","1577","5116"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2720","1129","3849"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","308","105","413"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","72","329"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3686","1626","5312"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2905","1141","4046"
"National","north west","Bojanala Platinum DM","Private Health","Female","2386","1143","3529"
"National","north west","Bojanala Platinum DM","Private Health","Male","2165","943","3108"
"National","north west","Bojanala Platinum DM","Public Health","Female","29571","12414","41985"
"National","north west","Bojanala Platinum DM","Public Health","Male","24411","9111","33522"
"National","north west","Dr K Kaunda DM","Private Health","Female","1319","645","1964"
"National","north west","Dr K Kaunda DM","Private Health","Male","1124","521","1645"
"National","north west","Dr K Kaunda DM","Public Health","Female","12408","4361","16769"
"National","north west","Dr K Kaunda DM","Public Health","Male","10131","3282","13413"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","876","364","1240"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","796","356","1152"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20191","7053","27244"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16821","5081","21902"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","237","125","362"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","315","114","429"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","12989","3725","16714"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11470","2978","14448"
"National","western cape","Cape Town MM","Private Health","Female","16365","9066","25431"
"National","western cape","Cape Town MM","Private Health","Male","14883","7912","22795"
"National","western cape","Cape Town MM","Public Health","Female","28993","10467","39460"
"National","western cape","Cape Town MM","Public Health","Male","24578","9017","33595"
"National","western cape","Cape Winelands DM","Private Health","Female","2833","1527","4360"
"National","western cape","Cape Winelands DM","Private Health","Male","2564","1340","3904"
"National","western cape","Cape Winelands DM","Public Health","Female","6350","2627","8977"
"National","western cape","Cape Winelands DM","Public Health","Male","5531","2118","7649"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","60","27","87"
"National","western cape","Central Karoo DM","Public Health","Female","727","330","1057"
"National","western cape","Central Karoo DM","Public Health","Male","565","254","819"
"National","western cape","Garden Route DM","Private Health","Female","1087","604","1691"
"National","western cape","Garden Route DM","Private Health","Male","981","505","1486"
"National","western cape","Garden Route DM","Public Health","Female","5108","1938","7046"
"National","western cape","Garden Route DM","Public Health","Male","4279","1451","5730"
"National","western cape","Overberg DM","Private Health","Female","533","281","814"
"National","western cape","Overberg DM","Private Health","Male","474","217","691"
"National","western cape","Overberg DM","Public Health","Female","2440","710","3150"
"National","western cape","Overberg DM","Public Health","Male","1860","550","2410"
"National","western cape","West Coast DM","Private Health","Female","837","436","1273"
"National","western cape","West Coast DM","Private Health","Male","803","380","1183"
"National","western cape","West Coast DM","Public Health","Female","3276","1451","4727"
"National","western cape","West Coast DM","Public Health","Male","2774","1049","3823"
