"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10188"
"Pfizer","eastern cape","Amathole DM","Adults","149421"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31390"
"Pfizer","eastern cape","A Nzo DM","Adults","105777"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18197"
"Pfizer","eastern cape","Buffalo City MM","Adults","216017"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6366"
"Pfizer","eastern cape","C Hani DM","Adults","119288"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5443"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56115"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14693"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277413"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30084"
"Pfizer","eastern cape","O Tambo DM","Adults","138623"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11175"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94346"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9206"
"Pfizer","free state","Fezile Dabi DM","Adults","94221"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11412"
"Pfizer","free state","Lejweleputswa DM","Adults","154760"
"Pfizer","free state","Mangaung MM","12-17 Years","28340"
"Pfizer","free state","Mangaung MM","Adults","202731"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28808"
"Pfizer","free state","T Mofutsanyana DM","Adults","138813"
"Pfizer","free state","Xhariep DM","12-17 Years","1985"
"Pfizer","free state","Xhariep DM","Adults","14366"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38231"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811616"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54871"
"Pfizer","gauteng","Johannesburg MM","Adults","1498484"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11926"
"Pfizer","gauteng","Sedibeng DM","Adults","155684"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43945"
"Pfizer","gauteng","Tshwane MM","Adults","734672"
"Pfizer","gauteng","West Rand DM","12-17 Years","17933"
"Pfizer","gauteng","West Rand DM","Adults","236015"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4649"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50261"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22721"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773387"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13536"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68632"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6836"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99293"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8225"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93045"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8750"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135257"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9596"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214615"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15571"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59696"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9705"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43111"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10912"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58076"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20642"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84985"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27452"
"Pfizer","limpopo","Capricorn DM","Adults","195297"
"Pfizer","limpopo","Mopani DM","12-17 Years","22512"
"Pfizer","limpopo","Mopani DM","Adults","177722"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18416"
"Pfizer","limpopo","Sekhukhune DM","Adults","144887"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21308"
"Pfizer","limpopo","Vhembe DM","Adults","205492"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12161"
"Pfizer","limpopo","Waterberg DM","Adults","171860"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33423"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","204096"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10547"
"Pfizer","mpumalanga","G Sibande DM","Adults","138675"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11972"
"Pfizer","mpumalanga","Nkangala DM","Adults","142639"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6510"
"Pfizer","northern cape","Frances Baard DM","Adults","70243"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2633"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35906"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1152"
"Pfizer","northern cape","Namakwa DM","Adults","26274"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2707"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26159"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2945"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38716"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23611"
"Pfizer","north west","Bojanala Platinum DM","Adults","277859"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8813"
"Pfizer","north west","Dr K Kaunda DM","Adults","138668"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12859"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96499"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6943"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35359"
"Pfizer","western cape","Cape Town MM","12-17 Years","36480"
"Pfizer","western cape","Cape Town MM","Adults","1310754"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7615"
"Pfizer","western cape","Cape Winelands DM","Adults","235925"
"Pfizer","western cape","Central Karoo DM","12-17 Years","654"
"Pfizer","western cape","Central Karoo DM","Adults","14558"
"Pfizer","western cape","Garden Route DM","12-17 Years","4501"
"Pfizer","western cape","Garden Route DM","Adults","149032"
"Pfizer","western cape","Overberg DM","12-17 Years","1760"
"Pfizer","western cape","Overberg DM","Adults","79911"
"Pfizer","western cape","West Coast DM","12-17 Years","3319"
"Pfizer","western cape","West Coast DM","Adults","90396"
