"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7866","2739","10605"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1568","814","2382"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1451","736","2187"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12388","4960","17348"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8688","3086","11774"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20089","10190","30279"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12744","5370","18114"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","31","13","44"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14568","6256","20824"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9008","3418","12426"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","116","389"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14912","6746","21658"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10123","3976","14099"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23639","12611","36250"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17033","8020","25053"
"National","limpopo","Capricorn DM","Private Health","Female","2523","1355","3878"
"National","limpopo","Capricorn DM","Private Health","Male","2061","1013","3074"
"National","limpopo","Capricorn DM","Public Health","Female","34849","14254","49103"
"National","limpopo","Capricorn DM","Public Health","Male","29915","10830","40745"
"National","limpopo","Mopani DM","Private Health","Female","940","469","1409"
"National","limpopo","Mopani DM","Private Health","Male","829","397","1226"
"National","limpopo","Mopani DM","Public Health","Female","36094","12573","48667"
"National","limpopo","Mopani DM","Public Health","Male","29728","9073","38801"
"National","limpopo","Sekhukhune DM","Private Health","Female","894","471","1365"
"National","limpopo","Sekhukhune DM","Private Health","Male","888","372","1260"
"National","limpopo","Sekhukhune DM","Public Health","Female","25300","9524","34824"
"National","limpopo","Sekhukhune DM","Public Health","Male","24782","8049","32831"
"National","limpopo","Vhembe DM","Private Health","Female","5721","2444","8165"
"National","limpopo","Vhembe DM","Private Health","Male","3955","1433","5388"
"National","limpopo","Vhembe DM","Public Health","Female","32018","10174","42192"
"National","limpopo","Vhembe DM","Public Health","Male","26615","7257","33872"
"National","limpopo","Waterberg DM","Private Health","Female","1213","496","1709"
"National","limpopo","Waterberg DM","Private Health","Male","1105","433","1538"
"National","limpopo","Waterberg DM","Public Health","Female","16420","6480","22900"
"National","limpopo","Waterberg DM","Public Health","Male","13692","4752","18444"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1954","917","2871"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1681","821","2502"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45690","19172","64862"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35019","12513","47532"
"National","mpumalanga","G Sibande DM","Private Health","Female","678","259","937"
"National","mpumalanga","G Sibande DM","Private Health","Male","584","244","828"
"National","mpumalanga","G Sibande DM","Public Health","Female","15185","5975","21160"
"National","mpumalanga","G Sibande DM","Public Health","Male","11707","4069","15776"
"National","mpumalanga","Nkangala DM","Private Health","Female","1028","432","1460"
"National","mpumalanga","Nkangala DM","Private Health","Male","992","393","1385"
"National","mpumalanga","Nkangala DM","Public Health","Female","15769","6092","21861"
"National","mpumalanga","Nkangala DM","Public Health","Male","16301","5055","21356"
"National","northern cape","Frances Baard DM","Private Health","Female","1199","606","1805"
"National","northern cape","Frances Baard DM","Private Health","Male","1153","502","1655"
"National","northern cape","Frances Baard DM","Public Health","Female","6338","3097","9435"
"National","northern cape","Frances Baard DM","Public Health","Male","5113","2305","7418"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","192","502"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3620","1331","4951"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","968","3791"
"National","northern cape","Namakwa DM","Private Health","Female","164","97","261"
"National","northern cape","Namakwa DM","Private Health","Male","149","70","219"
"National","northern cape","Namakwa DM","Public Health","Female","1516","557","2073"
"National","northern cape","Namakwa DM","Public Health","Male","1209","428","1637"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3539","1577","5116"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2721","1130","3851"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","309","106","415"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","72","329"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3687","1626","5313"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2905","1141","4046"
"National","north west","Bojanala Platinum DM","Private Health","Female","2388","1144","3532"
"National","north west","Bojanala Platinum DM","Private Health","Male","2167","944","3111"
"National","north west","Bojanala Platinum DM","Public Health","Female","29575","12410","41985"
"National","north west","Bojanala Platinum DM","Public Health","Male","24415","9113","33528"
"National","north west","Dr K Kaunda DM","Private Health","Female","1319","645","1964"
"National","north west","Dr K Kaunda DM","Private Health","Male","1125","521","1646"
"National","north west","Dr K Kaunda DM","Public Health","Female","12413","4364","16777"
"National","north west","Dr K Kaunda DM","Public Health","Male","10133","3283","13416"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","876","364","1240"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","798","357","1155"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20199","7057","27256"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16825","5081","21906"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","125","363"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","315","114","429"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","12995","3726","16721"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11473","2978","14451"
"National","western cape","Cape Town MM","Private Health","Female","16381","9073","25454"
"National","western cape","Cape Town MM","Private Health","Male","14896","7916","22812"
"National","western cape","Cape Town MM","Public Health","Female","29004","10473","39477"
"National","western cape","Cape Town MM","Public Health","Male","24586","9018","33604"
"National","western cape","Cape Winelands DM","Private Health","Female","2834","1527","4361"
"National","western cape","Cape Winelands DM","Private Health","Male","2564","1342","3906"
"National","western cape","Cape Winelands DM","Public Health","Female","6356","2628","8984"
"National","western cape","Cape Winelands DM","Public Health","Male","5537","2118","7655"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","60","27","87"
"National","western cape","Central Karoo DM","Public Health","Female","727","330","1057"
"National","western cape","Central Karoo DM","Public Health","Male","566","255","821"
"National","western cape","Garden Route DM","Private Health","Female","1088","604","1692"
"National","western cape","Garden Route DM","Private Health","Male","981","505","1486"
"National","western cape","Garden Route DM","Public Health","Female","5111","1940","7051"
"National","western cape","Garden Route DM","Public Health","Male","4282","1452","5734"
"National","western cape","Overberg DM","Private Health","Female","534","282","816"
"National","western cape","Overberg DM","Private Health","Male","474","217","691"
"National","western cape","Overberg DM","Public Health","Female","2442","710","3152"
"National","western cape","Overberg DM","Public Health","Male","1862","551","2413"
"National","western cape","West Coast DM","Private Health","Female","838","437","1275"
"National","western cape","West Coast DM","Private Health","Male","804","381","1185"
"National","western cape","West Coast DM","Public Health","Female","3277","1451","4728"
"National","western cape","West Coast DM","Public Health","Male","2775","1050","3825"
